Experimental value,Predictive value,Class
9.792391689,9.755717912,Training
9.62324929,9.658433724,Training
9.491361694,9.591417951,Training
8.511883361,8.411496802,Training
9.936010796,9.836359332,Training
8.079181246,9.44424563,Training
9.69019608,9.635403547,Training
7.903089987,8.853401061,Training
8.698970004,8.823663414,Training
9.98721923,9.887145707,Training
10.17609126,10.07563444,Training
9.92992956,9.829712235,Training
9.812913357,9.932411116,Training
10.11394335,9.736904705,Training
9.322219295,9.421911897,Training
8.505149978,9.060908451,Training
9.7084209,9.608376926,Training
9.491361694,9.59109421,Training
9.720159303,9.640744369,Training
9.397940009,9.676437363,Training
10.07918125,9.979291707,Training
8.591064607,7.915045062,Training
9.716003344,9.615752364,Training
8.820201459,9.114528141,Training
9.84509804,9.88877168,Training
9.833147112,9.641830164,Training
9.699837726,9.664295991,Training
10,9.899962457,Training
9.73239376,9.863325866,Training
8.230448921,8.521729362,Training
9.903089987,9.803302015,Training
10.07918125,9.97898683,Training
8.888179494,9.465381888,Training
9.799340549,9.699319565,Training
9.612783857,9.712861843,Training
7.820201459,7.920093881,Training
9.875061263,9.840284468,Training
8.953759692,9.053470587,Training
9.397940009,9.427311166,Training
10.11394335,10.01429005,Training
9.84509804,9.427311166,Training
7.922206277,8.452647928,Training
9.770115295,9.670169706,Training
10.13672057,9.928062273,Training
10.11394335,9.396515262,Training
10.17609126,9.685002676,Training
9.880241776,9.780685571,Training
7.69019608,8.544561112,Training
9.889861721,9.821323375,Training
9.820201459,9.720145882,Training
9.491361694,9.391527278,Training
9.278753601,9.434675373,Training
9.204119983,9.304236716,Training
9.84509804,9.745301637,Training
7.963787827,8.211457306,Training
9.477121255,9.689940195,Training
9.790285164,9.74448989,Training
9.729974286,9.745173723,Training
9.361727836,9.819149957,Training
8.301029996,9.126425217,Training
9.812913357,9.723335589,Training
9.62324929,9.69290252,Training
9.178976947,9.18520478,Training
9.973127854,9.873224162,Training
9.718501689,9.708135945,Training
9.257678575,9.420318961,Training
9.230448921,9.391523332,Training
9.041392685,9.141440452,Training
9.850033258,9.749864523,Training
10.07918125,9.960678395,Training
7.832508913,9.381228913,Training
9.204119983,9.237696539,Training
10.13672057,9.499347349,Training
9.599883072,9.573289952,Training
9.833147112,9.733004833,Training
9.910090546,9.809846447,Training
8.31386722,8.755109305,Training
9.736396502,9.281827987,Training
10.11394335,9.87265421,Training
9.832508913,9.796603782,Training
9.176091259,9.864284353,Training
9.149219113,9.24912728,Training
9.176091259,9.276140878,Training
7.51851394,7.873191851,Training
9.792391689,9.975120433,Training
10.30103,9.955919396,Training
9.591064607,9.51654995,Training
9.579783597,9.571771613,Training
9.243038049,9.400620257,Training
10.11394335,9.745230055,Training
10,9.900194967,Training
10.41497335,10.04925267,Training
9.84509804,9.787064259,Training
9.954242509,9.137904463,Training
8.977723605,8.968493557,Training
9.84509804,9.745596513,Training
8.505149978,8.996762253,Training
8.176091259,9.092142185,Training
9.740362689,9.640031159,Training
8.92890769,9.028947186,Training
9.964730921,9.864880109,Training
10.20411998,10.09751768,Training
9.255272505,9.29083901,Training
10.14612804,10.04611348,Training
9.84509804,9.923510934,Training
9.716003344,9.844193895,Training
9.113943352,9.16756669,Training
9.230448921,9.200516376,Training
9.397940009,9.49792819,Training
9.431363764,9.53146953,Training
10,9.918763046,Training
9.499687083,9.479627943,Training
9.698970004,9.799021898,Training
9.079181246,9.179067687,Training
10.20411998,10.08891824,Training
9.790285164,9.734788877,Training
9.447158031,9.439818377,Training
9.672097858,9.829444299,Training
8.540329475,8.757994544,Training
8.113943352,8.891075443,Training
9.399673721,9.499508623,Training
9.079181246,9.179148846,Training
7.591064607,7.730259088,Training
9.875061263,9.938671063,Training
8.67669361,8.276650118,Training
9.591064607,9.599173612,Training
10.00432137,9.958156161,Training
9.505149978,10.06040826,Training
9.908485019,10.00873198,Training
9.77815125,9.860425496,Training
9.662757832,9.970749846,Training
9.77815125,9.678014837,Training
7.943988875,7.961615214,Training
9.770852012,9.87068969,Training
7.113943352,8.006833944,Training
9.322219295,9.519272583,Training
6.966141733,8.815171152,Training
9.477121255,9.557187091,Training
8.505149978,9.099815287,Training
9.672097858,9.339893653,Training
8.972202838,9.368047632,Training
9.146128036,9.748534734,Training
9.204119983,9.365977365,Training
10.11394335,9.522868608,Training
9.716003344,9.599173612,Training
10,9.900096838,Training
8.397940009,9.417552143,Training
9.579783597,9.602713871,Training
9.720159303,9.63384026,Training
8.72427587,8.824195596,Training
9.653212514,9.758239244,Training
9.895422546,9.795319166,Training
9.770852012,9.671366909,Training
9.812913357,9.269612043,Training
9.176091259,9.038940983,Training
9.84509804,9.745506529,Training
9.832508913,9.653221881,Training
9.838849091,9.738814393,Training
7.672097858,7.807150867,Training
8.113943352,8.891075443,Training
9.77815125,9.208779489,Training
7.633468456,8.493968557,Training
8.230448921,9.186185909,Training
8.278753601,9.31711312,Training
10.17609126,10.10163144,Training
10.23044892,10.13044406,Training
9.963787827,9.863566858,Training
9.892094603,9.669835612,Training
7.380211242,8.618552466,Training
9.98721923,9.938671063,Training
9.959994838,9.859877593,Training
9.959041392,9.082186304,Training
9.612783857,8.925672109,Training
9.612783857,9.512669011,Training
9.953759692,9.854149183,Training
9.447158031,9.311328426,Training
9.838849091,9.73905766,Training
8.826074803,8.619104471,Training
10.09691001,9.997062268,Training
10,9.975619832,Training
9.474216264,9.574425039,Training
9.851258349,9.75092412,Training
9.531478917,9.556463675,Training
10.04139269,9.856670828,Training
9.602059991,9.09699429,Training
9.783188691,9.682953363,Training
8.832508913,8.932097671,Training
10.41497335,9.976867989,Training
9.84509804,9.744935331,Training
9.92992956,9.913684829,Training
10.14612804,10.04568136,Training
9.041392685,9.357416592,Training
10.07918125,9.93115116,Training
9.079181246,8.968493557,Training
10.25527251,10.1549481,Training
9.982271233,9.89172464,Training
9.908485019,10.00878136,Training
8.397940009,8.896204082,Training
9.820201459,9.494192332,Training
9.84509804,9.889049509,Training
9.729974286,9.630033292,Training
9.167317335,9.422368636,Training
9.544068044,9.715082688,Training
9.88592634,9.785963777,Training
9.840106094,9.8199114,Training
9.857332496,9.824421313,Training
9.903089987,9.987561944,Training
8.301029996,8.40113466,Training
9.447158031,9.844826553,Training
9.609594409,9.709897431,Training
10.5797836,10.23648571,Training
9.740362689,9.64398093,Training
9.672097858,9.572027279,Training
9.86923172,9.768925581,Training
9.301029996,9.400837839,Training
7.949877704,9.089795491,Training
9.505149978,9.605028898,Training
9.698970004,9.798578048,Training
9.662757832,9.745301637,Training
9.278753601,9.552711791,Training
9.041392685,9.170189688,Training
9.934498451,9.948750813,Training
9.859738566,9.802980643,Training
9.589949601,9.569466612,Training
9.301029996,9.411315652,Training
9.301029996,9.401005321,Training
9.954242509,10.00550424,Training
9.477121255,9.733280964,Training
8.62324929,7.879333253,Training
10.53147892,10.38513829,Training
9.790285164,9.734788877,Training
9.772321707,9.427311166,Training
10.41497335,10.31479162,Training
9.230448921,9.861225162,Training
10.23044892,9.807516771,Training
9.57054294,9.569310631,Training
10.77815125,10.57121751,Training
9.670245853,9.586037115,Training
9.953759692,9.853334996,Training
10.14612804,10.04623772,Training
9.716003344,9.61597886,Training
8.230448921,8.897728454,Training
9.86332286,9.616053335,Training
9.041392685,9.141445437,Training
9.86332286,9.67599931,Training
9.176091259,9.331259334,Training
9.889861721,9.990083313,Training
9.301029996,9.313396497,Training
8.681241237,9.457080931,Training
10.19865709,10.09856236,Training
9.469822016,9.641912258,Training
9.806179974,9.705713407,Training
9.041392685,9.141252969,Training
9.72427587,9.62587012,Training
8.301029996,8.69229908,Training
9.591064607,9.691406773,Training
9.880813592,9.930064058,Training
10.11394335,9.613163529,Training
9.675778342,9.416899107,Training
9.986771734,9.887145707,Training
9.462397998,9.361938493,Training
9.880241776,9.779887227,Training
9.447158031,9.768739343,Training
9.515873844,9.511993395,Training
9.85672889,9.94470848,Training
10,9.899848203,Training
9.397940009,9.497726877,Training
9.968482949,9.769111842,Training
9.113943352,9.214260209,Training
9.876217841,9.776254185,Training
9.959994838,9.859877593,Training
9.531478917,9.549436492,Training
9.72427587,9.70093553,Training
9.820201459,9.720145882,Training
9.840106094,9.795193932,Training
9.342422681,9.358903088,Training
8.544068044,8.880408651,Training
9.414973348,9.426311693,Training
9.929418926,9.515114655,Training
10.30103,9.914221467,Training
9.653212514,9.553420666,Training
9.806179974,9.906318215,Training
9.397940009,9.970338892,Training
9.176091259,9.075810956,Training
9.380211242,9.480295355,Training
10.36172784,10.26188073,Training
9.544068044,9.213542622,Training
10.30103,10.17290013,Training
10.25527251,10.15525764,Training
8.718501689,9.33221121,Training
9.672097858,9.598048578,Training
10.16435286,9.886366681,Training
8.42975228,8.530084989,Training
8.041392685,9.046720334,Training
8.749736316,8.849935869,Training
9.903089987,9.802684723,Training
9.113943352,9.213847715,Training
9.579783597,9.126425217,Training
9.799340549,9.795386979,Training
9.77815125,9.685151026,Training
9.966610987,9.866225054,Training
10.51851394,10.40147008,Training
10.04532298,9.945587444,Training
9.755874856,9.433408817,Training
9.755874856,9.673681416,Training
9.079181246,9.389032314,Training
9.910090546,9.810009065,Training
6.322219295,7.418893266,Training
9.869818208,9.769929423,Training
9.907948522,9.807941391,Training
9.77815125,9.208779489,Training
7.602059991,8.85871004,Training
9.079181246,9.957556198,Training
9.505149978,9.700708851,Training
9.698970004,9.607558218,Training
10.07918125,9.979412251,Training
8.913813852,9.150429515,Training
9.681241237,9.619300437,Training
9.342422681,9.144506307,Training
9.477121255,9.368809794,Training
9.544068044,9.137484993,Training
10.50514998,10.23648571,Training
9.990782692,9.663441729,Training
9.176091259,9.148497547,Training
9.72427587,9.761079178,Training
10.07918125,9.978910873,Training
9.079181246,8.970379005,Training
9.698970004,9.126425217,Training
9.361727836,9.351851905,Training
10.32221929,10.0752351,Training
9.336459734,9.638740426,Training
10.41497335,10.31509203,Training
9.84509804,9.917588574,Training
9.880813592,9.930064058,Training
8.919078092,9.019096804,Training
9.889861721,9.854707142,Training
9.602059991,9.701659246,Training
9.953759692,9.969072377,Training
9.51054501,9.610793302,Training
9.875061263,9.775145364,Training
10.2787536,10.08021805,Training
9.840106094,9.740100285,Training
9.69019608,9.615325476,Training
7.949877704,8.944691478,Training
8.919078092,9.019096804,Training
9.342422681,9.20029635,Training
9.943494516,9.843845077,Training
9.342422681,9.442206591,Training
9.51851394,9.618862823,Training
9.530199698,9.566765097,Training
10,9.899718225,Training
9.459392488,9.559600495,Training
9.633468456,9.689822416,Training
9.740362689,9.640031159,Training
9.662757832,9.562568243,Training
8.959041392,9.058818256,Training
9.944482672,9.844193895,Training
9.71432976,9.616053335,Training
10.08278537,9.926493637,Training
10.11394335,9.522868608,Training
9.948901761,9.848830829,Training
9.57054294,9.537888682,Training
10.09691001,10.04647092,Training
7.820201459,9.148497547,Training
9.85672889,9.824421313,Training
9.414973348,9.515285587,Training
8.919078092,9.368047632,Training
9.92992956,9.830201959,Training
8.041392685,9.208779489,Training
9.204119983,9.129968171,Training
10.07918125,9.945903114,Training
9.875061263,9.965207695,Training
9.869818208,9.769444477,Training
9.720159303,9.63384026,Training
10.44715803,10.18062855,Training
9.799340549,9.690109433,Training
9.73239376,9.664544677,Training
10.23044892,10.07028787,Training
9.785329835,9.707355975,Training
8.113943352,9.091544143,Training
9.833147112,9.796603782,Training
7.88592634,8.939227162,Training
9.51851394,9.618862823,Training
9.92890769,9.515114655,Training
9.965201701,9.963564254,Training
9.799340549,9.795386979,Training
9.079181246,9.179116745,Training
10.14921911,10.13056683,Training
8.041392685,9.208779489,Training
10.07554696,9.223456595,Training
10.1903317,9.957556198,Training
10.17609126,9.435306033,Training
9.322219295,9.221814398,Training
9.681241237,9.922895582,Training
9.681241237,9.659453854,Training
9.544068044,9.515114655,Training
9.431363764,9.51654995,Training
9.897627091,9.852856422,Training
9.544068044,9.644226118,Training
9.910090546,9.809855919,Training
10.02938378,9.929296315,Training
9.84509804,9.716579472,Training
9.762678564,9.84511238,Training
9.344392274,9.444661521,Training
9.77815125,9.780404779,Training
9.579783597,9.679655399,Training
9.77815125,9.208779489,Training
9.146128036,9.090078592,Training
8.913813852,9.013531017,Training
9.923761961,9.823799474,Training
9.62324929,9.583214811,Training
8.342422681,8.870623704,Training
10,9.900047923,Training
9.968482949,9.855795172,Training
9.322219295,9.422140829,Training
9.670245853,9.586037115,Training
9.968482949,9.918156803,Training
9.86923172,9.682582963,Training
9.899820502,9.799608139,Training
9.808885867,9.423860088,Training
9.403120521,9.758789466,Training
9.540329475,9.59962541,Training
9.544068044,9.643960429,Training
8.255272505,8.35519121,Training
9.716003344,9.76827499,Training
8.255272505,8.155093137,Training
10.25527251,10.31733802,Training
9.58546073,9.619973604,Training
9.940018155,9.840217144,Training
9.462397998,9.562790249,Training
9.301029996,9.401053558,Training
8.28780173,8.559950948,Training
9.414973348,9.515181025,Training
9.519827994,9.543016567,Training
10,9.671658915,Training
10.14612804,10.04198567,Training
9.740362689,9.748138561,Training
8.079181246,8.310408688,Training
8.667452953,8.767453563,Training
6.301029996,8.160213186,Training
10.51851394,9.965241153,Training
10.20411998,10.1043529,Training
9.949390007,9.444369981,Training
9.447158031,9.547378072,Training
9.910090546,9.809846447,Training
10.20411998,10.10445326,Training
9.990782692,9.769444477,Training
10.11394335,9.176337957,Training
9.880241776,9.780283635,Training
9.681241237,9.533880847,Training
9.342422681,9.29083901,Training
9.113943352,9.199378201,Training
9.770852012,9.427311166,Training
9.857332496,9.978333726,Training
10.13033377,9.976119858,Training
9.230448921,9.39799004,Training
10.23044892,10.13057062,Training
9.903089987,9.857363804,Training
10.36172784,10.26179722,Training
10.0211893,9.876332807,Training
9.762678564,9.765093046,Training
9,9.335493551,Training
9.579783597,9.680105387,Training
8.806179974,8.906177753,Training
10.47712125,10.06413482,Training
9.954242509,9.700708851,Training
8.84509804,8.841378821,Training
10.04139269,9.941090335,Training
9.176091259,9.209763057,Training
9.740362689,9.774001479,Training
9.093421685,9.193268805,Training
9.301029996,9.313396497,Training
8.11058971,8.665055115,Training
9.851258349,9.751553185,Training
8.633468456,8.896661404,Training
9.447158031,9.547378072,Training
9.77815125,9.678014837,Training
10,9.900128529,Training
9.079181246,9.669780247,Training
9.204119983,9.255959706,Training
9.913813852,10.04198567,Training
8.892094603,9.578157906,Training
9.672097858,9.571991966,Training
9.851258349,9.812447135,Training
8.301029996,8.40113466,Training
9.28780173,9.3880318,Training
9.462397998,9.20029635,Training
9.806179974,9.361326277,Training
9.57054294,9.569310631,Training
8.770852012,8.8323106,Training
9.390935107,9.490833651,Training
8.633468456,8.73368103,Training
9.531478917,9.431149962,Training
9.477121255,9.473309,Training
9.812913357,9.712723266,Training
9.589949601,9.547894924,Training
8.176091259,8.275677224,Training
10.2787536,9.683148341,Training
8.079181246,9.45752039,Training
7.77815125,7.878497722,Training
9.790285164,9.571771613,Training
10.30103,10.11264649,Training
10.00860017,9.908585356,Training
9.447158031,9.493096611,Training
9.86923172,9.605699923,Training
10.04139269,9.932411116,Training
10.14612804,10.15880868,Training
9.230448921,9.293086113,Training
10.14612804,9.289058667,Training
9.589949601,9.64398832,Training
9.829946696,9.729989286,Training
10.17609126,10.07599358,Training
8.301029996,8.347500429,Training
9.322219295,9.550771302,Training
9.462397998,9.362680766,Training
9.899820502,9.799608139,Training
9.361727836,9.461707434,Training
9.424881637,9.524661888,Training
10.30103,9.980236724,Training
9.462397998,9.585072416,Training
9.77815125,9.678383769,Training
9.278753601,9.378666208,Training
9.72427587,9.622907635,Training
9.69019608,9.812447135,Training
10.07918125,9.979135605,Training
9.86923172,9.890643419,Training
8.176091259,8.411496802,Training
8.84509804,9.416899107,Training
8.72427587,8.997582405,Training
7.851869601,8.593572839,Training
10.25527251,10.1555902,Training
9.968015714,9.86852566,Training
9.826074803,9.816771076,Training
7.397940009,8.157119022,Training
9.477121255,9.775074625,Training
9.73239376,9.82775072,Training
9.397940009,9.056387559,Training
9.944482672,9.844498669,Training
10.23044892,10.13056683,Training
8.579783597,9.024729404,Training
10.04139269,10.01365887,Training
9.716003344,9.771826826,Training
9.812913357,9.641271344,Training
9.322219295,9.550771302,Training
8.892094603,9.032183406,Training
10.36172784,9.902719383,Training
9.361727836,9.444891984,Training
10.07918125,9.691758717,Training
9.833147112,8.891075443,Training
10.50514998,10.23648571,Training
10.09342169,9.993346625,Training
9.176091259,9.511993395,Training
9.46686762,9.566558464,Training
9.322219295,9.422009304,Training
9.869818208,9.769932781,Training
9.875061263,9.818653402,Training
10.07918125,9.978871217,Training
8.546542663,8.540338465,Training
9.920123326,9.820198435,Training
10.11394335,10.0137663,Training
9.113943352,9.130937764,Training
10.11394335,10.01403134,Training
9.278753601,9.642817166,Training
9.907948522,9.807994121,Training
9.079181246,9.222139699,Training
9.113943352,9.013555531,Training
9.301029996,9.975555306,Training
9.85672889,9.757052402,Training
10.20411998,9.689970578,Training
9,9.10025246,Training
9.462397998,9.361938493,Training
9.589949601,9.569466612,Training
9.780317312,9.756924583,Training
9.791690649,9.892092476,Training
9.993876915,9.744535936,Training
10.00432137,9.75346566,Training
8.959041392,9.05913166,Training
9.840106094,9.740157145,Training
7,8.268238957,Training
9.755874856,9.640802869,Training
7.633468456,8.493968557,Training
9.397940009,9.370876981,Training
9.374748346,9.62911394,Training
9.982271233,9.8824144,Training
9.77815125,9.678079243,Training
9.857332496,9.772696602,Training
9.92992956,9.829712235,Training
9.84509804,9.641912258,Training
8.880813592,8.922842705,Training
9.079181246,9.01224921,Training
8.053078443,9.360190996,Training
10.11394335,10.21410605,Training
9.638489257,9.5827079,Training
10.25527251,9.987347372,Training
9.812913357,9.413374148,Training
9.875061263,9.784690295,Training
9.73239376,9.632711409,Training
9.740362689,9.645202217,Training
9.77815125,9.727449145,Training
8.643452676,9.193341455,Training
9.361727836,9.444891984,Training
9.698970004,9.59901671,Training
9.146128036,9.608571277,Training
9.579783597,9.605961566,Training
9.806179974,9.514414871,Training
9.7084209,9.608571277,Training
9.257678575,9.357764103,Training
10.41497335,10.01911252,Training
9.920123326,9.820159062,Training
9.230448921,9.302906059,Training
9.762678564,9.785748336,Training
9.838849091,9.73905766,Training
9.643452676,9.880964741,Training
7.380211242,8.40177675,Training
7,9.519708996,Training
9.762678564,9.196111367,Training
10.11394335,10.01365887,Training
9.886490725,9.844193895,Training
8.544068044,9.106976858,Training
8.62324929,8.257164267,Training
9.437750563,9.537540518,Training
8.653212514,8.983750177,Training
10,10.05537983,Training
10.04139269,9.941447064,Training
9.691081492,9.20029635,Training
9.763427994,9.84511238,Training
9.923761961,9.947333141,Training
9.77815125,9.735399623,Training
9.672097858,9.170189688,Training
9.806179974,9.705997134,Training
9.591064607,9.569460399,Training
10.11394335,9.446141547,Training
9.544068044,9.443845341,Training
10.43136376,9.844016552,Training
9.84509804,9.641912258,Training
10.36172784,10.26175894,Training
9.591064607,9.564047048,Training
9.414973348,9.515068584,Training
9.716003344,9.597185225,Training
9.176091259,9.276069905,Training
9.869818208,9.770245604,Training
