Experimental value,Predictive value,Class
10.04139269,10.09962293,Training
10,9.759181904,Training
9.792391689,9.892514908,Training
9.910090546,9.809988023,Training
9.77815125,9.741580511,Training
9.866287339,9.837992841,Training
9.397940009,9.497607674,Training
9.799340549,9.698983419,Training
9.380211242,9.490955583,Training
9.810232518,9.847971128,Training
9.146128036,9.460764486,Training
9.505149978,9.604844561,Training
10.11394335,10.12584519,Training
9.857332496,9.757264653,Training
8.767897616,9.073988383,Training
9.397940009,9.620459313,Training
7.698970004,9.057128179,Training
9.230448921,9.168794447,Training
9.276461804,9.376558543,Training
9.762678564,9.836206123,Training
9.84509804,9.750977551,Training
9.680335513,9.780655665,Training
9.643452676,9.331470559,Training
9.565847819,9.806821083,Training
10,9.818525669,Training
9.130333768,9.030385825,Training
9.880241776,9.778042905,Training
8.913813852,8.945207588,Training
9.73239376,9.689866671,Training
9.450249108,9.550201046,Training
9.278753601,9.207716503,Training
10.14921911,9.939867617,Training
9.519827994,9.499793163,Training
9.977723605,9.895764557,Training
7.903089987,8.855389492,Training
10.07918125,9.978942277,Training
8.812913357,8.912965081,Training
9.178976947,9.27913234,Training
9.903089987,9.803054368,Training
8.579783597,9.161647638,Training
9.359835482,9.355086265,Training
9.301029996,9.628118402,Training
9.531478917,9.631474466,Training
8.113943352,7.877867439,Training
9.079181246,9.399680429,Training
9.301029996,9.653457271,Training
9.531478917,9.631506116,Training
9.492760389,9.592411697,Training
10.05690485,9.684493053,Training
9.672097858,9.711021943,Training
9.770852012,9.339652697,Training
9.69019608,9.404567816,Training
9.176091259,9.094332661,Training
9.342422681,9.256730606,Training
9.51054501,9.895764557,Training
9.812913357,9.604676568,Training
8.602059991,9.15711723,Training
9.113943352,9.37273596,Training
9.907948522,9.808007596,Training
9.653212514,9.570198102,Training
9.653212514,9.115503665,Training
9.88592634,9.818525669,Training
8.910090546,9.009951364,Training
9.910624405,9.810719105,Training
10.23044892,9.909515905,Training
9,8.959195571,Training
10.14612804,10.09745799,Training
9.662757832,9.76302506,Training
9.851258349,9.832220194,Training
9.792391689,9.336449857,Training
9.62324929,9.5534434,Training
9.491361694,9.669859986,Training
8.511883361,8.276348532,Training
9.936010796,9.8359238,Training
8.079181246,9.45727133,Training
9.69019608,9.789962128,Training
7.903089987,8.848347791,Training
8.698970004,8.799148164,Training
9.98721923,9.886931603,Training
10.17609126,9.69683546,Training
9.92992956,9.598536941,Training
9.812913357,9.857526424,Training
10.11394335,9.891939789,Training
9.322219295,9.114079959,Training
8.505149978,8.912965081,Training
9.7084209,9.808376979,Training
9.491361694,9.461624438,Training
9.720159303,9.620459313,Training
9.397940009,9.713556546,Training
10.07918125,9.573116465,Training
8.591064607,8.190945749,Training
9.716003344,9.533469625,Training
8.820201459,8.951567919,Training
9.84509804,9.784507222,Training
9.833147112,9.685725229,Training
9.699837726,9.59948739,Training
10,9.934599369,Training
9.73239376,9.749474486,Training
8.230448921,8.815595922,Training
9.903089987,9.764538573,Training
10.07918125,9.637490976,Training
8.888179494,9.145661194,Training
9.799340549,9.699374005,Training
9.612783857,9.600868396,Training
7.820201459,7.907589464,Training
9.875061263,9.750977551,Training
8.953759692,8.733302267,Training
9.397940009,9.430676384,Training
10.11394335,9.493558187,Training
9.84509804,9.430676384,Training
7.922206277,8.228884034,Training
9.770115295,9.510151708,Training
10.13672057,9.986623025,Training
10.11394335,9.490955583,Training
10.17609126,9.634641824,Training
9.880241776,9.778042905,Training
7.69019608,9.114079959,Training
9.889861721,9.749474486,Training
9.820201459,9.720012427,Training
9.491361694,9.391358558,Training
9.278753601,9.490955583,Training
9.204119983,9.421526248,Training
9.84509804,9.818525669,Training
7.963787827,8.063397189,Training
9.477121255,9.721242759,Training
9.790285164,9.789505427,Training
9.729974286,9.629994325,Training
9.361727836,9.727653065,Training
8.301029996,9.139024232,Training
9.812913357,9.713052768,Training
9.62324929,9.629074082,Training
9.178976947,9.27913234,Training
9.973127854,9.889844794,Training
9.718501689,9.750347795,Training
9.257678575,9.523487845,Training
9.230448921,9.222141429,Training
9.041392685,9.493558187,Training
9.850033258,9.671182482,Training
10.07918125,9.979274309,Training
7.832508913,9.348625243,Training
9.204119983,9.255246964,Training
10.13672057,9.168575805,Training
9.599883072,9.699520951,Training
9.833147112,9.73320372,Training
9.910090546,9.810030899,Training
8.31386722,9.22099419,Training
9.736396502,9.033453177,Training
10.11394335,9.379186461,Training
9.832508913,9.824222768,Training
9.176091259,9.694462188,Training
9.149219113,9.858687591,Training
9.176091259,9.27589363,Training
7.51851394,8.329602301,Training
9.792391689,9.89238963,Training
10.30103,9.968280158,Training
9.591064607,9.408065595,Training
9.579783597,9.609673807,Training
9.243038049,9.336798951,Training
10.11394335,9.979274309,Training
10,9.900068553,Training
10.41497335,9.793924883,Training
9.84509804,9.818525669,Training
9.954242509,9.249872715,Training
8.977723605,8.914562437,Training
9.84509804,9.74498199,Training
8.505149978,8.810460348,Training
8.176091259,8.900465479,Training
9.740362689,9.640728194,Training
8.92890769,9.168794447,Training
9.964730921,9.865110548,Training
10.20411998,9.707429053,Training
9.255272505,9.403074503,Training
10.14612804,10.04596045,Training
9.84509804,9.887271293,Training
9.716003344,9.818525669,Training
9.113943352,9.235010278,Training
9.230448921,9.374678033,Training
9.397940009,9.391293801,Training
9.431363764,9.662656133,Training
10,9.900141169,Training
9.499687083,9.399680429,Training
9.698970004,9.799157677,Training
9.079181246,9.368818106,Training
10.20411998,9.895764557,Training
9.790285164,9.790967666,Training
9.447158031,9.421526248,Training
9.672097858,9.772518236,Training
8.540329475,8.549440935,Training
8.113943352,8.408621499,Training
9.399673721,9.499793163,Training
9.079181246,9.28400585,Training
7.591064607,7.932280537,Training
9.875061263,9.887271293,Training
8.67669361,8.276348532,Training
9.591064607,9.719853381,Training
10.00432137,9.622084736,Training
9.505149978,10.08215834,Training
9.908485019,9.954984877,Training
9.77815125,9.887271293,Training
9.662757832,9.857526424,Training
9.77815125,9.678015615,Training
7.943988875,8.0445129,Training
9.770852012,9.917079323,Training
7.113943352,7.798234536,Training
9.322219295,9.578323664,Training
6.966141733,8.762503298,Training
9.477121255,9.443904102,Training
8.505149978,8.770440708,Training
9.672097858,9.572344295,Training
8.972202838,9.22368533,Training
9.146128036,9.868609048,Training
9.204119983,9.358124665,Training
10.11394335,9.339652697,Training
9.716003344,9.719853381,Training
10,9.975697877,Training
8.397940009,9.408065595,Training
9.579783597,9.679722564,Training
9.720159303,9.626592634,Training
8.72427587,8.920863904,Training
9.653212514,9.712575906,Training
9.895422546,9.795195603,Training
9.770852012,9.814231482,Training
9.812913357,9.671484871,Training
9.176091259,8.851030726,Training
9.84509804,9.408641874,Training
9.832508913,9.732223222,Training
9.838849091,9.756753003,Training
7.672097858,7.861198122,Training
8.113943352,8.408621499,Training
9.77815125,9.093355296,Training
7.633468456,8.413982054,Training
8.230448921,8.734691963,Training
8.278753601,9.13087756,Training
10.17609126,9.972205208,Training
10.23044892,10.13078739,Training
9.963787827,9.863779722,Training
9.892094603,9.631946011,Training
7.380211242,8.890730482,Training
9.98721923,9.887271293,Training
9.959994838,9.859891878,Training
9.959041392,9.460506049,Training
9.612783857,8.914067982,Training
9.612783857,9.463846553,Training
9.953759692,10.03461586,Training
9.447158031,9.05503782,Training
9.838849091,9.739160315,Training
8.826074803,8.72599605,Training
10.09691001,9.847971128,Training
10,9.562983979,Training
9.474216264,9.738333905,Training
9.851258349,9.795250203,Training
9.531478917,9.665085362,Training
10.04139269,9.941255608,Training
9.602059991,8.929522918,Training
9.783188691,9.59910906,Training
8.832508913,8.920863904,Training
10.41497335,9.622084736,Training
9.84509804,9.744856702,Training
9.92992956,9.865470755,Training
10.14612804,10.04612332,Training
9.041392685,9.542535689,Training
10.07918125,9.806821083,Training
9.079181246,8.914562437,Training
10.25527251,10.05086056,Training
9.982271233,9.882507568,Training
9.908485019,9.816932898,Training
8.397940009,8.976640315,Training
9.820201459,9.506942187,Training
9.84509804,9.747930057,Training
9.729974286,9.629866639,Training
9.167317335,9.46109254,Training
9.544068044,9.643933328,Training
9.88592634,9.808730459,Training
9.840106094,9.749543054,Training
9.857332496,9.707429053,Training
9.903089987,9.923354512,Training
8.301029996,8.401076939,Training
9.447158031,9.653575252,Training
9.609594409,9.720012427,Training
10.5797836,9.97827712,Training
9.740362689,9.640174914,Training
9.672097858,9.76123289,Training
9.86923172,9.659873546,Training
9.301029996,9.200682037,Training
7.949877704,8.454870014,Training
9.505149978,9.604844561,Training
9.698970004,9.799386291,Training
9.662757832,9.818525669,Training
9.278753601,9.622084736,Training
9.041392685,9.514107298,Training
9.934498451,9.38531879,Training
9.859738566,9.856892338,Training
9.589949601,9.522677537,Training
9.301029996,9.409227942,Training
9.301029996,9.400876151,Training
9.954242509,9.858687591,Training
9.477121255,9.761496236,Training
8.62324929,8.293347279,Training
10.53147892,10.09962293,Training
9.790285164,9.790967666,Training
9.772321707,9.430676384,Training
10.41497335,10.31491465,Training
9.230448921,9.690805475,Training
10.23044892,9.527590585,Training
9.57054294,9.470629551,Training
10.77815125,10.23627193,Training
9.670245853,9.57009562,Training
9.953759692,9.853681927,Training
10.14612804,9.96186021,Training
9.716003344,9.615796966,Training
8.230448921,9.592395137,Training
9.86332286,9.684493053,Training
9.041392685,9.493558187,Training
9.86332286,9.329150501,Training
9.176091259,9.247787623,Training
9.889861721,9.917079323,Training
9.301029996,9.296675839,Training
8.681241237,9.408065595,Training
10.19865709,9.883738433,Training
9.469822016,9.712575906,Training
9.806179974,9.706045292,Training
9.041392685,9.141268256,Training
9.72427587,9.824222768,Training
8.301029996,8.854086045,Training
9.591064607,9.74498199,Training
9.880813592,9.961738999,Training
10.11394335,9.634641824,Training
9.675778342,9.339652697,Training
9.986771734,9.886931603,Training
9.462397998,9.561977433,Training
9.880241776,9.780017203,Training
9.447158031,9.959672539,Training
9.515873844,9.430676384,Training
9.85672889,10.0121974,Training
10,9.647076519,Training
9.397940009,9.498184303,Training
9.968482949,9.824805652,Training
9.113943352,9.213685808,Training
9.876217841,9.776274044,Training
9.959994838,9.859891878,Training
9.531478917,9.631505556,Training
9.72427587,9.689866671,Training
9.820201459,9.720012427,Training
9.840106094,9.87817385,Training
9.342422681,9.619630544,Training
8.544068044,9.015239622,Training
9.414973348,9.338997502,Training
9.929418926,9.628118402,Training
10.30103,9.622084736,Training
9.653212514,9.582220888,Training
9.806179974,9.750977551,Training
9.397940009,9.74929978,Training
9.176091259,9.237862945,Training
9.380211242,9.48035695,Training
10.36172784,9.858687591,Training
9.544068044,9.435727348,Training
10.30103,10.05523484,Training
10.25527251,9.400876151,Training
8.718501689,9.213458875,Training
9.672097858,9.573116465,Training
10.16435286,10.06426544,Training
8.42975228,8.329602301,Training
8.041392685,8.85653864,Training
8.749736316,8.650029919,Training
9.903089987,9.74498199,Training
9.113943352,9.447057508,Training
9.579783597,9.139024232,Training
9.799340549,9.898106798,Training
9.77815125,9.697217898,Training
9.966610987,9.895000129,Training
10.51851394,10.09962293,Training
10.04532298,9.751722316,Training
9.755874856,9.415628455,Training
9.755874856,9.655796704,Training
9.079181246,9.313869827,Training
9.910090546,9.809988023,Training
6.322219295,7.81027733,Training
9.869818208,9.751722316,Training
9.907948522,9.80756816,Training
9.77815125,9.093355296,Training
7.602059991,8.071131545,Training
9.079181246,9.56373258,Training
9.505149978,9.722914266,Training
9.698970004,9.598916223,Training
10.07918125,9.989335347,Training
8.913813852,9.517133494,Training
9.681241237,9.781475012,Training
9.342422681,9.115503665,Training
9.477121255,9.374678033,Training
9.544068044,9.193023468,Training
10.50514998,9.97827712,Training
9.990782692,9.857275538,Training
9.176091259,9.156628353,Training
9.72427587,9.78042615,Training
10.07918125,9.979260388,Training
9.079181246,8.760695291,Training
9.698970004,9.139024232,Training
9.361727836,9.261909232,Training
10.32221929,9.985057448,Training
9.336459734,9.290859595,Training
10.41497335,10.31491465,Training
9.84509804,9.832390941,Training
9.880813592,9.961738999,Training
8.919078092,9.329150501,Training
9.889861721,9.843275966,Training
9.602059991,9.702115118,Training
9.953759692,9.85387936,Training
9.51054501,9.895764557,Training
9.875061263,9.774951437,Training
10.2787536,9.98985265,Training
9.840106094,9.740144651,Training
9.69019608,9.614945048,Training
7.949877704,8.518070708,Training
8.919078092,9.329150501,Training
9.342422681,9.213458875,Training
9.943494516,9.843275966,Training
9.342422681,9.442690937,Training
9.51851394,9.618993779,Training
9.530199698,9.500460087,Training
10,9.900141169,Training
9.459392488,9.559436204,Training
9.633468456,9.622084736,Training
9.740362689,9.640728194,Training
9.662757832,9.705310957,Training
8.959041392,9.140984429,Training
9.944482672,9.818525669,Training
9.71432976,9.684493053,Training
10.08278537,9.517415376,Training
10.11394335,9.339652697,Training
9.948901761,9.849073557,Training
9.57054294,9.649788558,Training
10.09691001,10.15393584,Training
7.820201459,9.156628353,Training
9.85672889,9.707429053,Training
9.414973348,9.514909939,Training
8.919078092,9.22368533,Training
9.92992956,9.918679804,Training
8.041392685,9.093355296,Training
9.204119983,9.313957071,Training
10.07918125,9.600868396,Training
9.875061263,9.891932687,Training
9.869818208,9.98985265,Training
9.720159303,9.626592634,Training
10.44715803,10.10582311,Training
9.799340549,9.699732845,Training
9.73239376,9.829606479,Training
10.23044892,10.03248823,Training
9.785329835,9.750977551,Training
8.113943352,8.566965095,Training
9.833147112,9.824222768,Training
7.88592634,8.604331394,Training
9.51851394,9.618993779,Training
9.92890769,9.628118402,Training
9.965201701,9.887271293,Training
9.799340549,9.898106798,Training
9.079181246,9.681158742,Training
10.14921911,9.939867617,Training
8.041392685,9.093355296,Training
10.07554696,9.115503665,Training
10.1903317,9.56373258,Training
10.17609126,9.340702727,Training
9.322219295,9.512347773,Training
9.681241237,9.660535944,Training
9.681241237,9.640727058,Training
9.544068044,9.628118402,Training
9.431363764,9.408065595,Training
9.897627091,9.997903301,Training
9.544068044,9.644128394,Training
9.910090546,9.579402677,Training
10.02938378,9.929812872,Training
9.84509804,9.89238963,Training
9.762678564,9.663027851,Training
9.344392274,9.497309927,Training
9.77815125,9.678040171,Training
9.579783597,9.679462214,Training
9.77815125,9.093355296,Training
9.146128036,9.440614539,Training
8.913813852,8.945207588,Training
9.923761961,9.845538416,Training
9.62324929,9.694589891,Training
8.342422681,8.720727276,Training
10,9.975697414,Training
9.968482949,9.873234929,Training
9.322219295,9.340702727,Training
9.670245853,9.57009562,Training
9.968482949,9.939388918,Training
9.86923172,9.769155671,Training
9.899820502,9.846854895,Training
9.808885867,9.433305715,Training
9.403120521,9.544321521,Training
9.540329475,9.640287219,Training
9.544068044,9.644173161,Training
8.255272505,8.355508118,Training
9.716003344,9.818525669,Training
8.255272505,8.355508118,Training
10.25527251,10.15522709,Training
9.58546073,9.751722316,Training
9.940018155,9.83978586,Training
9.462397998,9.615796966,Training
9.301029996,9.400600214,Training
8.28780173,8.388232281,Training
9.414973348,9.479645793,Training
9.519827994,9.499793163,Training
10,9.900339641,Training
10.14612804,10.01347501,Training
9.740362689,9.785294159,Training
8.079181246,8.179433803,Training
8.667452953,8.767237675,Training
6.301029996,8.454870014,Training
10.51851394,9.897835618,Training
10.20411998,9.962727876,Training
9.949390007,9.552702972,Training
9.447158031,9.542433281,Training
9.910090546,9.810030899,Training
10.20411998,10.10377723,Training
9.990782692,9.98985265,Training
10.11394335,9.287048096,Training
9.880241776,9.780151644,Training
9.681241237,9.764249112,Training
9.342422681,9.403074503,Training
9.113943352,9.497351439,Training
9.770852012,9.430676384,Training
9.857332496,9.816932898,Training
10.13033377,10.09962293,Training
9.230448921,9.057128179,Training
10.23044892,9.493558187,Training
9.903089987,9.761496236,Training
10.36172784,9.818535833,Training
10.0211893,9.970409663,Training
9.762678564,9.662656133,Training
9,9.378117339,Training
9.579783597,9.890250348,Training
8.806179974,8.926779161,Training
10.47712125,9.850997117,Training
9.954242509,9.722914266,Training
8.84509804,8.945207588,Training
10.04139269,9.9417258,Training
9.176091259,9.168575805,Training
9.740362689,9.642730893,Training
9.093421685,9.407090858,Training
9.301029996,9.296675839,Training
8.11058971,8.518070708,Training
9.851258349,9.933221993,Training
8.633468456,8.852819878,Training
9.447158031,9.542433281,Training
9.77815125,9.678015615,Training
10,9.900116316,Training
9.079181246,9.741580511,Training
9.204119983,9.358124665,Training
9.913813852,10.01347501,Training
8.892094603,9.628118402,Training
9.672097858,9.60090735,Training
9.851258349,9.750977551,Training
8.301029996,8.401076939,Training
9.28780173,9.387940821,Training
9.462397998,9.213458875,Training
9.806179974,9.355376446,Training
9.57054294,9.470629551,Training
8.770852012,8.670432838,Training
9.390935107,9.491278259,Training
8.633468456,9.255246964,Training
9.531478917,9.43117225,Training
9.477121255,9.59548483,Training
9.812913357,9.643933328,Training
9.589949601,9.689760396,Training
8.176091259,8.276032331,Training
10.2787536,9.582413711,Training
8.079181246,9.444150173,Training
7.77815125,7.877867439,Training
9.790285164,9.609673807,Training
10.30103,9.816932898,Training
10.00860017,9.908360801,Training
9.447158031,9.602049217,Training
9.86923172,9.708005408,Training
10.04139269,9.857526424,Training
10.14612804,10.01005663,Training
9.230448921,9.313957071,Training
10.14612804,9.304105193,Training
9.589949601,9.608555265,Training
9.829946696,9.729856588,Training
10.17609126,10.07603727,Training
8.301029996,8.145208312,Training
9.322219295,9.622084736,Training
9.462397998,9.008979206,Training
9.899820502,9.846854895,Training
9.361727836,9.461624438,Training
9.424881637,9.425547666,Training
10.30103,9.694261505,Training
9.462397998,9.45727133,Training
9.77815125,9.808902749,Training
9.278753601,9.378871255,Training
9.72427587,9.640174914,Training
9.69019608,9.750977551,Training
10.07918125,10.02768562,Training
9.86923172,9.83978586,Training
8.176091259,8.276348532,Training
8.84509804,9.339652697,Training
8.72427587,8.951567919,Training
7.851869601,8.147054672,Training
10.25527251,10.15556948,Training
9.968015714,9.72838995,Training
9.826074803,9.750977551,Training
7.397940009,8.147054672,Training
9.477121255,9.780272591,Training
9.73239376,9.832220194,Training
9.397940009,8.449204258,Training
9.944482672,9.308923852,Training
10.23044892,9.939867617,Training
8.579783597,9.046397689,Training
10.04139269,9.897474732,Training
9.716003344,9.736103173,Training
9.812913357,9.604676568,Training
9.322219295,9.622084736,Training
8.892094603,9.320790393,Training
10.36172784,9.955803995,Training
9.361727836,9.582359243,Training
10.07918125,9.684493053,Training
9.833147112,8.408621499,Training
10.50514998,9.97827712,Training
10.09342169,9.993416815,Training
9.176091259,9.430676384,Training
9.46686762,9.554004937,Training
9.322219295,9.152384494,Training
9.869818208,9.769779477,Training
9.875061263,9.829346465,Training
10.07918125,9.825329394,Training
8.546542663,8.559804762,Training
9.920123326,9.843275966,Training
10.11394335,9.755621385,Training
9.113943352,9.145661194,Training
10.11394335,10.14192979,Training
9.278753601,9.891580506,Training
9.907948522,9.807677739,Training
9.079181246,9.179229627,Training
9.113943352,9.015239622,Training
9.301029996,9.628752378,Training
9.85672889,9.757264653,Training
10.20411998,9.537388227,Training
9,9.168945073,Training
9.462397998,9.561977433,Training
9.589949601,9.522677537,Training
9.780317312,9.843322702,Training
9.791690649,9.892514908,Training
9.993876915,9.416708475,Training
10.00432137,9.720107762,Training
8.959041392,9.259746872,Training
9.840106094,9.939867617,Training
7,8.355508118,Training
9.755874856,9.655781201,Training
7.633468456,8.413982054,Training
9.397940009,9.471303441,Training
9.374748346,9.57009562,Training
9.982271233,9.882338533,Training
9.77815125,9.634641824,Training
9.857332496,9.887271293,Training
9.92992956,9.598536941,Training
9.84509804,9.712575906,Training
8.880813592,8.981050814,Training
9.079181246,9.178868802,Training
8.053078443,9.408065595,Training
10.11394335,10.09962293,Training
9.638489257,9.456277108,Training
10.25527251,10.15507517,Training
9.812913357,9.435727348,Training
9.875061263,9.887271293,Training
9.73239376,9.793782683,Training
9.740362689,9.69683546,Training
9.77815125,9.878252733,Training
8.643452676,9.327849589,Training
9.361727836,9.582359243,Training
9.698970004,9.599103524,Training
9.146128036,9.70038226,Training
9.579783597,9.690805475,Training
9.806179974,9.48338134,Training
9.7084209,9.70038226,Training
9.257678575,9.776274044,Training
10.41497335,9.806731923,Training
9.920123326,9.885366097,Training
9.230448921,9.303331479,Training
9.762678564,9.839207832,Training
9.838849091,9.739160315,Training
9.643452676,9.751722316,Training
7.380211242,8.299216468,Training
7,9.439345129,Training
9.762678564,9.303331479,Training
10.11394335,9.897474732,Training
9.886490725,9.818525669,Training
8.544068044,9.250206694,Training
8.62324929,8.297076965,Training
9.437750563,9.537905692,Training
8.653212514,9.340702727,Training
10,10.09962293,Training
10.04139269,9.941758922,Training
9.691081492,9.213458875,Training
9.763427994,9.663027851,Training
9.923761961,9.911492855,Training
9.77815125,9.706045292,Training
9.672097858,9.514107298,Training
9.806179974,9.751138895,Training
9.591064607,9.6910624,Training
10.11394335,9.541665803,Training
9.544068044,9.443858549,Training
10.43136376,9.304622652,Training
9.84509804,9.712575906,Training
10.36172784,10.20858857,Training
9.591064607,9.490955583,Training
9.414973348,9.591294987,Training
9.716003344,9.338997502,Training
9.176091259,9.297320186,Training
