Experimental value,Predictive value,Class
9.698970004,9.655238755,Training
8.301029996,8.446254478,Training
9.720159303,9.620241076,Training
9.462397998,9.45853823,Training
9.989004616,9.91477528,Training
8.11058971,8.210877645,Training
9.653212514,9.75669578,Training
9.568201724,9.577596821,Training
10.25527251,10.15498624,Training
9.716003344,9.675170575,Training
10,10.09993838,Training
10,9.89987381,Training
10.07918125,10.04612396,Training
8.204119983,8.304283485,Training
9.301029996,9.292045639,Training
10.19589965,10.09562921,Training
9.643452676,9.600803509,Training
9.602059991,9.702341707,Training
9.857332496,9.781453732,Training
9.041392685,9.141331209,Training
8.579783597,8.479547231,Training
9.910090546,9.829970327,Training
9.812913357,9.858785819,Training
9.953759692,9.819655768,Training
8.73239376,8.777419185,Training
9.740362689,9.640211926,Training
9.230448921,9.330722274,Training
9.740362689,9.640173476,Training
8.653212514,8.553007359,Training
9.762678564,9.663102396,Training
9.838849091,9.744541073,Training
10,9.89964089,Training
9.62324929,9.722951909,Training
9.790285164,9.890555077,Training
9.562292864,9.547635992,Training
9.755874856,9.672189022,Training
9.740362689,9.667005419,Training
10.51851394,10.4186814,Training
8.77815125,8.878505487,Training
9.681241237,9.735842214,Training
9.886490725,9.786899291,Training
9.462397998,9.362661052,Training
9.910090546,9.810388376,Training
8.770852012,8.670452404,Training
8.301029996,8.40070235,Training
9.602059991,9.615386731,Training
9.840106094,9.748321242,Training
9.913813852,10.01400536,Training
9.361727836,9.261563798,Training
9.838849091,9.738562896,Training
9.6599162,9.759605098,Training
9.77815125,9.678451115,Training
9.880241776,9.780626103,Training
8.892094603,8.992526438,Training
9.799340549,9.841141041,Training
9.342422681,9.242069099,Training
9.556302501,9.656673829,Training
9.146128036,9.103912429,Training
9.021189299,9.121085815,Training
8.820201459,8.91999057,Training
9.462397998,9.36222158,Training
9.740362689,9.640669056,Training
10.23044892,10.1304235,Training
10.34242268,10.24260809,Training
9.84509804,9.74509405,Training
10.36172784,10.26153285,Training
9.230448921,9.330270913,Training
9.86923172,9.768951641,Training
9.146128036,9.045751406,Training
9.204119983,9.242146321,Training
9.681241237,9.70628946,Training
10.14612804,10.04573227,Training
9.812913357,9.858785819,Training
9.352182518,9.452230494,Training
8.342422681,8.442256047,Training
9.837588438,9.737407769,Training
9.255272505,9.242146321,Training
9.255272505,9.155242726,Training
9.833147112,9.786367328,Training
7.859738566,7.759688173,Training
9.826074803,9.725785488,Training
7.69019608,7.790003457,Training
9.762678564,9.890205357,Training
9.301029996,9.400960222,Training
9.72427587,9.789435227,Training
9.204119983,9.304158791,Training
9.62324929,9.723405754,Training
9.643452676,9.591395708,Training
9.399673721,9.299640509,Training
8.84509804,8.820099288,Training
9.568201724,9.691173961,Training
9.204119983,9.104025184,Training
9.850033258,9.765970241,Training
9.390935107,9.490893976,Training
9.556302501,9.786646664,Training
9.869818208,9.894247382,Training
9.933993164,9.833977031,Training
9.414973348,9.514838462,Training
9.62324929,9.523306659,Training
9.204119983,9.19892101,Training
9.964730921,9.864671962,Training
9.51851394,9.418077144,Training
8.227886705,8.327954716,Training
9.491361694,9.591299879,Training
9.51851394,9.618467183,Training
9.447158031,9.346978332,Training
10.47712125,10.37700745,Training
10.04139269,10.14152731,Training
10,9.899670174,Training
9.792391689,9.692499927,Training
9.910090546,9.81016693,Training
9.77815125,9.744773186,Training
9.866287339,9.789150733,Training
9.397940009,9.497812749,Training
9.799340549,9.699627589,Training
9.380211242,9.311749695,Training
9.810232518,9.709940432,Training
9.146128036,9.04593558,Training
9.505149978,9.605158678,Training
10.11394335,10.01421734,Training
9.857332496,9.757157773,Training
8.767897616,8.868053645,Training
9.397940009,9.498428265,Training
7.698970004,7.799052687,Training
9.230448921,9.13004152,Training
9.276461804,9.245736374,Training
9.762678564,9.862680962,Training
9.84509804,9.781453732,Training
9.680335513,9.780714062,Training
9.643452676,9.443124758,Training
9.565847819,9.890205357,Training
10,9.899952097,Training
9.130333768,9.137283187,Training
9.880241776,9.780483053,Training
8.913813852,8.813579279,Training
9.73239376,9.637882999,Training
9.450249108,9.550090248,Training
9.278753601,9.30443749,Training
10.14921911,10.04904369,Training
9.519827994,9.619835583,Training
9.977723605,9.880142541,Training
7.903089987,8.002935358,Training
10.07918125,9.979223351,Training
8.812913357,8.912848018,Training
9.178976947,9.079025197,Training
9.903089987,9.827284067,Training
8.579783597,8.679399661,Training
9.359835482,9.386726014,Training
9.301029996,9.368630464,Training
9.531478917,9.631659008,Training
8.113943352,8.013740783,Training
9.079181246,9.17913614,Training
9.301029996,9.401194286,Training
9.531478917,9.529646048,Training
9.492760389,9.592897187,Training
10.05690485,9.978934729,Training
9.672097858,9.658577092,Training
9.770852012,9.575745386,Training
9.69019608,9.497949625,Training
9.176091259,9.076051247,Training
9.342422681,9.442422075,Training
9.51054501,9.610953368,Training
9.812913357,9.712475268,Training
8.602059991,8.702037286,Training
9.113943352,9.213931969,Training
9.907948522,9.807585712,Training
9.653212514,9.75669578,Training
9.653212514,9.553004914,Training
9.88592634,9.982830579,Training
8.910090546,8.93713143,Training
9.910624405,9.810621449,Training
10.23044892,10.1836942,Training
9,8.900059542,Training
10.14612804,10.1582476,Training
9.662757832,9.726693147,Training
9.851258349,9.750891665,Training
9.792391689,9.892756995,Training
9.62324929,9.546926319,Training
9.491361694,9.469565124,Training
8.511883361,8.276252121,Training
9.936010796,9.869617759,Training
8.079181246,8.179348728,Training
9.69019608,9.790125611,Training
7.903089987,8.00312804,Training
8.698970004,8.799041058,Training
9.98721923,9.886775009,Training
10.17609126,10.07572577,Training
9.92992956,9.829970327,Training
9.812913357,9.712606032,Training
10.11394335,10.01376325,Training
9.322219295,9.222092,Training
8.505149978,8.404933659,Training
9.7084209,9.670837545,Training
9.491361694,9.591395708,Training
9.720159303,9.620241076,Training
9.397940009,9.498241261,Training
10.07918125,9.978933649,Training
8.591064607,8.690985069,Training
9.716003344,9.616311331,Training
8.820201459,8.72000859,Training
9.84509804,9.744948711,Training
9.833147112,9.800916922,Training
9.699837726,9.693619836,Training
10,9.95924526,Training
9.73239376,9.832392144,Training
8.230448921,8.820099288,Training
9.903089987,9.803526079,Training
10.07918125,9.979433386,Training
8.888179494,8.988321032,Training
9.799340549,9.758431652,Training
9.612783857,9.712781764,Training
7.820201459,7.720280021,Training
9.875061263,9.885940189,Training
8.953759692,9.05364566,Training
9.397940009,9.498193072,Training
10.11394335,10.01426169,Training
9.84509804,9.944897747,Training
7.922206277,8.022544604,Training
9.770115295,9.670077271,Training
10.13672057,10.2372357,Training
10.11394335,10.01410053,Training
10.17609126,10.07607178,Training
9.880241776,9.780483053,Training
7.69019608,7.789927198,Training
9.889861721,9.789891434,Training
9.820201459,9.772307522,Training
9.491361694,9.459228922,Training
9.278753601,9.379062993,Training
9.204119983,9.303981989,Training
9.84509804,9.74509405,Training
7.963787827,7.863742442,Training
9.477121255,9.57691884,Training
9.790285164,9.890205357,Training
9.729974286,9.630087015,Training
9.361727836,9.461946857,Training
8.301029996,8.401040389,Training
9.812913357,9.803767556,Training
9.62324929,9.723332068,Training
9.178976947,9.079025197,Training
9.973127854,9.873042526,Training
9.718501689,9.618255074,Training
9.257678575,9.214501031,Training
9.230448921,9.330213458,Training
9.041392685,9.141502583,Training
9.850033258,9.750053081,Training
10.07918125,9.979065224,Training
7.832508913,7.932376159,Training
9.204119983,9.30443749,Training
10.13672057,9.507896013,Training
9.599883072,9.699444754,Training
9.833147112,9.733068275,Training
9.910090546,9.810243236,Training
8.31386722,8.413886501,Training
9.736396502,9.636447393,Training
10.11394335,10.01410655,Training
9.832508913,9.873846275,Training
9.176091259,9.241787247,Training
9.149219113,9.865639615,Training
9.176091259,9.273439,Training
7.51851394,7.618490845,Training
9.792391689,9.892462896,Training
10.30103,10.20110186,Training
9.591064607,9.691403769,Training
9.579783597,9.690170681,Training
9.243038049,9.342780422,Training
10.11394335,10.06430876,Training
10,9.900106238,Training
10.41497335,10.31498452,Training
9.84509804,9.744977633,Training
9.954242509,9.854028728,Training
8.977723605,8.877552371,Training
9.84509804,9.691173961,Training
8.505149978,8.605220638,Training
8.176091259,8.276286623,Training
9.740362689,9.640833863,Training
8.92890769,9.13004152,Training
9.964730921,9.911032684,Training
10.20411998,10.10407691,Training
9.255272505,9.354825924,Training
10.14612804,10.046418,Training
9.84509804,9.885940189,Training
9.716003344,9.615862074,Training
9.113943352,9.013958499,Training
9.230448921,9.330314354,Training
9.397940009,9.380401294,Training
9.431363764,9.530900121,Training
10,9.917751027,Training
9.499687083,9.557902578,Training
9.698970004,9.663210365,Training
9.079181246,8.979063363,Training
10.20411998,10.12537975,Training
9.790285164,9.780793293,Training
9.447158031,9.36732424,Training
9.672097858,9.772251637,Training
8.540329475,8.640634954,Training
8.113943352,9.638331993,Training
9.399673721,9.499695589,Training
9.079181246,9.178818259,Training
7.591064607,7.491088498,Training
9.875061263,9.975274881,Training
8.67669361,8.713780625,Training
9.591064607,9.691223277,Training
10.00432137,10.1044985,Training
9.505149978,9.605313629,Training
9.908485019,10.00862277,Training
9.77815125,9.878315508,Training
9.662757832,9.763131727,Training
9.77815125,9.67829997,Training
7.943988875,7.771762881,Training
9.770852012,9.870900715,Training
7.113943352,7.014063086,Training
9.322219295,9.222052828,Training
6.966141733,7.066125045,Training
9.477121255,9.576856653,Training
8.505149978,8.605190485,Training
9.672097858,9.69530025,Training
8.972202838,9.012276668,Training
9.146128036,9.246574374,Training
9.204119983,9.134617128,Training
10.11394335,10.01399148,Training
9.716003344,9.691223277,Training
10,9.900068717,Training
8.397940009,8.497748694,Training
9.579783597,9.614710339,Training
9.720159303,9.767364557,Training
8.72427587,8.824079792,Training
9.653212514,9.568128615,Training
9.895422546,9.941817672,Training
9.770852012,9.670837545,Training
9.812913357,9.713043782,Training
9.176091259,9.09584376,Training
9.84509804,9.744960759,Training
9.832508913,9.732374316,Training
9.838849091,9.758958031,Training
7.672097858,7.771762881,Training
8.113943352,8.01388263,Training
9.77815125,9.678451115,Training
7.633468456,7.7336734,Training
8.230448921,8.330693923,Training
8.278753601,8.378914198,Training
10.17609126,10.12771922,Training
10.23044892,10.1304235,Training
9.963787827,9.90058538,Training
9.892094603,9.792159684,Training
7.380211242,7.479937264,Training
9.98721923,9.886980613,Training
9.959994838,9.860063259,Training
9.959041392,9.858667097,Training
9.612783857,8.839003777,Training
9.612783857,9.541388774,Training
9.953759692,9.853757472,Training
9.447158031,9.34730142,Training
9.838849091,9.73886645,Training
8.826074803,8.725886459,Training
10.09691001,9.996814946,Training
10,9.900058693,Training
9.474216264,9.504620525,Training
9.851258349,9.751124989,Training
9.531478917,9.431400691,Training
10.04139269,9.941014142,Training
9.602059991,9.502177978,Training
9.783188691,9.497949625,Training
8.832508913,8.932501868,Training
10.41497335,10.31490056,Training
9.84509804,9.744995785,Training
9.92992956,9.829949353,Training
10.14612804,10.04612396,Training
9.041392685,8.941303249,Training
10.07918125,9.890205357,Training
9.079181246,8.979061111,Training
10.25527251,10.15516345,Training
9.982271233,9.882249538,Training
9.908485019,10.00882778,Training
8.397940009,8.497995756,Training
9.820201459,9.577596821,Training
9.84509804,9.945067696,Training
9.729974286,9.655339487,Training
9.167317335,9.190601263,Training
9.544068044,9.640211926,Training
9.88592634,9.785993165,Training
9.840106094,9.779720521,Training
9.857332496,9.75669578,Training
9.903089987,9.984750147,Training
8.301029996,8.200984756,Training
9.447158031,9.547253268,Training
9.609594409,9.709831455,Training
10.5797836,10.47986865,Training
9.740362689,9.640173476,Training
9.672097858,9.57210553,Training
9.86923172,9.769194249,Training
9.301029996,9.401015209,Training
7.949877704,8.050020735,Training
9.505149978,9.605158678,Training
9.698970004,9.736724831,Training
9.662757832,9.562603954,Training
9.278753601,9.378798034,Training
9.041392685,9.015129888,Training
9.934498451,10.03462573,Training
9.859738566,9.802991647,Training
9.589949601,9.489500874,Training
9.301029996,9.20070829,Training
9.301029996,9.200754554,Training
9.954242509,9.85409363,Training
9.477121255,9.577449587,Training
8.62324929,8.723672123,Training
10.53147892,10.43127799,Training
9.790285164,9.780793293,Training
9.772321707,9.672140063,Training
10.41497335,10.31479982,Training
9.230448921,9.330348032,Training
10.23044892,10.13040836,Training
9.57054294,9.520856748,Training
10.77815125,10.67777217,Training
9.670245853,9.77006217,Training
9.953759692,9.926132947,Training
10.14612804,10.04613427,Training
9.716003344,9.616256727,Training
8.230448921,8.33042744,Training
9.86332286,9.763442985,Training
9.041392685,9.141436614,Training
9.86332286,9.76326951,Training
9.176091259,9.276292257,Training
9.889861721,9.789570659,Training
9.301029996,9.40128753,Training
8.681241237,8.781517561,Training
10.19865709,10.09854198,Training
9.469822016,9.370026109,Training
9.806179974,9.705940264,Training
9.041392685,9.141165852,Training
9.72427587,9.711670499,Training
8.301029996,8.400815051,Training
9.591064607,9.691173961,Training
9.880813592,9.919132866,Training
10.11394335,10.0138871,Training
9.675778342,9.575745386,Training
9.986771734,9.886775009,Training
9.462397998,9.362354802,Training
9.880241776,9.780273391,Training
9.447158031,9.546926319,Training
9.515873844,9.615852882,Training
9.85672889,9.805596822,Training
10,9.900077736,Training
9.397940009,9.433957435,Training
9.968482949,9.941890539,Training
9.113943352,9.213773561,Training
9.876217841,9.776190569,Training
9.959994838,9.860063259,Training
9.531478917,9.431353627,Training
9.72427587,9.624517994,Training
9.820201459,9.772307522,Training
9.840106094,9.739699825,Training
9.342422681,9.403246258,Training
8.544068044,8.644323158,Training
9.414973348,9.315104802,Training
9.929418926,9.829255824,Training
10.30103,10.34996031,Training
9.653212514,9.559318782,Training
9.806179974,9.906357003,Training
9.397940009,9.498349876,Training
9.176091259,9.229150731,Training
9.380211242,9.480595538,Training
10.36172784,9.865639615,Training
9.544068044,9.444129714,Training
10.30103,10.20134492,Training
10.25527251,10.15501782,Training
8.718501689,8.645720222,Training
9.672097858,9.767613707,Training
10.16435286,10.06430876,Training
8.42975228,8.329967792,Training
8.041392685,8.141300147,Training
8.749736316,8.849775768,Training
9.903089987,9.691173961,Training
9.113943352,9.213975756,Training
9.579783597,9.600803509,Training
9.799340549,9.89902064,Training
9.77815125,9.702226715,Training
9.966610987,9.866495978,Training
10.51851394,10.43127799,Training
10.04532298,10.14557615,Training
9.755874856,9.655736128,Training
9.755874856,9.71328844,Training
9.079181246,9.179376735,Training
9.910090546,9.81016693,Training
6.322219295,6.422290894,Training
9.869818208,9.969628918,Training
9.907948522,10.00800437,Training
9.77815125,9.678451115,Training
7.602059991,7.702281077,Training
9.079181246,9.179108943,Training
9.505149978,9.605097292,Training
9.698970004,9.798785338,Training
10.07918125,9.979100152,Training
8.913813852,9.013484729,Training
9.681241237,9.70628946,Training
9.342422681,9.242347166,Training
9.477121255,9.376896965,Training
9.544068044,9.58066781,Training
10.50514998,10.47400451,Training
9.990782692,9.8906649,Training
9.176091259,9.128819907,Training
9.72427587,9.82431772,Training
10.07918125,9.979212697,Training
9.079181246,8.978821919,Training
9.698970004,9.600803509,Training
9.361727836,9.372849474,Training
10.32221929,10.22244086,Training
9.336459734,9.507896013,Training
10.41497335,10.31488924,Training
9.84509804,9.941817672,Training
9.880813592,9.919132866,Training
8.919078092,8.819086246,Training
9.889861721,9.840131243,Training
9.602059991,9.786646664,Training
9.953759692,9.890518509,Training
9.51054501,9.610953368,Training
9.875061263,9.774774841,Training
10.2787536,10.17871808,Training
9.840106094,9.739966956,Training
9.69019608,9.634105506,Training
7.949877704,8.049946051,Training
8.919078092,8.819086246,Training
9.342422681,9.242069099,Training
9.943494516,9.843898057,Training
9.342422681,9.442793705,Training
9.51851394,9.552461924,Training
9.530199698,9.630587723,Training
10,9.899620245,Training
9.459392488,9.559406988,Training
9.633468456,9.733897085,Training
9.740362689,9.640833863,Training
9.662757832,9.563164804,Training
8.959041392,9.059193959,Training
9.944482672,10.04475909,Training
9.71432976,9.814634989,Training
10.08278537,9.999336095,Training
10.11394335,10.01399148,Training
9.948901761,9.848579642,Training
9.57054294,9.47032506,Training
10.09691001,10.04591677,Training
7.820201459,7.920426373,Training
9.85672889,9.75669578,Training
9.414973348,9.51521045,Training
8.919078092,8.818847628,Training
9.92992956,9.829934018,Training
8.041392685,8.14157183,Training
9.204119983,9.161417619,Training
10.07918125,9.979042568,Training
9.875061263,9.975145572,Training
9.869818208,9.969822425,Training
9.720159303,9.752531545,Training
10.44715803,10.34744641,Training
9.799340549,9.699419085,Training
9.73239376,9.70628946,Training
10.23044892,10.13029471,Training
9.785329835,9.685473076,Training
8.113943352,8.017889116,Training
9.833147112,9.873846275,Training
7.88592634,7.98552303,Training
9.51851394,9.552461924,Training
9.92890769,9.829255824,Training
9.965201701,9.865639615,Training
9.799340549,9.89902064,Training
9.079181246,9.179031673,Training
10.14921911,10.04904369,Training
8.041392685,8.14157183,Training
10.07554696,9.975290472,Training
10.1903317,10.09020537,Training
10.17609126,10.07571402,Training
9.322219295,9.42211642,Training
9.681241237,9.680468757,Training
9.681241237,9.59114327,Training
9.544068044,9.443729891,Training
9.431363764,9.440426714,Training
9.897627091,9.843318548,Training
9.544068044,9.644342138,Training
9.910090546,9.829970327,Training
10.02938378,9.929398508,Training
9.84509804,9.945238261,Training
9.762678564,9.86266867,Training
9.344392274,9.244286821,Training
9.77815125,9.678067786,Training
9.579783597,9.679769986,Training
9.77815125,9.678451115,Training
9.146128036,9.246150394,Training
8.913813852,8.813579279,Training
9.923761961,9.824119829,Training
9.62324929,9.626996808,Training
8.342422681,8.44239307,Training
10,10.09083068,Training
9.968482949,9.868421948,Training
9.322219295,10.07571402,Training
9.670245853,9.77006217,Training
9.968482949,9.868433868,Training
9.86923172,9.812071956,Training
9.899820502,9.799841771,Training
9.808885867,9.708922635,Training
9.403120521,9.503408587,Training
9.540329475,9.639441448,Training
9.544068044,9.581931898,Training
8.255272505,8.155290395,Training
9.716003344,9.653791468,Training
8.255272505,8.155154763,Training
10.25527251,10.1552269,Training
9.58546073,9.646884601,Training
9.940018155,9.897486561,Training
9.462397998,9.562628981,Training
9.301029996,9.200994562,Training
8.28780173,8.18762288,Training
9.414973348,9.515424092,Training
9.519827994,9.619835583,Training
10,9.71328844,Training
10.14612804,10.0463273,Training
9.740362689,9.64033161,Training
8.079181246,7.979015748,Training
8.667452953,8.7678925,Training
6.301029996,6.900220668,Training
10.51851394,10.41854593,Training
10.20411998,10.12801939,Training
9.949390007,9.849383091,Training
9.447158031,9.539566767,Training
9.910090546,9.810243236,Training
10.20411998,10.10455973,Training
9.990782692,9.966115076,Training
10.11394335,10.01358919,Training
9.880241776,9.807988624,Training
9.681241237,9.685955246,Training
9.342422681,9.242146321,Training
9.113943352,9.213923474,Training
9.770852012,9.672140063,Training
9.857332496,9.94281511,Training
10.13033377,10.22992147,Training
9.230448921,9.282867218,Training
10.23044892,10.13012182,Training
9.903089987,9.802861381,Training
10.36172784,10.26159751,Training
10.0211893,9.933474057,Training
9.762678564,9.66221491,Training
9,9.099943504,Training
9.579783597,9.679956446,Training
8.806179974,8.906076204,Training
10.47712125,10.37683222,Training
9.954242509,9.605097292,Training
8.84509804,8.820099288,Training
10.04139269,9.941474356,Training
9.176091259,9.276367205,Training
9.740362689,9.84029815,Training
9.093421685,9.193661783,Training
9.301029996,9.40128753,Training
8.11058971,8.010504768,Training
9.851258349,9.751086309,Training
8.633468456,8.665318347,Training
9.447158031,9.539566767,Training
9.77815125,9.67829997,Training
10,9.900101794,Training
9.079181246,9.17896498,Training
9.204119983,9.104127626,Training
9.913813852,9.813985144,Training
8.892094603,8.991960881,Training
9.672097858,9.772084333,Training
9.851258349,9.793853306,Training
8.301029996,8.200984756,Training
9.28780173,9.387618512,Training
9.462397998,9.562168177,Training
9.806179974,9.906533355,Training
9.57054294,9.520856748,Training
8.770852012,8.670452404,Training
9.390935107,9.490893976,Training
8.633468456,9.079025197,Training
9.531478917,9.571438752,Training
9.477121255,9.444684459,Training
9.812913357,9.498282018,Training
9.589949601,9.558801585,Training
8.176091259,8.193998186,Training
10.2787536,10.17895782,Training
8.079181246,8.179448211,Training
7.77815125,7.878297488,Training
9.790285164,9.690170681,Training
10.30103,10.27716531,Training
10.00860017,9.908708466,Training
9.447158031,9.547499578,Training
9.86923172,9.768800984,Training
10.04139269,9.941210373,Training
10.14612804,10.04611832,Training
9.230448921,9.271190207,Training
10.14612804,10.04614283,Training
9.589949601,9.690085316,Training
9.829946696,9.72983746,Training
10.17609126,10.07604174,Training
8.301029996,8.200774728,Training
9.322219295,9.222033555,Training
9.462397998,9.362083963,Training
9.899820502,9.799841771,Training
9.361727836,9.261482898,Training
9.424881637,9.524909496,Training
10.30103,10.20109715,Training
9.462397998,9.469540859,Training
9.77815125,9.777489641,Training
9.278753601,9.443124758,Training
9.72427587,9.700374335,Training
9.69019608,9.683022855,Training
10.07918125,9.979244152,Training
9.86923172,9.909246675,Training
8.176091259,8.276252121,Training
8.84509804,8.909571728,Training
8.72427587,8.804158056,Training
7.851869601,7.952182473,Training
10.25527251,10.15498924,Training
9.968015714,9.868504852,Training
9.826074803,9.846665569,Training
7.397940009,7.299839819,Training
9.477121255,9.479231938,Training
9.73239376,9.71676844,Training
9.397940009,9.297729272,Training
9.944482672,9.844201653,Training
10.23044892,10.1309589,Training
8.579783597,8.67986482,Training
10.04139269,10.11984881,Training
9.716003344,9.735998273,Training
9.812913357,9.712475268,Training
9.322219295,9.222033555,Training
8.892094603,8.992224812,Training
10.36172784,10.26208439,Training
9.361727836,9.461913927,Training
10.07918125,9.978934729,Training
9.833147112,9.638331993,Training
10.50514998,10.47400451,Training
10.09342169,9.993149949,Training
9.176091259,9.27618828,Training
9.46686762,9.566520407,Training
9.322219295,9.422235617,Training
9.869818208,9.770159398,Training
9.875061263,9.832630506,Training
10.07918125,9.979362521,Training
8.546542663,8.446254478,Training
9.920123326,9.820009093,Training
10.11394335,10.01373129,Training
9.113943352,9.030266837,Training
10.11394335,10.18869988,Training
9.278753601,9.378608188,Training
9.907948522,9.848579642,Training
9.079181246,9.179240753,Training
9.113943352,9.157174001,Training
9.301029996,9.314563631,Training
9.85672889,9.757157773,Training
10.20411998,10.10435736,Training
9,9.100262927,Training
9.462397998,9.362354802,Training
9.589949601,9.489500874,Training
9.780317312,9.680157132,Training
9.791690649,9.692499927,Training
9.993876915,9.893551732,Training
10.00432137,9.890205357,Training
8.959041392,9.058664191,Training
9.840106094,9.940135842,Training
7,6.900220668,Training
9.755874856,9.657243392,Training
7.633468456,7.7336734,Training
9.397940009,9.365228945,Training
9.374748346,9.475078869,Training
9.982271233,9.882686703,Training
9.77815125,9.701487793,Training
9.857332496,9.781453732,Training
9.92992956,9.829970327,Training
9.84509804,9.744944425,Training
8.880813592,8.981047918,Training
9.079181246,8.979028165,Training
8.053078443,8.153169846,Training
10.11394335,10.21401963,Training
9.638489257,9.538508987,Training
10.25527251,10.15554596,Training
9.812913357,9.814158764,Training
9.875061263,9.781453732,Training
9.73239376,9.554986443,Training
9.740362689,9.840538804,Training
9.77815125,9.67769822,Training
8.643452676,8.543000005,Training
9.361727836,9.461913927,Training
9.698970004,9.59883039,Training
9.146128036,9.213963353,Training
9.579783597,9.68011181,Training
9.806179974,9.70584449,Training
9.7084209,9.819655768,Training
9.257678575,9.357867508,Training
10.41497335,10.31484424,Training
9.920123326,9.820141099,Training
9.230448921,9.33054589,Training
9.762678564,9.758431652,Training
9.838849091,9.73886645,Training
9.643452676,9.74352003,Training
7.380211242,7.480382632,Training
7,7.099623773,Training
9.762678564,9.662458927,Training
10.11394335,10.11984881,Training
9.886490725,9.982830579,Training
8.544068044,8.443775496,Training
8.62324929,8.7236053,Training
9.437750563,9.537579194,Training
8.653212514,8.753423201,Training
10,10.07850317,Training
10.04139269,9.941091169,Training
9.691081492,9.562168177,Training
9.763427994,9.863593009,Training
9.923761961,9.883822104,Training
9.77815125,9.678177187,Training
9.672097858,9.571660978,Training
9.806179974,9.70628946,Training
9.591064607,9.690903139,Training
10.11394335,10.01440973,Training
9.544068044,9.469684364,Training
10.43136376,10.3311048,Training
9.84509804,9.744944425,Training
10.36172784,10.26171537,Training
9.591064607,9.491106702,Training
9.414973348,9.514650751,Training
9.716003344,9.61577335,Training
9.176091259,9.276569403,Training
9.869818208,9.769719924,Training
