Experimental value,Predictive value,Class
9.462397998,9.362358814,Training
9.910090546,9.81014544,Training
8.770852012,8.670819397,Training
8.301029996,8.697030091,Training
9.602059991,9.702045839,Training
9.840106094,9.740110033,Training
9.913813852,9.903199619,Training
9.361727836,9.461723661,Training
9.838849091,9.764738869,Training
9.6599162,9.706697715,Training
9.77815125,9.678376672,Training
9.880241776,9.780122154,Training
8.892094603,9.426923834,Training
9.799340549,9.89938527,Training
9.342422681,9.111138597,Training
9.556302501,9.456323084,Training
9.146128036,9.111138597,Training
9.021189299,9.121254164,Training
8.820201459,8.920234762,Training
9.462397998,9.057183239,Training
9.740362689,9.669491064,Training
10.23044892,10.13022867,Training
10.34242268,10.24289983,Training
9.84509804,9.945321497,Training
10.36172784,10.26185057,Training
9.230448921,9.330478383,Training
9.86923172,9.761652763,Training
9.146128036,9.246094357,Training
9.204119983,9.242642712,Training
9.681241237,9.6461259,Training
10.14612804,10.04598441,Training
9.812913357,9.733992449,Training
9.352182518,9.452187751,Training
8.342422681,8.679877889,Training
9.837588438,9.737400447,Training
9.255272505,9.242642712,Training
9.255272505,9.098400737,Training
9.833147112,9.732898095,Training
7.859738566,7.978228165,Training
9.826074803,9.726079905,Training
7.69019608,8.030778475,Training
9.762678564,9.662316148,Training
9.301029996,9.200738548,Training
9.72427587,9.824132605,Training
9.204119983,9.304539864,Training
9.62324929,9.706825335,Training
9.643452676,9.743655949,Training
9.399673721,9.299468353,Training
8.84509804,8.813656458,Training
9.568201724,9.668068888,Training
9.204119983,9.118445702,Training
9.850033258,9.756723422,Training
9.390935107,9.491326726,Training
9.556302501,9.702435903,Training
9.869818208,9.825267538,Training
9.933993164,9.834517494,Training
9.414973348,9.515379315,Training
9.62324929,9.558230911,Training
9.204119983,9.304188784,Training
9.964730921,9.864736067,Training
9.51851394,9.293715675,Training
8.227886705,8.327784132,Training
9.491361694,9.59106118,Training
9.51851394,9.618333262,Training
9.447158031,9.441579021,Training
10.47712125,10.37756279,Training
10.04139269,9.941424721,Training
10,9.900107902,Training
9.792391689,9.856387127,Training
9.910090546,9.809859182,Training
9.77815125,9.709716577,Training
9.866287339,9.766292944,Training
9.397940009,9.49792537,Training
9.799340549,9.699310589,Training
9.380211242,9.364949245,Training
9.810232518,9.710284649,Training
9.146128036,9.045834542,Training
9.505149978,9.604768231,Training
10.11394335,10.01397897,Training
9.857332496,9.757331447,Training
8.767897616,9.313480704,Training
9.397940009,9.497764432,Training
7.698970004,8.523558273,Training
9.230448921,9.330471571,Training
9.276461804,9.376565388,Training
9.762678564,9.709355771,Training
9.84509804,9.877484408,Training
9.680335513,9.709241064,Training
9.643452676,9.505597078,Training
9.565847819,9.666024231,Training
10,9.900032438,Training
9.130333768,9.23033968,Training
9.880241776,9.780233924,Training
8.913813852,8.813656458,Training
9.73239376,9.677669901,Training
9.450249108,9.350194452,Training
9.278753601,9.303519602,Training
10.14921911,10.04941,Training
9.519827994,9.619661231,Training
9.977723605,9.900079536,Training
7.903089987,8.032059219,Training
10.07918125,9.979190081,Training
8.812913357,8.712921501,Training
9.178976947,9.10955577,Training
9.903089987,9.803061557,Training
8.579783597,8.919903752,Training
9.359835482,9.459868027,Training
9.301029996,9.400781819,Training
9.531478917,9.631881518,Training
8.113943352,7.760248512,Training
9.079181246,9.399644039,Training
9.301029996,9.40073169,Training
9.531478917,9.631376088,Training
9.492760389,9.592923493,Training
10.05690485,9.956803784,Training
9.672097858,9.70643848,Training
9.770852012,9.665625627,Training
9.69019608,9.616311508,Training
9.176091259,9.155799126,Training
9.342422681,9.249292202,Training
9.51054501,9.61074601,Training
9.812913357,9.719117836,Training
8.602059991,8.649408306,Training
9.113943352,9.213557306,Training
9.907948522,9.807929054,Training
9.653212514,9.736603314,Training
9.653212514,9.194461217,Training
9.88592634,9.786430112,Training
8.910090546,9.01003951,Training
9.910624405,9.810620884,Training
10.23044892,10.13036077,Training
9,8.943056418,Training
10.14612804,10.04615337,Training
9.662757832,9.70657199,Training
9.851258349,9.751147291,Training
9.792391689,9.692384966,Training
9.62324929,9.555861139,Training
9.491361694,9.591490915,Training
8.511883361,8.240878789,Training
9.936010796,9.835782732,Training
8.079181246,8.841933541,Training
9.69019608,9.790208392,Training
7.903089987,8.36270704,Training
8.698970004,8.799057469,Training
9.98721923,9.887258434,Training
10.17609126,10.07609327,Training
9.92992956,9.829640033,Training
9.812913357,9.74405014,Training
10.11394335,10.01386376,Training
9.322219295,9.222742134,Training
8.505149978,8.506202671,Training
9.7084209,9.675203654,Training
9.491361694,9.591333906,Training
9.720159303,9.713896317,Training
9.397940009,9.497971677,Training
10.07918125,9.979205808,Training
8.591064607,8.176157678,Training
9.716003344,9.616163039,Training
8.820201459,8.720294083,Training
9.84509804,9.923784959,Training
9.833147112,9.784457794,Training
9.699837726,9.648594314,Training
10,9.961505265,Training
9.73239376,9.832702053,Training
8.230448921,8.330564904,Training
9.903089987,9.783335863,Training
10.07918125,9.979182884,Training
8.888179494,8.988140844,Training
9.799340549,9.708297151,Training
9.612783857,9.712786208,Training
7.820201459,7.920210008,Training
9.875061263,9.896525152,Training
8.953759692,9.054219943,Training
9.397940009,9.326503994,Training
10.11394335,10.01369729,Training
9.84509804,9.74535225,Training
7.922206277,8.083031453,Training
9.770115295,9.670200813,Training
10.13672057,10.22734121,Training
10.11394335,10.01416051,Training
10.17609126,10.0759872,Training
9.880241776,9.780233924,Training
7.69019608,8.882212244,Training
9.889861721,9.733286595,Training
9.820201459,9.720190824,Training
9.491361694,9.497060055,Training
9.278753601,9.378854461,Training
9.204119983,9.2521097,Training
9.84509804,9.945321497,Training
7.963787827,8.063976819,Training
9.477121255,9.576780356,Training
9.790285164,9.890149566,Training
9.729974286,9.710324501,Training
9.361727836,9.461647458,Training
8.301029996,8.416320048,Training
9.812913357,9.713018774,Training
9.62324929,9.669275019,Training
9.178976947,9.10955577,Training
9.973127854,9.872876829,Training
9.718501689,9.705984416,Training
9.257678575,9.212440655,Training
9.230448921,9.330903646,Training
9.041392685,9.141814866,Training
9.850033258,9.749746067,Training
10.07918125,9.978871185,Training
7.832508913,8.789549311,Training
9.204119983,9.284453953,Training
10.13672057,9.99893308,Training
9.599883072,9.691369436,Training
9.833147112,9.733133993,Training
9.910090546,9.81017345,Training
8.31386722,8.536128046,Training
9.736396502,9.6362093,Training
10.11394335,10.01373972,Training
9.832508913,9.932603579,Training
9.176091259,9.276487393,Training
9.149219113,9.854297543,Training
9.176091259,9.276181251,Training
7.51851394,7.817540083,Training
9.792391689,9.892363753,Training
10.30103,10.19585179,Training
9.591064607,9.690979163,Training
9.579783597,9.679860657,Training
9.243038049,9.3428784,Training
10.11394335,10.01369574,Training
10,9.900010294,Training
10.41497335,10.31475591,Training
9.84509804,9.756446442,Training
9.954242509,9.854267333,Training
8.977723605,8.877590211,Training
9.84509804,9.745283302,Training
8.505149978,8.604835142,Training
8.176091259,8.716190851,Training
9.740362689,9.704753308,Training
8.92890769,9.029095591,Training
9.964730921,9.864810725,Training
10.20411998,10.10408143,Training
9.255272505,9.196181,Training
10.14612804,10.04615477,Training
9.84509804,9.82949082,Training
9.716003344,9.816354749,Training
9.113943352,9.014082485,Training
9.230448921,9.158997736,Training
9.397940009,9.441579021,Training
9.431363764,9.531666034,Training
10,9.899694358,Training
9.499687083,9.399644039,Training
9.698970004,9.700199356,Training
9.079181246,9.179469464,Training
10.20411998,10.10429316,Training
9.790285164,9.723942545,Training
9.447158031,9.346968425,Training
9.672097858,9.772273636,Training
8.540329475,8.64019103,Training
8.113943352,9.03131143,Training
9.399673721,9.499496583,Training
9.079181246,9.179622878,Training
7.591064607,7.845669872,Training
9.875061263,9.929406272,Training
8.67669361,8.37177305,Training
9.591064607,9.690927654,Training
10.00432137,10.10391506,Training
9.505149978,9.605228733,Training
9.908485019,9.808394877,Training
9.77815125,9.830289729,Training
9.662757832,9.763107661,Training
9.77815125,9.677999318,Training
7.943988875,7.863922849,Training
9.770852012,9.785102146,Training
7.113943352,7.898877045,Training
9.322219295,9.586079955,Training
6.966141733,8.417755746,Training
9.477121255,9.486902053,Training
8.505149978,8.990264795,Training
9.672097858,9.571920199,Training
8.972202838,8.873471989,Training
9.146128036,9.24581957,Training
9.204119983,9.256217501,Training
10.11394335,10.01412455,Training
9.716003344,9.690927654,Training
10,9.899904012,Training
8.397940009,9.111853211,Training
9.579783597,9.67947111,Training
9.720159303,9.723208902,Training
8.72427587,8.824296612,Training
9.653212514,9.584465404,Training
9.895422546,9.795452379,Training
9.770852012,9.670768142,Training
9.812913357,8.835420264,Training
9.176091259,9.07640162,Training
9.84509804,9.745088443,Training
9.832508913,9.809536696,Training
9.838849091,9.738573893,Training
7.672097858,7.771704532,Training
8.113943352,8.257683283,Training
9.77815125,9.678376672,Training
7.633468456,7.83737131,Training
8.230448921,8.498087011,Training
8.278753601,8.561308394,Training
10.17609126,10.07628451,Training
10.23044892,10.13022867,Training
9.963787827,9.863530453,Training
9.892094603,9.918412937,Training
7.380211242,7.948197186,Training
9.98721923,9.887053854,Training
9.959994838,9.859895046,Training
9.959041392,9.858955577,Training
9.612783857,8.589413837,Training
9.612783857,9.712892904,Training
9.953759692,9.854061476,Training
9.447158031,8.899314767,Training
9.838849091,9.738832317,Training
8.826074803,8.633942593,Training
10.09691001,9.996806916,Training
10,9.900026267,Training
9.474216264,9.547508493,Training
9.851258349,9.751048253,Training
9.531478917,9.631392312,Training
10.04139269,9.941172104,Training
9.602059991,9.502069116,Training
9.783188691,9.557418241,Training
8.832508913,8.93231627,Training
10.41497335,10.31495494,Training
9.84509804,9.865090963,Training
9.92992956,9.829945933,Training
10.14612804,10.04584819,Training
9.041392685,9.141060573,Training
10.07918125,9.978963035,Training
9.079181246,8.278450747,Training
10.25527251,10.15500662,Training
9.982271233,9.882268922,Training
9.908485019,9.914265078,Training
8.397940009,8.498205684,Training
9.820201459,9.716224955,Training
9.84509804,9.891242906,Training
9.729974286,9.705118198,Training
9.167317335,9.267315345,Training
9.544068044,9.484652562,Training
9.88592634,9.78593253,Training
9.840106094,9.739949322,Training
9.857332496,9.794003527,Training
9.903089987,9.803396194,Training
8.301029996,8.401039824,Training
9.447158031,9.54712751,Training
9.609594409,9.710002204,Training
10.5797836,10.48019982,Training
9.740362689,9.72592038,Training
9.672097858,9.628244922,Training
9.86923172,9.769344101,Training
9.301029996,9.400973039,Training
7.949877704,8.585713793,Training
9.505149978,9.604768231,Training
9.698970004,9.705477173,Training
9.662757832,9.562498835,Training
9.278753601,9.363312772,Training
9.041392685,9.141460678,Training
9.934498451,9.991216219,Training
9.859738566,9.803602743,Training
9.589949601,9.689745385,Training
9.301029996,9.401117057,Training
9.301029996,9.401381867,Training
9.954242509,9.854297543,Training
9.477121255,9.57715009,Training
8.62324929,8.444079136,Training
10.53147892,10.43118742,Training
9.790285164,9.706457631,Training
9.772321707,9.871104331,Training
10.41497335,10.31499,Training
9.230448921,9.761652763,Training
10.23044892,10.13014787,Training
9.57054294,9.670528724,Training
10.77815125,10.67791731,Training
9.670245853,9.770304464,Training
9.953759692,9.853630635,Training
10.14612804,10.04612678,Training
9.716003344,9.706451679,Training
8.230448921,8.692860127,Training
9.86332286,9.763400178,Training
9.041392685,9.141358566,Training
9.86332286,9.762881866,Training
9.176091259,9.276085073,Training
9.889861721,9.789959086,Training
9.301029996,9.401525607,Training
8.681241237,9.149954879,Training
10.19865709,10.09897854,Training
9.469822016,9.278966915,Training
9.806179974,9.70644025,Training
9.041392685,9.141336031,Training
9.72427587,9.673547938,Training
8.301029996,8.610700351,Training
9.591064607,9.706333647,Training
9.880813592,9.780829733,Training
10.11394335,9.777973518,Training
9.675778342,9.665625627,Training
9.986771734,9.887258434,Training
9.462397998,9.415269026,Training
9.880241776,9.780168725,Training
9.447158031,9.546965025,Training
9.515873844,9.326503994,Training
9.85672889,9.756351273,Training
10,9.900052803,Training
9.397940009,9.49601987,Training
9.968482949,9.881137325,Training
9.113943352,9.214311563,Training
9.876217841,9.775976828,Training
9.959994838,9.85986818,Training
9.531478917,9.298238177,Training
9.72427587,9.697191956,Training
9.820201459,9.72000538,Training
9.840106094,9.740135558,Training
9.342422681,9.442610086,Training
8.544068044,8.644483419,Training
9.414973348,9.355503181,Training
9.929418926,9.828893066,Training
10.30103,10.20097771,Training
9.653212514,9.676287176,Training
9.806179974,9.847959057,Training
9.397940009,9.498197561,Training
9.176091259,9.076044472,Training
9.380211242,9.479905015,Training
10.36172784,9.854297543,Training
9.544068044,8.986970868,Training
10.30103,10.20102924,Training
10.25527251,10.15527261,Training
8.718501689,8.818543742,Training
9.672097858,9.713935332,Training
10.16435286,10.06453479,Training
8.42975228,8.529801929,Training
8.041392685,8.141580717,Training
8.749736316,8.649601825,Training
9.903089987,9.745283302,Training
9.113943352,9.187717735,Training
9.579783597,9.714777248,Training
9.799340549,9.725732865,Training
9.77815125,9.69364509,Training
9.966610987,9.866291251,Training
10.51851394,10.41870791,Training
10.04532298,10.07143566,Training
9.755874856,9.599231503,Training
9.755874856,9.855542588,Training
9.079181246,9.179629282,Training
9.910090546,9.809859182,Training
6.322219295,7.897242027,Training
9.869818208,9.769937392,Training
9.907948522,9.807529372,Training
9.77815125,9.678376672,Training
7.602059991,7.776221335,Training
9.079181246,9.192899964,Training
9.505149978,9.707484258,Training
9.698970004,9.688544885,Training
10.07918125,9.979007764,Training
8.913813852,9.013581216,Training
9.681241237,9.6461259,Training
9.342422681,9.242390684,Training
9.477121255,9.31615746,Training
9.544068044,9.443991919,Training
10.50514998,10.40497415,Training
9.990782692,9.891271739,Training
9.176091259,9.076013718,Training
9.72427587,9.824243335,Training
10.07918125,9.97885022,Training
9.079181246,9.142578607,Training
9.698970004,9.714777248,Training
9.361727836,9.461510583,Training
10.32221929,10.2220328,Training
9.336459734,9.43605596,Training
10.41497335,10.31514339,Training
9.84509804,9.920391157,Training
9.880813592,9.780963062,Training
8.919078092,8.93403117,Training
9.889861721,9.789619129,Training
9.602059991,9.702435903,Training
9.953759692,9.853688203,Training
9.51054501,9.61074601,Training
9.875061263,9.774833655,Training
10.2787536,10.17870776,Training
9.840106094,9.739719392,Training
9.69019608,9.68918109,Training
7.949877704,8.276365958,Training
8.919078092,8.93403117,Training
9.342422681,9.111138597,Training
9.943494516,9.843490344,Training
9.342422681,9.442355439,Training
9.51851394,9.618534655,Training
9.530199698,9.630192341,Training
10,9.900045817,Training
9.459392488,9.559271476,Training
9.633468456,9.733286595,Training
9.740362689,9.704753308,Training
9.662757832,9.704904,Training
8.959041392,9.058766506,Training
9.944482672,9.844546061,Training
9.71432976,9.614593321,Training
10.08278537,9.983097426,Training
10.11394335,10.01412455,Training
9.948901761,9.848868351,Training
9.57054294,9.651606215,Training
10.09691001,10.04610564,Training
7.820201459,8.567355201,Training
9.85672889,9.794003527,Training
9.414973348,9.514711676,Training
8.919078092,9.01942947,Training
9.92992956,9.829751879,Training
8.041392685,8.208665811,Training
9.204119983,9.103993597,Training
10.07918125,9.979414921,Training
9.875061263,9.938680713,Training
9.869818208,9.769848641,Training
9.720159303,9.723208902,Training
10.44715803,10.34721165,Training
9.799340549,9.699354796,Training
9.73239376,9.706433386,Training
10.23044892,10.13035353,Training
9.785329835,9.584465404,Training
8.113943352,8.235940682,Training
9.833147112,9.932603579,Training
7.88592634,8.171277409,Training
9.51851394,9.618534655,Training
9.92890769,9.828893066,Training
9.965201701,9.854297543,Training
9.799340549,9.725732865,Training
9.079181246,9.210206757,Training
10.14921911,10.04941,Training
8.041392685,8.208665811,Training
10.07554696,9.975285359,Training
10.1903317,10.09011647,Training
10.17609126,10.0760159,Training
9.322219295,9.365728026,Training
9.681241237,9.655071056,Training
9.681241237,9.668035775,Training
9.544068044,9.444058644,Training
9.431363764,9.33114494,Training
9.897627091,9.997704693,Training
9.544068044,9.644064198,Training
9.910090546,9.809939674,Training
10.02938378,9.929466594,Training
9.84509804,9.893494109,Training
9.762678564,9.761574624,Training
9.344392274,9.336600047,Training
9.77815125,9.7046036,Training
9.579783597,9.679336519,Training
9.77815125,9.678376672,Training
9.146128036,9.24626855,Training
8.913813852,8.813656458,Training
9.923761961,9.823895204,Training
9.62324929,9.704491121,Training
8.342422681,8.442718548,Training
10,9.91597951,Training
9.968482949,9.86846516,Training
9.322219295,9.421838541,Training
9.670245853,9.770304464,Training
9.968482949,9.868090976,Training
9.86923172,9.769434423,Training
9.899820502,9.800290748,Training
9.808885867,9.70889802,Training
9.403120521,9.50315069,Training
9.540329475,9.640156141,Training
9.544068044,9.560284667,Training
8.255272505,8.173891415,Training
9.716003344,9.562498835,Training
8.255272505,8.126656248,Training
10.25527251,10.1549612,Training
9.58546073,9.552237369,Training
9.940018155,9.839794154,Training
9.462397998,9.562042795,Training
9.301029996,9.221181687,Training
8.28780173,8.388120295,Training
9.414973348,9.515197127,Training
9.519827994,9.619661231,Training
10,9.899662206,Training
10.14612804,10.10343336,Training
9.740362689,9.715433471,Training
8.079181246,8.05392637,Training
8.667452953,8.767663724,Training
6.301029996,8.336325855,Training
10.51851394,10.41833351,Training
10.20411998,10.10369441,Training
9.949390007,9.57612941,Training
9.447158031,9.547074347,Training
9.910090546,9.810207397,Training
10.20411998,10.10463099,Training
9.990782692,9.890850213,Training
10.11394335,10.01408741,Training
9.880241776,9.780574012,Training
9.681241237,9.701216719,Training
9.342422681,9.242642712,Training
9.113943352,9.194588203,Training
9.770852012,9.871104331,Training
9.857332496,9.918253753,Training
10.13033377,10.03000281,Training
9.230448921,9.330670522,Training
10.23044892,10.13027973,Training
9.903089987,9.803087794,Training
10.36172784,10.26152425,Training
10.0211893,9.920877521,Training
9.762678564,9.706146626,Training
9,8.899707589,Training
9.579783597,9.679813281,Training
8.806179974,8.905889316,Training
10.47712125,10.37716799,Training
9.954242509,9.707484258,Training
8.84509804,8.813656458,Training
10.04139269,9.94134137,Training
9.176091259,9.276179365,Training
9.740362689,9.707703014,Training
9.093421685,9.193661401,Training
9.301029996,9.401525607,Training
8.11058971,8.500281196,Training
9.851258349,9.751276112,Training
8.633468456,8.733694336,Training
9.447158031,9.547074347,Training
9.77815125,9.677999318,Training
10,9.90047318,Training
9.079181246,9.179263983,Training
9.204119983,9.30402821,Training
9.913813852,9.813600588,Training
8.892094603,9.21197773,Training
9.672097858,9.76560092,Training
9.851258349,9.808578755,Training
8.301029996,8.401039824,Training
9.28780173,9.387803654,Training
9.462397998,9.591488617,Training
9.806179974,9.368415942,Training
9.57054294,9.670528724,Training
8.770852012,8.670819397,Training
9.390935107,9.491326726,Training
8.633468456,8.79687326,Training
9.531478917,9.631516512,Training
9.477121255,9.556026987,Training
9.812913357,9.713110594,Training
9.589949601,9.689589656,Training
8.176091259,8.275804964,Training
10.2787536,10.17843591,Training
8.079181246,9.013481508,Training
7.77815125,7.746689766,Training
9.790285164,9.679860657,Training
10.30103,10.20085443,Training
10.00860017,9.908990956,Training
9.447158031,9.547475286,Training
9.86923172,9.768926759,Training
10.04139269,9.941459771,Training
10.14612804,10.04625131,Training
9.230448921,9.103993597,Training
10.14612804,10.04598441,Training
9.589949601,9.576200577,Training
9.829946696,9.72993873,Training
10.17609126,10.10107413,Training
8.301029996,8.129228907,Training
9.322219295,9.363312772,Training
9.462397998,8.974004295,Training
9.899820502,9.800290748,Training
9.361727836,9.444691801,Training
9.424881637,9.525162666,Training
10.30103,10.20106132,Training
9.462397998,9.562153579,Training
9.77815125,9.706736768,Training
9.278753601,9.378553831,Training
9.72427587,9.70684948,Training
9.69019608,9.790517309,Training
10.07918125,9.979078503,Training
9.86923172,9.783249313,Training
8.176091259,8.240878789,Training
8.84509804,8.945104901,Training
8.72427587,8.720294083,Training
7.851869601,8.375308046,Training
10.25527251,10.15538491,Training
9.968015714,9.86801172,Training
9.826074803,9.786107736,Training
7.397940009,8.095753771,Training
9.477121255,9.57717748,Training
9.73239376,9.727157845,Training
9.397940009,8.435161776,Training
9.944482672,9.844793984,Training
10.23044892,10.1300785,Training
8.579783597,8.679605849,Training
10.04139269,9.941289734,Training
9.716003344,9.70993927,Training
9.812913357,9.712935383,Training
9.322219295,9.363312772,Training
8.892094603,8.992407191,Training
10.36172784,10.17135523,Training
9.361727836,9.46177055,Training
10.07918125,9.956803784,Training
9.833147112,9.03131143,Training
10.50514998,10.40497415,Training
10.09342169,9.993622136,Training
9.176091259,9.890199302,Training
9.46686762,9.566582929,Training
9.322219295,9.422093357,Training
9.869818208,9.769827629,Training
9.875061263,9.775101207,Training
10.07918125,9.979185129,Training
8.546542663,8.55258481,Training
9.920123326,9.820373818,Training
10.11394335,10.0138631,Training
9.113943352,9.207960024,Training
10.11394335,10.01394749,Training
9.278753601,9.378795542,Training
9.907948522,9.807915111,Training
9.079181246,9.179476957,Training
9.113943352,9.045824328,Training
9.301029996,9.400660175,Training
9.85672889,9.756746052,Training
10.20411998,10.10411031,Training
9,9.100329827,Training
9.462397998,9.415269026,Training
9.589949601,9.689745385,Training
9.780317312,9.764304348,Training
9.791690649,9.856387127,Training
9.993876915,9.894175459,Training
10.00432137,9.91381804,Training
8.959041392,9.059329566,Training
9.840106094,9.898222326,Training
7,8.126656248,Training
9.755874856,9.690440333,Training
7.633468456,7.83737131,Training
9.397940009,9.301740425,Training
9.374748346,9.293547067,Training
9.982271233,9.882234452,Training
9.77815125,9.677940037,Training
9.857332496,9.894852822,Training
9.92992956,9.829640033,Training
9.84509804,9.745049312,Training
8.880813592,8.960550612,Training
9.079181246,9.179118618,Training
8.053078443,8.772813662,Training
10.11394335,10.01442228,Training
9.638489257,9.67636983,Training
10.25527251,10.15556574,Training
9.812913357,9.457503896,Training
9.875061263,9.886073544,Training
9.73239376,9.63225414,Training
9.740362689,9.742424169,Training
9.77815125,9.707982757,Training
8.643452676,8.59030585,Training
9.361727836,9.46177055,Training
9.698970004,9.749733492,Training
9.146128036,9.246549717,Training
9.579783597,9.479568985,Training
9.806179974,9.443522433,Training
9.7084209,9.722061363,Training
9.257678575,9.541449402,Training
10.41497335,10.31487106,Training
9.920123326,9.819886633,Training
9.230448921,9.330683779,Training
9.762678564,9.713210225,Training
9.838849091,9.738874263,Training
9.643452676,9.676957666,Training
7.380211242,7.929678003,Training
7,9.375428112,Training
9.762678564,9.662491543,Training
10.11394335,10.01396397,Training
9.886490725,9.786430112,Training
8.544068044,8.907103804,Training
8.62324929,8.522920287,Training
9.437750563,9.537697396,Training
8.653212514,8.752777314,Training
10,9.899999619,Training
10.04139269,9.940991157,Training
9.691081492,9.591488617,Training
9.763427994,9.808189758,Training
9.923761961,9.824085488,Training
9.77815125,9.707638756,Training
9.672097858,9.572025129,Training
9.806179974,9.706433386,Training
9.591064607,9.690692663,Training
10.11394335,9.807794867,Training
9.544068044,9.34757782,Training
10.43136376,10.1146451,Training
9.84509804,9.745049312,Training
10.36172784,10.26196856,Training
9.591064607,9.491162841,Training
9.414973348,9.515201738,Training
9.716003344,9.616089405,Training
9.176091259,9.276101031,Training
9.869818208,9.769684514,Training
