Experimental value,Predictive value,Class
9.612783857,9.6908863,Training
10.07918125,9.978982732,Training
9.804139432,10.1803904,Training
10.07918125,10.17900051,Training
8.079181246,8.179319093,Training
9.230448921,9.305474146,Training
9.230448921,9.485272321,Training
9.791690649,9.691620439,Training
10.11394335,10.06417836,Training
6.85672889,6.956870621,Training
8.953759692,9.05398187,Training
7.230448921,8.076915806,Training
9.698970004,9.798744068,Training
8.301029996,8.446314937,Training
9.720159303,9.620115789,Training
9.462397998,9.362296839,Training
9.989004616,10.05871986,Training
8.11058971,8.177525451,Training
9.653212514,9.753429798,Training
9.568201724,9.46811182,Training
10.25527251,10.15507716,Training
9.716003344,9.801095263,Training
10,10.09985981,Training
10,9.900147281,Training
10.07918125,10.04614843,Training
8.204119983,8.30448968,Training
9.301029996,9.357250726,Training
10.19589965,9.849498111,Training
9.643452676,9.655620209,Training
9.602059991,9.502390599,Training
9.857332496,9.757188132,Training
9.041392685,9.141315644,Training
8.579783597,8.43531056,Training
9.910090546,9.829617957,Training
9.812913357,9.731590198,Training
9.953759692,9.853426822,Training
8.73239376,8.632335533,Training
9.740362689,9.643559249,Training
9.230448921,9.330684296,Training
9.740362689,9.753837127,Training
8.653212514,8.753224688,Training
9.762678564,9.662899872,Training
9.838849091,9.938996286,Training
10,10.10018283,Training
9.62324929,9.523279379,Training
9.790285164,9.967257109,Training
9.562292864,9.46739419,Training
9.755874856,9.807592674,Training
9.740362689,9.840314361,Training
10.51851394,10.41858122,Training
8.77815125,8.878056659,Training
9.681241237,9.596781575,Training
9.886490725,9.786701617,Training
9.462397998,9.562593455,Training
9.910090546,9.810194481,Training
8.770852012,8.670768459,Training
8.301029996,8.639331733,Training
9.602059991,9.567090912,Training
9.840106094,9.739941757,Training
9.913813852,10.01409411,Training
9.361727836,9.461855947,Training
9.838849091,9.939126084,Training
9.6599162,9.760003387,Training
9.77815125,9.677947636,Training
9.880241776,9.904163728,Training
8.892094603,8.991627116,Training
9.799340549,9.899522029,Training
9.342422681,9.041512632,Training
9.556302501,9.594072387,Training
9.146128036,9.071674625,Training
9.021189299,8.938802723,Training
8.820201459,8.720481731,Training
9.462397998,9.561151657,Training
9.740362689,9.640196979,Training
10.23044892,10.13000397,Training
10.34242268,10.24237391,Training
9.84509804,9.944995356,Training
10.36172784,10.26192512,Training
9.230448921,9.130474274,Training
9.86923172,9.948843343,Training
9.146128036,9.178584139,Training
9.204119983,9.304417786,Training
9.681241237,9.722939048,Training
10.14612804,9.321818512,Training
9.812913357,9.731590198,Training
9.352182518,9.452090528,Training
8.342422681,8.442573123,Training
9.837588438,9.1817605,Training
9.255272505,9.304417786,Training
9.255272505,9.155535708,Training
9.833147112,9.770803945,Training
7.859738566,7.884197519,Training
9.826074803,9.726008335,Training
7.69019608,7.79013414,Training
9.762678564,9.808287509,Training
9.301029996,9.200902836,Training
9.72427587,9.624391904,Training
9.204119983,9.304051073,Training
9.62324929,9.723357325,Training
9.643452676,9.660037512,Training
9.399673721,9.299768873,Training
8.84509804,8.945100457,Training
9.568201724,9.6908863,Training
9.204119983,9.104398436,Training
9.850033258,9.849800532,Training
9.390935107,9.49083191,Training
9.556302501,9.679494351,Training
9.869818208,9.93712407,Training
9.933993164,9.899160055,Training
9.414973348,9.314510874,Training
9.62324929,9.722950269,Training
9.204119983,9.407536026,Training
9.964730921,9.86490238,Training
9.51851394,9.547523829,Training
8.227886705,8.38144898,Training
9.491361694,9.391372407,Training
9.51851394,9.618580679,Training
9.447158031,9.347060896,Training
10.47712125,10.37687745,Training
10.04139269,10.10014481,Training
10,9.771941715,Training
9.792391689,9.824367323,Training
9.910090546,9.810001073,Training
9.77815125,9.877757172,Training
9.866287339,9.766242034,Training
9.397940009,9.419185139,Training
9.799340549,9.6996543,Training
9.380211242,9.314447118,Training
9.810232518,9.709938036,Training
9.146128036,9.032622724,Training
9.505149978,9.604916594,Training
10.11394335,10.01387373,Training
9.857332496,9.757508926,Training
8.767897616,8.959458575,Training
9.397940009,9.498235348,Training
7.698970004,7.799225499,Training
9.230448921,9.330254323,Training
9.276461804,9.299768873,Training
9.762678564,9.834948194,Training
9.84509804,9.892574732,Training
9.680335513,9.580174085,Training
9.643452676,9.534623996,Training
9.565847819,9.665744641,Training
10,9.899809281,Training
9.130333768,9.030532702,Training
9.880241776,9.779895644,Training
8.913813852,8.754525048,Training
9.73239376,9.74834739,Training
9.450249108,9.550428817,Training
9.278753601,9.304151586,Training
10.14921911,10.04921757,Training
9.519827994,9.419556733,Training
9.977723605,9.877704327,Training
7.903089987,8.002961472,Training
10.07918125,9.979271762,Training
8.812913357,8.732795903,Training
9.178976947,9.249360937,Training
9.903089987,10.00318049,Training
8.579783597,9.173649531,Training
9.359835482,9.259736807,Training
9.301029996,9.354373434,Training
9.531478917,9.60584288,Training
8.113943352,8.014283405,Training
9.079181246,9.179029019,Training
9.301029996,9.401332978,Training
9.531478917,9.642606257,Training
9.492760389,9.593005932,Training
10.05690485,9.95689884,Training
9.672097858,9.696652611,Training
9.770852012,9.670645555,Training
9.69019608,9.590060476,Training
9.176091259,9.076271809,Training
9.342422681,9.253582516,Training
9.51054501,9.490080224,Training
9.812913357,9.80968531,Training
8.602059991,8.702300396,Training
9.113943352,9.013790439,Training
9.907948522,10.00788895,Training
9.653212514,9.753429798,Training
9.653212514,8.975327851,Training
9.88592634,9.985789657,Training
8.910090546,8.810704429,Training
9.910624405,9.939993397,Training
10.23044892,10.33036895,Training
9,8.900040654,Training
10.14612804,10.14696534,Training
9.662757832,9.58050058,Training
9.851258349,9.751258297,Training
9.792391689,9.779322946,Training
9.62324929,9.523356754,Training
9.491361694,9.439116322,Training
8.511883361,8.276063989,Training
9.936010796,9.836087419,Training
8.079181246,9.485340769,Training
9.69019608,9.790452512,Training
7.903089987,8.294468384,Training
8.698970004,8.798834535,Training
9.98721923,9.911402509,Training
10.17609126,10.07598983,Training
9.92992956,9.829617957,Training
9.812913357,9.712879839,Training
10.11394335,10.01376114,Training
9.322219295,9.222174988,Training
8.505149978,8.600649005,Training
9.7084209,9.608705948,Training
9.491361694,9.59129192,Training
9.720159303,9.620115789,Training
9.397940009,9.498274466,Training
10.07918125,9.979066942,Training
8.591064607,8.491390202,Training
9.716003344,9.616108447,Training
8.820201459,8.856705211,Training
9.84509804,9.75523961,Training
9.833147112,9.933391742,Training
9.699837726,9.754008012,Training
10,9.900201558,Training
9.73239376,9.895706048,Training
8.230448921,8.330806497,Training
9.903089987,9.803079846,Training
10.07918125,9.979190448,Training
8.888179494,8.733662001,Training
9.799340549,9.827390921,Training
9.612783857,9.712596195,Training
7.820201459,7.920411749,Training
9.875061263,9.858994989,Training
8.953759692,8.853745124,Training
9.397940009,9.36535175,Training
10.11394335,10.01402764,Training
9.84509804,9.945368113,Training
7.922206277,8.022527777,Training
9.770115295,9.754008012,Training
10.13672057,10.10249039,Training
10.11394335,9.949963666,Training
10.17609126,10.08913732,Training
9.880241776,9.779895644,Training
7.69019608,7.922174429,Training
9.889861721,9.790020642,Training
9.820201459,9.750628198,Training
9.491361694,9.391347618,Training
9.278753601,9.378799878,Training
9.204119983,9.304143568,Training
9.84509804,9.944995356,Training
7.963787827,8.063895198,Training
9.477121255,9.577128183,Training
9.790285164,9.889856048,Training
9.729974286,9.629793073,Training
9.361727836,9.462066352,Training
8.301029996,8.443239679,Training
9.812913357,9.787272557,Training
9.62324929,9.723295829,Training
9.178976947,9.249360937,Training
9.973127854,9.873411895,Training
9.718501689,9.818535829,Training
9.257678575,9.332571802,Training
9.230448921,9.195868195,Training
9.041392685,9.140933228,Training
9.850033258,9.74975024,Training
10.07918125,9.955758331,Training
7.832508913,7.932484433,Training
9.204119983,9.304151586,Training
10.13672057,9.43634433,Training
9.599883072,9.516199637,Training
9.833147112,9.733156766,Training
9.910090546,9.810055765,Training
8.31386722,8.413797904,Training
9.736396502,9.636546364,Training
10.11394335,10.01381635,Training
9.832508913,9.733558051,Training
9.176091259,9.276135317,Training
9.149219113,9.249399153,Training
9.176091259,9.276318098,Training
7.51851394,7.558456252,Training
9.792391689,9.892366484,Training
10.30103,10.20108532,Training
9.591064607,9.954354811,Training
9.579783597,9.754008012,Training
9.243038049,9.387725378,Training
10.11394335,10.01386995,Training
10,9.899786945,Training
10.41497335,10.29198885,Training
9.84509804,9.745299542,Training
9.954242509,9.790052424,Training
8.977723605,8.960302341,Training
9.84509804,9.745071717,Training
8.505149978,8.60545894,Training
8.176091259,8.674065092,Training
9.740362689,9.640445231,Training
8.92890769,9.028900207,Training
9.964730921,9.864793592,Training
10.20411998,10.08543283,Training
9.255272505,9.15536353,Training
10.14612804,10.04586733,Training
9.84509804,9.858994989,Training
9.716003344,9.725730689,Training
9.113943352,9.013868007,Training
9.230448921,9.213445315,Training
9.397940009,9.497985872,Training
9.431363764,9.531376614,Training
10,9.899775648,Training
9.499687083,9.399709883,Training
9.698970004,9.799069769,Training
9.079181246,9.003762296,Training
10.20411998,10.1045131,Training
9.790285164,9.787013358,Training
9.447158031,9.347037801,Training
9.672097858,9.677023008,Training
8.540329475,8.640551855,Training
8.113943352,9.733029666,Training
9.399673721,9.474318022,Training
9.079181246,9.179375596,Training
7.591064607,7.491004653,Training
9.875061263,9.975243058,Training
8.67669361,8.52688148,Training
9.591064607,9.691130778,Training
10.00432137,10.14543944,Training
9.505149978,9.639058676,Training
9.908485019,10.00863382,Training
9.77815125,9.833109494,Training
9.662757832,9.762965119,Training
9.77815125,9.678051615,Training
7.943988875,7.843823686,Training
9.770852012,9.870750546,Training
7.113943352,7.213836898,Training
9.322219295,10.12197269,Training
6.966141733,8.615076678,Training
9.477121255,9.576738803,Training
8.505149978,8.720111524,Training
9.672097858,9.592394121,Training
8.972202838,9.072500147,Training
9.146128036,9.108005994,Training
9.204119983,9.304377239,Training
10.11394335,9.934588189,Training
9.716003344,9.691130778,Training
10,9.985996202,Training
8.397940009,8.346856929,Training
9.579783597,9.539186438,Training
9.720159303,9.802263376,Training
8.72427587,8.824145369,Training
9.653212514,9.753238782,Training
9.895422546,9.924163262,Training
9.770852012,9.670577254,Training
9.812913357,9.302993298,Training
9.176091259,9.276030187,Training
9.84509804,9.744781907,Training
9.832508913,9.932470147,Training
9.838849091,9.938916021,Training
7.672097858,7.662281196,Training
8.113943352,8.388042905,Training
9.77815125,9.677947636,Training
7.633468456,8.012608516,Training
8.230448921,8.744342267,Training
8.278753601,8.529094003,Training
10.17609126,10.27642515,Training
10.23044892,10.13000397,Training
9.963787827,9.863572862,Training
9.892094603,9.791895328,Training
7.380211242,7.539629111,Training
9.98721923,9.886850735,Training
9.959994838,9.884096641,Training
9.959041392,9.859037962,Training
9.612783857,8.759232428,Training
9.612783857,9.712437644,Training
9.953759692,9.853798949,Training
9.447158031,8.321433527,Training
9.838849091,9.738643725,Training
8.826074803,8.307872747,Training
10.09691001,10.100282,Training
10,9.899670553,Training
9.474216264,9.470419493,Training
9.851258349,9.951214906,Training
9.531478917,9.609523208,Training
10.04139269,10.08509072,Training
9.602059991,9.359203966,Training
9.783188691,9.32968338,Training
8.832508913,8.863748415,Training
10.41497335,10.20074845,Training
9.84509804,9.889850287,Training
9.92992956,10.00337764,Training
10.14612804,10.04614843,Training
9.041392685,9.14134091,Training
10.07918125,9.808287509,Training
9.079181246,8.979079949,Training
10.25527251,10.15547706,Training
9.982271233,9.877757172,Training
9.908485019,9.945241583,Training
8.397940009,8.497752547,Training
9.820201459,9.530123355,Training
9.84509804,9.945241583,Training
9.729974286,9.630008415,Training
9.167317335,9.371745212,Training
9.544068044,9.643559249,Training
9.88592634,9.785955619,Training
9.840106094,9.739844668,Training
9.857332496,9.956800978,Training
9.903089987,10.00337891,Training
8.301029996,8.401206247,Training
9.447158031,9.547253792,Training
9.609594409,9.679537242,Training
10.5797836,10.47998138,Training
9.740362689,9.753837127,Training
9.672097858,9.771941715,Training
9.86923172,9.769136419,Training
9.301029996,9.400996346,Training
7.949877704,8.394196667,Training
9.505149978,9.604916594,Training
9.698970004,9.798793312,Training
9.662757832,9.590009277,Training
9.278753601,9.178584139,Training
9.041392685,8.940944797,Training
9.934498451,9.834343615,Training
9.859738566,9.897548219,Training
9.589949601,9.689685746,Training
9.301029996,9.32300997,Training
9.301029996,9.400670223,Training
9.954242509,10.05464296,Training
9.477121255,9.576757347,Training
8.62324929,8.523467779,Training
10.53147892,10.43123322,Training
9.790285164,9.690282039,Training
9.772321707,9.870979131,Training
10.41497335,10.41616117,Training
9.230448921,9.330481334,Training
10.23044892,10.13031765,Training
9.57054294,9.670493902,Training
10.77815125,10.67789675,Training
9.670245853,9.770453586,Training
9.953759692,9.996448626,Training
10.14612804,10.1524844,Training
9.716003344,9.616330621,Training
8.230448921,8.330135695,Training
9.86332286,9.409869907,Training
9.041392685,9.141104317,Training
9.86332286,9.505678707,Training
9.176091259,9.276031165,Training
9.889861721,9.789646793,Training
9.301029996,9.275256701,Training
8.681241237,8.946379531,Training
10.19865709,10.09839464,Training
9.469822016,9.370061482,Training
9.806179974,9.706039969,Training
9.041392685,9.141353118,Training
9.72427587,9.624378988,Training
8.301029996,8.400740935,Training
9.591064607,9.6908863,Training
9.880813592,9.884652616,Training
10.11394335,9.335086247,Training
9.675778342,9.670645555,Training
9.986771734,9.911402509,Training
9.462397998,9.362349415,Training
9.880241776,9.780265009,Training
9.447158031,9.523356754,Training
9.515873844,9.554096591,Training
9.85672889,9.756434012,Training
10,9.709702805,Training
9.397940009,9.498041092,Training
9.968482949,9.934005285,Training
9.113943352,9.260585248,Training
9.876217841,9.776061053,Training
9.959994838,9.85975819,Training
9.531478917,9.431643643,Training
9.72427587,9.623959917,Training
9.820201459,9.920251475,Training
9.840106094,9.87509222,Training
9.342422681,9.442730626,Training
8.544068044,8.644351945,Training
9.414973348,9.256477257,Training
9.929418926,9.829286849,Training
10.30103,10.20074845,Training
9.653212514,9.636069495,Training
9.806179974,9.892574732,Training
9.397940009,9.497812738,Training
9.176091259,9.075884461,Training
9.380211242,9.279957936,Training
10.36172784,9.886668867,Training
9.544068044,8.929365262,Training
10.30103,10.37094212,Training
10.25527251,10.15534097,Training
8.718501689,8.618448353,Training
9.672097858,9.571901309,Training
10.16435286,10.06454151,Training
8.42975228,8.329649116,Training
8.041392685,8.34940861,Training
8.749736316,8.849876726,Training
9.903089987,9.711077249,Training
9.113943352,9.328618645,Training
9.579783597,9.655620209,Training
9.799340549,9.899441406,Training
9.77815125,9.840243747,Training
9.966610987,10.06628616,Training
10.51851394,10.43123322,Training
10.04532298,10.14543944,Training
9.755874856,9.331036268,Training
9.755874856,9.700781088,Training
9.079181246,9.22976403,Training
9.910090546,9.810001073,Training
6.322219295,7.210763457,Training
9.869818208,9.969675073,Training
9.907948522,10.00770566,Training
9.77815125,9.677947636,Training
7.602059991,7.702307315,Training
9.079181246,9.179021331,Training
9.505149978,9.854560349,Training
9.698970004,9.798892734,Training
10.07918125,9.979004188,Training
8.913813852,9.013628587,Training
9.681241237,9.722939048,Training
9.342422681,9.146442094,Training
9.477121255,9.377343398,Training
9.544068044,9.64404637,Training
10.50514998,10.4276297,Training
9.990782692,9.384498272,Training
9.176091259,9.276287897,Training
9.72427587,9.624028777,Training
10.07918125,9.979260636,Training
9.079181246,9.179395211,Training
9.698970004,9.655620209,Training
9.361727836,9.353902279,Training
10.32221929,10.22229858,Training
9.336459734,9.43634433,Training
10.41497335,10.31509906,Training
9.84509804,9.94504422,Training
9.880813592,9.884652616,Training
8.919078092,8.819082879,Training
9.889861721,9.986279275,Training
9.602059991,9.501720769,Training
9.953759692,9.85364692,Training
9.51054501,9.490080224,Training
9.875061263,9.807517152,Training
10.2787536,10.17860624,Training
9.840106094,9.739872315,Training
9.69019608,9.648103013,Training
7.949877704,8.182472461,Training
8.919078092,8.819082879,Training
9.342422681,9.041512632,Training
9.943494516,10.04356479,Training
9.342422681,9.442490342,Training
9.51851394,9.616870122,Training
9.530199698,9.429982077,Training
10,9.899863221,Training
9.459392488,9.36180196,Training
9.633468456,9.6139712,Training
9.740362689,9.640445231,Training
9.662757832,9.562782245,Training
8.959041392,9.058824735,Training
9.944482672,9.8447789,Training
9.71432976,9.814209481,Training
10.08278537,9.991235562,Training
10.11394335,9.934588189,Training
9.948901761,9.883353407,Training
9.57054294,9.470710776,Training
10.09691001,10.19722286,Training
7.820201459,8.908094718,Training
9.85672889,9.956800978,Training
9.414973348,9.514935424,Training
8.919078092,9.019132515,Training
9.92992956,9.830074612,Training
8.041392685,8.141782038,Training
9.204119983,9.041483452,Training
10.07918125,9.979269273,Training
9.875061263,9.975333924,Training
9.869818208,9.769638654,Training
9.720159303,9.802263376,Training
10.44715803,10.34690377,Training
9.799340549,9.774499646,Training
9.73239376,9.718716557,Training
10.23044892,9.934433314,Training
9.785329835,9.685574523,Training
8.113943352,8.474236703,Training
9.833147112,9.733558051,Training
7.88592634,8.380042792,Training
9.51851394,9.616870122,Training
9.92890769,9.829286849,Training
9.965201701,9.865426819,Training
9.799340549,9.899441406,Training
9.079181246,9.178952805,Training
10.14921911,10.04921757,Training
8.041392685,8.141782038,Training
10.07554696,9.975272586,Training
10.1903317,10.15570385,Training
10.17609126,9.727728277,Training
9.322219295,9.42255564,Training
9.681241237,9.781193463,Training
9.681241237,9.625139921,Training
9.544068044,9.444990258,Training
9.431363764,9.331756425,Training
9.897627091,9.948269615,Training
9.544068044,9.643968595,Training
9.910090546,9.829617957,Training
10.02938378,9.929200285,Training
9.84509804,9.814613292,Training
9.762678564,9.862853603,Training
9.344392274,9.244311114,Training
9.77815125,9.678371924,Training
9.579783597,9.479823502,Training
9.77815125,9.677947636,Training
9.146128036,9.045995273,Training
8.913813852,8.754525048,Training
9.923761961,10.02397974,Training
9.62324929,9.539186438,Training
8.342422681,8.321756428,Training
10,9.988314934,Training
9.968482949,9.820196916,Training
9.322219295,9.422465623,Training
9.670245853,9.770453586,Training
9.968482949,9.998669572,Training
9.86923172,9.833163494,Training
9.899820502,9.904660937,Training
9.808885867,9.63943832,Training
9.403120521,9.502907544,Training
9.540329475,9.44060614,Training
9.544068044,9.643982115,Training
8.255272505,8.155163408,Training
9.716003344,9.615882305,Training
8.255272505,7.452702339,Training
10.25527251,10.35549063,Training
9.58546073,9.685755527,Training
9.940018155,9.839961301,Training
9.462397998,9.562631448,Training
9.301029996,9.400752799,Training
8.28780173,8.239111333,Training
9.414973348,9.314834671,Training
9.519827994,9.419556733,Training
10,9.687696712,Training
10.14612804,10.04600528,Training
9.740362689,9.641903582,Training
8.079181246,7.62509104,Training
8.667452953,8.766962692,Training
6.301029996,7.336831992,Training
10.51851394,10.41882842,Training
10.20411998,10.27778364,Training
9.949390007,9.402424658,Training
9.447158031,9.346914154,Training
9.910090546,9.823806313,Training
10.20411998,10.10427308,Training
9.990782692,10.09097401,Training
10.11394335,9.22816126,Training
9.880241776,9.878646027,Training
9.681241237,9.58137047,Training
9.342422681,9.304417786,Training
9.113943352,9.132895912,Training
9.770852012,9.870979131,Training
9.857332496,9.945450924,Training
10.13033377,10.03017567,Training
9.230448921,9.33064314,Training
10.23044892,10.13045058,Training
9.903089987,9.576757347,Training
10.36172784,10.26171491,Training
10.0211893,9.921510359,Training
9.762678564,9.689705652,Training
9,9.100199678,Training
9.579783597,9.680110206,Training
8.806179974,8.906156217,Training
10.47712125,10.24392032,Training
9.954242509,9.854560349,Training
8.84509804,8.945100457,Training
10.04139269,9.941365757,Training
9.176091259,9.191400714,Training
9.740362689,9.840498207,Training
9.093421685,9.193722025,Training
9.301029996,9.275256701,Training
8.11058971,8.168633216,Training
9.851258349,9.902884326,Training
8.633468456,8.791469722,Training
9.447158031,9.346914154,Training
9.77815125,9.678051615,Training
10,9.956637599,Training
9.079181246,9.17934779,Training
9.204119983,9.179729803,Training
9.913813852,9.500162761,Training
8.892094603,8.792579622,Training
9.672097858,9.771894313,Training
9.851258349,9.763840464,Training
8.301029996,8.401206247,Training
9.28780173,9.232722454,Training
9.462397998,9.733586861,Training
9.806179974,9.039206754,Training
9.57054294,9.670493902,Training
8.770852012,8.670768459,Training
9.390935107,9.49083191,Training
8.633468456,8.706344644,Training
9.531478917,9.431321275,Training
9.477121255,9.577477951,Training
9.812913357,9.643559249,Training
9.589949601,9.690036465,Training
8.176091259,8.142968478,Training
10.2787536,10.17865243,Training
8.079181246,9.411855189,Training
7.77815125,7.856856525,Training
9.790285164,9.754008012,Training
10.30103,10.29198885,Training
10.00860017,9.908659064,Training
9.447158031,9.530968873,Training
9.86923172,9.723295829,Training
10.04139269,9.941667985,Training
10.14612804,10.15682578,Training
9.230448921,9.130418138,Training
10.14612804,9.523345952,Training
9.589949601,9.567794171,Training
9.829946696,9.930159326,Training
10.17609126,10.27603725,Training
8.301029996,7.960429759,Training
9.322219295,9.422503279,Training
9.462397998,9.3623234,Training
9.899820502,9.904660937,Training
9.361727836,9.3975333,Training
9.424881637,9.524687035,Training
10.30103,10.20080186,Training
9.462397998,9.56196035,Training
9.77815125,9.678130626,Training
9.278753601,9.353902279,Training
9.72427587,9.794563089,Training
9.69019608,9.789846917,Training
10.07918125,10.17946587,Training
9.86923172,9.78206999,Training
8.176091259,8.276063989,Training
8.84509804,8.754948537,Training
8.72427587,8.634465185,Training
7.851869601,7.951820156,Training
10.25527251,10.1550472,Training
9.968015714,9.86787368,Training
9.826074803,9.858994989,Training
7.397940009,7.498113877,Training
9.477121255,9.387101454,Training
9.73239376,9.747967372,Training
9.397940009,8.275023758,Training
9.944482672,9.844697084,Training
10.23044892,10.13029778,Training
8.579783597,8.554842821,Training
10.04139269,10.14138507,Training
9.716003344,9.615880442,Training
9.812913357,9.912733548,Training
9.322219295,9.422503279,Training
8.892094603,8.991982646,Training
10.36172784,10.46189922,Training
9.361727836,9.261976104,Training
10.07918125,9.95689884,Training
9.833147112,9.733029666,Training
10.50514998,10.4276297,Training
10.09342169,9.99361275,Training
9.176091259,10.145508,Training
9.46686762,9.366661161,Training
9.322219295,9.422166946,Training
9.869818208,9.819592297,Training
9.875061263,9.774931984,Training
10.07918125,9.979405884,Training
8.546542663,8.446314937,Training
9.920123326,9.819989724,Training
10.11394335,10.0137288,Training
9.113943352,9.21258541,Training
10.11394335,10.01375392,Training
9.278753601,9.379014776,Training
9.907948522,9.807953377,Training
9.079181246,8.979301633,Training
9.113943352,9.013786082,Training
9.301029996,9.400916251,Training
9.85672889,9.756424467,Training
10.20411998,10.10431801,Training
9,9.100104408,Training
9.462397998,9.362349415,Training
9.589949601,9.689685746,Training
9.780317312,9.697591117,Training
9.791690649,9.824367323,Training
9.993876915,9.893840523,Training
10.00432137,9.934005285,Training
8.959041392,9.05900127,Training
9.840106094,9.940322022,Training
7,7.100085098,Training
9.755874856,9.656055309,Training
7.633468456,8.012608516,Training
9.397940009,9.497907359,Training
9.374748346,9.474732851,Training
9.982271233,9.882497259,Training
9.77815125,9.30882994,Training
9.857332496,9.872498283,Training
9.92992956,9.829617957,Training
9.84509804,9.856721817,Training
8.880813592,8.945977912,Training
9.079181246,9.055634963,Training
8.053078443,8.647294625,Training
10.11394335,10.21405861,Training
9.638489257,9.54284869,Training
10.25527251,9.905956885,Training
9.812913357,9.167047685,Training
9.875061263,9.815558682,Training
9.73239376,9.494990875,Training
9.740362689,9.778857771,Training
9.77815125,9.713585963,Training
8.643452676,8.808631547,Training
9.361727836,9.261976104,Training
9.698970004,9.660935596,Training
9.146128036,9.246102501,Training
9.579783597,9.580976043,Training
9.806179974,9.250516381,Training
9.7084209,9.808249143,Training
9.257678575,9.357556838,Training
10.41497335,10.20080186,Training
9.920123326,9.82008549,Training
9.230448921,9.294789194,Training
9.762678564,9.825823716,Training
9.838849091,9.77713613,Training
9.643452676,9.55623863,Training
7.380211242,7.479993875,Training
7,9.035608385,Training
9.762678564,9.827098339,Training
10.11394335,10.14138507,Training
9.886490725,9.985789657,Training
8.544068044,9.337018032,Training
8.62324929,8.525233478,Training
9.437750563,9.372411891,Training
8.653212514,8.753433874,Training
10,10.10014481,Training
10.04139269,9.941331493,Training
9.691081492,9.733586861,Training
9.763427994,9.863699288,Training
9.923761961,10.02354704,Training
9.77815125,9.677821716,Training
9.672097858,9.572213385,Training
9.806179974,9.728501069,Training
9.591064607,9.490722484,Training
10.11394335,9.568942152,Training
9.544068044,9.444206192,Training
10.43136376,9.837708969,Training
9.84509804,9.856721817,Training
10.36172784,10.26172888,Training
9.591064607,9.691001541,Training
9.414973348,9.514848877,Training
9.716003344,9.616093483,Training
9.176091259,9.276333662,Training
9.869818208,9.769755645,Training
