Experimental value,Predictive value,Class
9.84509804,9.854341812,Training
9.716003344,9.741004248,Training
9.113943352,9.047757913,Training
9.230448921,9.300025041,Training
9.397940009,9.40041507,Training
9.431363764,9.531533513,Training
10,9.900174079,Training
9.499687083,9.399750819,Training
9.698970004,9.692263188,Training
9.079181246,9.179262181,Training
10.20411998,10.10421353,Training
9.790285164,9.727402626,Training
9.447158031,9.371151791,Training
9.672097858,9.772144558,Training
8.540329475,8.640731729,Training
8.113943352,9.213498209,Training
9.399673721,9.500147981,Training
9.079181246,9.179270855,Training
7.591064607,7.962513574,Training
9.875061263,9.930850581,Training
8.67669361,8.302395173,Training
9.591064607,9.615968019,Training
10.00432137,10.10435785,Training
9.505149978,9.605522541,Training
9.908485019,9.833074881,Training
9.77815125,9.878221372,Training
9.662757832,9.763108268,Training
9.77815125,9.678439286,Training
7.943988875,7.855585412,Training
9.770852012,9.813373377,Training
7.113943352,7.805035369,Training
9.322219295,9.65455236,Training
6.966141733,8.211291282,Training
9.477121255,9.577558122,Training
8.505149978,8.9459931,Training
9.672097858,9.571724156,Training
8.972202838,8.949442881,Training
9.146128036,9.246263369,Training
9.204119983,9.28731389,Training
10.11394335,10.01392477,Training
9.716003344,9.615968019,Training
10,9.900119497,Training
8.397940009,8.954465817,Training
9.579783597,9.67997096,Training
9.720159303,9.730501195,Training
8.72427587,8.824599311,Training
9.653212514,9.596200619,Training
9.895422546,9.795088875,Training
9.770852012,9.670647725,Training
9.812913357,9.035466063,Training
9.176091259,9.076205895,Training
9.84509804,9.744906852,Training
9.832508913,9.865766046,Training
9.838849091,9.738622183,Training
7.672097858,7.771756823,Training
8.113943352,8.390993432,Training
9.77815125,9.67816706,Training
7.633468456,7.733695819,Training
8.230448921,8.565821736,Training
8.278753601,8.633406206,Training
10.17609126,10.07606273,Training
10.23044892,10.13061903,Training
9.963787827,9.863803771,Training
9.892094603,9.967540622,Training
7.380211242,7.97959922,Training
9.98721923,9.887113364,Training
9.959994838,9.859990616,Training
9.959041392,9.859076892,Training
9.612783857,8.663485504,Training
9.612783857,9.712577344,Training
9.953759692,9.853825439,Training
9.447158031,8.907105727,Training
9.838849091,9.739076221,Training
8.826074803,8.637273295,Training
10.09691001,9.996994311,Training
10,9.900342881,Training
9.474216264,9.473741108,Training
9.851258349,9.751534797,Training
9.531478917,9.631460733,Training
10.04139269,9.941358425,Training
9.602059991,9.447988853,Training
9.783188691,9.570466788,Training
8.832508913,8.932521776,Training
10.41497335,10.31500806,Training
9.84509804,9.888812909,Training
9.92992956,9.829603645,Training
10.14612804,10.046319,Training
9.041392685,9.141507634,Training
10.07918125,9.978856139,Training
9.079181246,8.557886878,Training
10.25527251,10.15558623,Training
9.982271233,9.881886652,Training
9.908485019,9.886391979,Training
8.397940009,8.498175172,Training
9.820201459,9.699679401,Training
9.84509804,9.882551023,Training
9.729974286,9.704110514,Training
9.167317335,9.267426812,Training
9.544068044,9.458240186,Training
9.88592634,9.786049551,Training
9.840106094,9.746790613,Training
9.857332496,9.807281144,Training
9.903089987,9.80297009,Training
8.301029996,8.401057468,Training
9.447158031,9.547534649,Training
9.609594409,9.709432665,Training
10.5797836,10.48017995,Training
9.740362689,9.725619924,Training
9.672097858,9.596079118,Training
9.86923172,9.769367306,Training
9.301029996,9.400080864,Training
7.949877704,8.604506772,Training
9.505149978,9.605170512,Training
9.698970004,9.704673567,Training
9.662757832,9.575261048,Training
9.278753601,9.360767964,Training
9.041392685,9.141610819,Training
9.934498451,10.01415157,Training
9.859738566,9.803228447,Training
9.589949601,9.690010952,Training
9.301029996,9.287873921,Training
9.301029996,9.401102645,Training
9.954242509,9.854225457,Training
9.477121255,9.576887559,Training
8.62324929,8.523407832,Training
10.53147892,10.43107227,Training
9.790285164,9.708158785,Training
9.772321707,9.871014143,Training
10.41497335,10.31459575,Training
9.230448921,9.626821948,Training
10.23044892,10.13059211,Training
9.57054294,9.666980257,Training
10.77815125,10.67826809,Training
9.670245853,9.770225223,Training
9.953759692,9.854083281,Training
10.14612804,10.0462224,Training
9.716003344,9.707399874,Training
8.230448921,8.707063815,Training
9.86332286,9.763326237,Training
9.041392685,9.141314217,Training
9.86332286,9.76369616,Training
9.176091259,9.276009851,Training
9.889861721,9.789885879,Training
9.301029996,9.401220912,Training
8.681241237,9.015496218,Training
10.19865709,10.09859527,Training
9.469822016,9.25173992,Training
9.806179974,9.705699641,Training
9.041392685,9.141375245,Training
9.72427587,9.624457501,Training
8.301029996,8.614789927,Training
9.591064607,9.708499394,Training
9.880813592,9.781062465,Training
10.11394335,9.675188322,Training
9.675778342,9.630094642,Training
9.986771734,9.887677659,Training
9.462397998,9.362199431,Training
9.880241776,9.7803609,Training
9.447158031,9.547087081,Training
9.515873844,9.385305207,Training
9.85672889,9.756932664,Training
10,9.900119039,Training
9.397940009,9.456061561,Training
9.968482949,9.904229661,Training
9.113943352,9.213986744,Training
9.876217841,9.77622428,Training
9.959994838,9.859680745,Training
9.531478917,9.282119875,Training
9.72427587,9.678978482,Training
9.820201459,9.722438038,Training
9.840106094,9.740084533,Training
9.342422681,9.44260522,Training
8.544068044,8.644127843,Training
9.414973348,9.314962514,Training
9.929418926,9.828740882,Training
10.30103,10.20064926,Training
9.653212514,9.657468093,Training
9.806179974,9.833005406,Training
9.397940009,9.498317747,Training
9.176091259,9.076041874,Training
9.380211242,9.479739307,Training
10.36172784,9.750446562,Training
9.544068044,9.083653312,Training
10.30103,10.20100044,Training
10.25527251,10.15525968,Training
8.718501689,8.8187399,Training
9.672097858,9.724718811,Training
10.16435286,10.06464173,Training
8.42975228,8.450171062,Training
8.041392685,8.165930496,Training
8.749736316,8.649743857,Training
9.903089987,9.796504937,Training
9.113943352,9.213855779,Training
9.579783597,9.679504671,Training
9.799340549,9.730719049,Training
9.77815125,9.678417043,Training
9.966610987,9.866603033,Training
10.51851394,10.4188111,Training
10.04532298,10.07081712,Training
9.755874856,9.655881544,Training
9.755874856,9.838769849,Training
9.079181246,9.17950439,Training
9.910090546,9.810439765,Training
6.322219295,8.122686022,Training
9.869818208,9.792295836,Training
9.907948522,9.80783204,Training
9.77815125,9.67816706,Training
7.602059991,7.859103354,Training
9.079181246,9.179494372,Training
9.505149978,9.709155465,Training
9.698970004,9.704055519,Training
10.07918125,9.979316146,Training
8.913813852,9.013872072,Training
9.681241237,9.67866862,Training
9.342422681,9.242276662,Training
9.477121255,9.377151488,Training
9.544068044,9.443903671,Training
10.50514998,10.40471124,Training
9.990782692,9.891209633,Training
9.176091259,9.211134296,Training
9.72427587,9.824470492,Training
10.07918125,9.979169405,Training
9.079181246,9.150783526,Training
9.698970004,9.679504671,Training
9.361727836,9.461651044,Training
10.32221929,10.22210374,Training
9.336459734,9.436135711,Training
10.41497335,10.31509208,Training
9.84509804,9.944863601,Training
9.880813592,9.780832024,Training
8.919078092,8.818640095,Training
9.889861721,9.79005041,Training
9.602059991,9.701967916,Training
9.953759692,9.853592512,Training
9.51054501,9.610507538,Training
9.875061263,9.774878372,Training
10.2787536,10.17866164,Training
9.840106094,9.74021179,Training
9.69019608,9.67931725,Training
7.949877704,8.404693858,Training
8.919078092,8.818640095,Training
9.342422681,9.04648582,Training
9.943494516,9.843080106,Training
9.342422681,9.441985438,Training
9.51851394,9.618903443,Training
9.530199698,9.630366071,Training
10,9.899886599,Training
9.459392488,9.559299301,Training
9.633468456,9.733439883,Training
9.740362689,9.712960251,Training
9.662757832,9.700226212,Training
8.959041392,9.059218888,Training
9.944482672,9.868847179,Training
9.71432976,9.614713729,Training
10.08278537,9.982955664,Training
10.11394335,10.01392477,Training
9.948901761,9.848981187,Training
9.57054294,9.626884905,Training
10.09691001,10.0461761,Training
7.820201459,8.801658098,Training
9.85672889,9.807281144,Training
9.414973348,9.51490555,Training
8.919078092,8.971654515,Training
9.92992956,9.830016115,Training
8.041392685,8.14181826,Training
9.204119983,9.10371354,Training
10.07918125,9.979672057,Training
9.875061263,9.950739292,Training
9.869818208,9.852299599,Training
9.720159303,9.730501195,Training
10.44715803,10.34742182,Training
9.799340549,9.701980432,Training
9.73239376,9.706056561,Training
10.23044892,10.13021677,Training
9.785329835,9.665288033,Training
8.113943352,8.260474608,Training
9.833147112,9.932520754,Training
7.88592634,8.2175222,Training
9.51851394,9.618903443,Training
9.92890769,9.828740882,Training
9.965201701,9.865098866,Training
9.799340549,9.730719049,Training
9.079181246,9.179209835,Training
10.14921911,10.04924094,Training
8.041392685,8.14181826,Training
10.07554696,9.975375311,Training
10.1903317,10.09039776,Training
10.17609126,10.07563039,Training
9.322219295,9.318863233,Training
9.681241237,9.707688561,Training
9.681241237,9.650432853,Training
9.544068044,9.481918627,Training
9.431363764,9.331517876,Training
9.897627091,9.998003363,Training
9.544068044,9.644244684,Training
9.910090546,9.81025981,Training
10.02938378,9.929105604,Training
9.84509804,9.835802149,Training
9.762678564,9.771705234,Training
9.344392274,9.305288026,Training
9.77815125,9.704445685,Training
9.579783597,9.679926672,Training
9.77815125,9.67816706,Training
9.146128036,9.246221202,Training
8.913813852,8.813587526,Training
9.923761961,9.8509686,Training
9.62324929,9.705386272,Training
8.342422681,8.638649766,Training
10,9.977287566,Training
9.968482949,9.868073481,Training
9.322219295,9.421995528,Training
9.670245853,9.770225223,Training
9.968482949,9.868184954,Training
9.86923172,9.769089861,Training
9.899820502,9.7998334,Training
9.808885867,9.708694785,Training
9.403120521,9.503129048,Training
9.540329475,9.640577988,Training
9.544068044,9.631685925,Training
8.255272505,8.273890628,Training
9.716003344,9.575261048,Training
8.255272505,8.153583649,Training
10.25527251,10.15512113,Training
9.58546073,9.607069157,Training
9.940018155,9.840166218,Training
9.462397998,9.562531251,Training
9.301029996,9.200958332,Training
8.28780173,8.415804289,Training
9.414973348,9.514619658,Training
9.519827994,9.619926145,Training
10,9.900051681,Training
10.14612804,10.1721455,Training
9.740362689,9.722710756,Training
8.079181246,7.978906235,Training
8.667452953,8.767624587,Training
6.301029996,8.434177022,Training
10.51851394,10.41805955,Training
10.20411998,10.10412908,Training
9.949390007,9.650326226,Training
9.447158031,9.54714521,Training
9.910090546,9.809814905,Training
10.20411998,10.10402802,Training
9.990782692,9.890660899,Training
10.11394335,10.01357223,Training
9.880241776,9.780231866,Training
9.681241237,9.696416224,Training
9.342422681,9.242298546,Training
9.113943352,9.214116586,Training
9.770852012,9.871014143,Training
9.857332496,9.922143129,Training
10.13033377,10.03057943,Training
9.230448921,9.330411802,Training
10.23044892,10.13077095,Training
9.903089987,9.780248167,Training
10.36172784,10.26181338,Training
10.0211893,9.921105909,Training
9.762678564,9.706417292,Training
9,8.900158773,Training
9.579783597,9.679791144,Training
8.806179974,8.906442828,Training
10.47712125,10.37733903,Training
9.954242509,9.709155465,Training
8.84509804,8.815063097,Training
10.04139269,9.941320366,Training
9.176091259,9.276078422,Training
9.740362689,9.713801603,Training
9.093421685,9.193679685,Training
9.301029996,9.401220912,Training
8.11058971,8.508313136,Training
9.851258349,9.75094751,Training
8.633468456,8.733860009,Training
9.447158031,9.54714521,Training
9.77815125,9.678439286,Training
10,9.900048854,Training
9.079181246,9.179031616,Training
9.204119983,9.30405612,Training
9.913813852,9.813724364,Training
8.892094603,9.171588151,Training
9.672097858,9.766991615,Training
9.851258349,9.786598691,Training
8.301029996,8.401057468,Training
9.28780173,9.387340537,Training
9.462397998,9.590879085,Training
9.806179974,9.190305568,Training
9.57054294,9.666980257,Training
8.770852012,8.670773303,Training
9.390935107,9.491004496,Training
8.633468456,8.733520367,Training
9.531478917,9.631602809,Training
9.477121255,9.552053787,Training
9.812913357,9.712605453,Training
9.589949601,9.688785858,Training
8.176091259,8.276098299,Training
10.2787536,10.17868865,Training
8.079181246,9.024748017,Training
7.77815125,7.742162708,Training
9.790285164,9.690523948,Training
10.30103,10.20080167,Training
10.00860017,9.908341503,Training
9.447158031,9.5467842,Training
9.86923172,9.769358397,Training
10.04139269,9.941415042,Training
10.14612804,10.04612686,Training
9.230448921,9.10371354,Training
10.14612804,9.874779754,Training
9.589949601,9.569495119,Training
9.829946696,9.730167049,Training
10.17609126,10.16300975,Training
8.301029996,8.060328352,Training
9.322219295,9.360767964,Training
9.462397998,8.982390475,Training
9.899820502,9.7998334,Training
9.361727836,9.422502963,Training
9.424881637,9.52503811,Training
10.30103,10.20071794,Training
9.462397998,9.562444722,Training
9.77815125,9.70886575,Training
9.278753601,9.396487206,Training
9.72427587,9.697656076,Training
9.69019608,9.790424371,Training
10.07918125,9.978750023,Training
9.86923172,9.806842151,Training
8.176091259,8.276372409,Training
8.84509804,9.062274872,Training
8.72427587,8.719927929,Training
7.851869601,8.272997081,Training
10.25527251,10.15486883,Training
9.968015714,9.86777085,Training
9.826074803,9.793438359,Training
7.397940009,8.122457497,Training
9.477121255,9.577421616,Training
9.73239376,9.727522748,Training
9.397940009,8.386215948,Training
9.944482672,9.844832737,Training
10.23044892,10.13033161,Training
8.579783597,8.711334485,Training
10.04139269,9.941420445,Training
9.716003344,9.70870428,Training
9.812913357,9.712676658,Training
9.322219295,9.360767964,Training
8.892094603,8.992259679,Training
10.36172784,9.964842409,Training
9.361727836,9.461414265,Training
10.07918125,9.956945806,Training
9.833147112,9.213498209,Training
10.50514998,10.40471124,Training
10.09342169,9.993399404,Training
9.176091259,9.950065965,Training
9.46686762,9.566733224,Training
9.322219295,9.422608826,Training
9.869818208,9.769923429,Training
9.875061263,9.77520636,Training
10.07918125,9.978751349,Training
8.546542663,8.55975829,Training
9.920123326,9.819655206,Training
10.11394335,10.01387219,Training
9.113943352,9.201811779,Training
10.11394335,10.01406019,Training
9.278753601,9.37870002,Training
9.907948522,9.808075322,Training
9.079181246,9.179211157,Training
9.113943352,9.042021214,Training
9.301029996,9.401077103,Training
9.85672889,9.756861022,Training
10.20411998,10.1039707,Training
9,9.100062798,Training
9.462397998,9.362199431,Training
9.589949601,9.690010952,Training
9.780317312,9.760874172,Training
9.791690649,9.892045846,Training
9.993876915,9.894033453,Training
10.00432137,9.904286105,Training
8.959041392,9.059158811,Training
9.840106094,9.940304079,Training
7,8.223494205,Training
9.755874856,9.65591663,Training
7.633468456,7.733695819,Training
9.397940009,9.327753267,Training
9.374748346,9.39629088,Training
9.982271233,9.882089025,Training
9.77815125,9.539088153,Training
9.857332496,9.903388201,Training
9.92992956,9.8300275,Training
9.84509804,9.745001558,Training
8.880813592,8.98106256,Training
9.079181246,9.179269537,Training
8.053078443,8.73407476,Training
10.11394335,10.0401903,Training
9.638489257,9.643935575,Training
10.25527251,10.15504768,Training
9.812913357,9.536062972,Training
9.875061263,9.879572888,Training
9.73239376,9.632157102,Training
9.740362689,9.766253001,Training
9.77815125,9.681649017,Training
8.643452676,8.632708325,Training
9.361727836,9.461414265,Training
9.698970004,9.749030123,Training
9.146128036,9.246181623,Training
9.579783597,9.53514777,Training
9.806179974,9.524035264,Training
9.7084209,9.65463862,Training
9.257678575,9.539555185,Training
10.41497335,10.31477362,Training
9.920123326,9.819741538,Training
9.230448921,9.330604209,Training
9.762678564,9.71657084,Training
9.838849091,9.738932933,Training
9.643452676,9.743128135,Training
7.380211242,7.92728166,Training
7,9.455581307,Training
9.762678564,9.685786812,Training
10.11394335,10.01396576,Training
9.886490725,9.786147035,Training
8.544068044,8.959009474,Training
8.62324929,8.522956802,Training
9.437750563,9.537773796,Training
8.653212514,8.753308117,Training
10,9.930784951,Training
10.04139269,9.941413845,Training
9.691081492,9.590879085,Training
9.763427994,9.794441315,Training
9.923761961,9.823833598,Training
9.77815125,9.709664097,Training
9.672097858,9.572173971,Training
9.806179974,9.706056561,Training
9.591064607,9.691206454,Training
10.11394335,9.848074864,Training
9.544068044,9.330490485,Training
10.43136376,10.15309648,Training
9.84509804,9.745001558,Training
10.36172784,10.26158392,Training
9.591064607,9.491078332,Training
9.414973348,9.514788027,Training
9.716003344,9.611390095,Training
9.176091259,9.276019247,Training
9.869818208,9.769840218,Training
