Experimental value,Predictive value,Class
9,8.899995431,Training
10.14612804,10.24591157,Training
9.662757832,9.680875528,Training
9.851258349,9.75134484,Training
9.792391689,9.692397556,Training
9.62324929,9.523128218,Training
9.491361694,9.391097513,Training
8.511883361,8.329357729,Training
9.936010796,9.835953191,Training
8.079181246,8.179080621,Training
9.69019608,9.790144244,Training
7.903089987,8.002904413,Training
8.698970004,8.799010634,Training
9.98721923,9.886816621,Training
10.17609126,10.07612415,Training
9.92992956,9.830018465,Training
9.812913357,9.731857516,Training
10.11394335,10.01400628,Training
9.322219295,9.222530175,Training
8.505149978,8.404890684,Training
9.7084209,9.670995386,Training
9.491361694,9.590988481,Training
9.720159303,9.700013038,Training
9.397940009,9.498089166,Training
10.07918125,9.978927724,Training
8.591064607,8.608563483,Training
9.716003344,9.616055012,Training
8.820201459,8.914077971,Training
9.84509804,9.854234761,Training
9.833147112,9.933290474,Training
9.699837726,9.711259898,Training
10,9.899714954,Training
9.73239376,9.83250358,Training
8.230448921,8.330372497,Training
9.903089987,9.802727029,Training
10.07918125,9.978986473,Training
8.888179494,8.988539669,Training
9.799340549,9.766342482,Training
9.612783857,9.712704652,Training
7.820201459,7.920300533,Training
9.875061263,9.938784216,Training
8.953759692,8.853783438,Training
9.397940009,9.498007674,Training
10.11394335,10.01384385,Training
9.84509804,9.744832043,Training
7.922206277,8.022438978,Training
9.770115295,9.670112974,Training
10.13672057,10.23661316,Training
10.11394335,10.03488463,Training
10.17609126,10.07592958,Training
9.880241776,9.780188625,Training
7.69019608,7.790152176,Training
9.889861721,9.789835653,Training
9.820201459,9.720090402,Training
9.491361694,9.391943148,Training
9.278753601,9.378907832,Training
9.204119983,9.304246397,Training
9.84509804,9.945455383,Training
7.963787827,8.033831532,Training
9.477121255,9.577279732,Training
9.790285164,9.889970883,Training
9.729974286,9.774569073,Training
9.361727836,9.461848618,Training
8.301029996,8.401324708,Training
9.812913357,9.722668335,Training
9.62324929,9.69839996,Training
9.178976947,9.090458504,Training
9.973127854,9.87347064,Training
9.718501689,9.769519735,Training
9.257678575,9.236425472,Training
9.230448921,9.330692367,Training
9.041392685,9.141225507,Training
9.850033258,9.757032441,Training
10.07918125,9.979549225,Training
7.832508913,7.932532753,Training
9.204119983,9.178616131,Training
10.13672057,10.03674185,Training
9.599883072,9.626144711,Training
9.833147112,9.733117481,Training
9.910090546,9.810102015,Training
8.31386722,8.413911367,Training
9.736396502,9.636572171,Training
10.11394335,10.01433034,Training
9.832508913,9.93284708,Training
9.176091259,9.275768599,Training
9.149219113,9.248796664,Training
9.176091259,9.275904385,Training
7.51851394,7.618340543,Training
9.792391689,9.892650951,Training
10.30103,10.20104618,Training
9.591064607,9.691405284,Training
9.579783597,9.680044295,Training
9.243038049,9.332029489,Training
10.11394335,10.10204573,Training
10,9.89977642,Training
10.41497335,10.31469773,Training
9.84509804,9.823771155,Training
9.954242509,9.854460842,Training
8.977723605,9.073092302,Training
9.84509804,9.745158485,Training
8.505149978,8.605292478,Training
8.176091259,8.099810074,Training
9.740362689,9.754742842,Training
8.92890769,9.02911434,Training
9.964730921,9.864285606,Training
10.20411998,10.10394724,Training
9.255272505,9.254100105,Training
10.14612804,10.04590687,Training
9.84509804,9.870140825,Training
9.716003344,9.816192587,Training
9.113943352,9.01420429,Training
9.230448921,9.130279829,Training
9.397940009,9.498207922,Training
9.431363764,9.531422548,Training
10,9.930809826,Training
9.499687083,9.399439519,Training
9.698970004,9.725495328,Training
9.079181246,8.97934589,Training
10.20411998,10.10432474,Training
9.790285164,9.758704372,Training
9.447158031,9.346947429,Training
9.672097858,9.772383066,Training
8.540329475,8.640625138,Training
8.113943352,8.905957022,Training
9.399673721,9.499648559,Training
9.079181246,9.17890218,Training
7.591064607,7.490985041,Training
9.875061263,9.855181094,Training
8.67669361,8.576519928,Training
9.591064607,9.691154932,Training
10.00432137,10.10458679,Training
9.505149978,9.604993231,Training
9.908485019,9.856185883,Training
9.77815125,9.678008981,Training
9.662757832,9.762943598,Training
9.77815125,9.678178026,Training
7.943988875,7.844105902,Training
9.770852012,9.870892044,Training
7.113943352,7.214229158,Training
9.322219295,9.422396553,Training
6.966141733,7.065760108,Training
9.477121255,9.577492511,Training
8.505149978,8.60521084,Training
9.672097858,9.771853419,Training
8.972202838,8.871992879,Training
9.146128036,9.245892904,Training
9.204119983,9.104198671,Training
10.11394335,10.01431163,Training
9.716003344,9.691154932,Training
10,9.900000053,Training
8.397940009,8.329971986,Training
9.579783597,9.660784962,Training
9.720159303,9.717269932,Training
8.72427587,8.81256991,Training
9.653212514,9.553322307,Training
9.895422546,9.795169754,Training
9.770852012,9.670995386,Training
9.812913357,9.713033898,Training
9.176091259,9.076331859,Training
9.84509804,9.745173935,Training
9.832508913,9.812716625,Training
9.838849091,9.738688612,Training
7.672097858,7.772477011,Training
8.113943352,8.214186162,Training
9.77815125,9.678016035,Training
7.633468456,7.733750414,Training
8.230448921,8.330534407,Training
8.278753601,8.379033352,Training
10.17609126,10.07644187,Training
10.23044892,10.13028628,Training
9.963787827,9.863827052,Training
9.892094603,9.886659806,Training
7.380211242,7.479796673,Training
9.98721923,9.887105495,Training
9.959994838,9.860221455,Training
9.959041392,9.859277407,Training
9.612783857,9.512651412,Training
9.612783857,9.712774127,Training
9.953759692,9.853540842,Training
9.447158031,9.34708214,Training
9.838849091,9.740459792,Training
8.826074803,8.725798215,Training
10.09691001,9.99680527,Training
10,9.900128037,Training
9.474216264,9.373924533,Training
9.851258349,9.751596604,Training
9.531478917,9.63177929,Training
10.04139269,9.941665874,Training
9.602059991,9.501806454,Training
9.783188691,9.683098892,Training
8.832508913,8.932898672,Training
10.41497335,10.31501641,Training
9.84509804,9.91768711,Training
9.92992956,9.82966951,Training
10.14612804,10.04634191,Training
9.041392685,9.141410472,Training
10.07918125,9.978970254,Training
9.079181246,8.979110586,Training
10.25527251,10.15531073,Training
9.982271233,9.910208847,Training
9.908485019,9.942547036,Training
8.397940009,8.29779508,Training
9.820201459,9.677177634,Training
9.84509804,9.916839903,Training
9.729974286,9.629596172,Training
9.167317335,9.267146747,Training
9.544068044,9.534230522,Training
9.88592634,9.786123021,Training
9.840106094,9.767048869,Training
9.857332496,9.792155617,Training
9.903089987,9.802940696,Training
8.301029996,8.200661128,Training
9.447158031,9.54698772,Training
9.609594409,9.709269383,Training
10.5797836,10.47971055,Training
9.740362689,9.739925834,Training
9.672097858,9.763138768,Training
9.86923172,9.769205055,Training
9.301029996,9.401425301,Training
7.949877704,7.849761058,Training
9.505149978,9.605060682,Training
9.698970004,9.695771667,Training
9.662757832,9.562526813,Training
9.278753601,9.178636378,Training
9.041392685,9.141255288,Training
9.934498451,10.03436168,Training
9.859738566,9.836018874,Training
9.589949601,9.689902225,Training
9.301029996,9.401151749,Training
9.301029996,9.401224706,Training
9.954242509,10.01044895,Training
9.477121255,9.577065292,Training
8.62324929,8.55957958,Training
10.53147892,10.43125518,Training
9.790285164,9.703723515,Training
9.772321707,9.855417253,Training
10.41497335,10.31481999,Training
9.230448921,9.33067471,Training
10.23044892,10.13012078,Training
9.57054294,9.634118184,Training
10.77815125,10.67766341,Training
9.670245853,9.770641343,Training
9.953759692,9.853563332,Training
10.14612804,10.0458667,Training
9.716003344,9.646754365,Training
8.230448921,8.330680162,Training
9.86332286,9.763140328,Training
9.041392685,9.141401244,Training
9.86332286,9.763067642,Training
9.176091259,9.276275065,Training
9.889861721,9.790317015,Training
9.301029996,9.322579843,Training
8.681241237,8.781498362,Training
10.19865709,10.0983868,Training
9.469822016,9.369509359,Training
9.806179974,9.730407593,Training
9.041392685,9.141312366,Training
9.72427587,9.661523039,Training
8.301029996,8.401073036,Training
9.591064607,9.668374822,Training
9.880813592,9.796990567,Training
10.11394335,10.01418192,Training
9.675778342,9.671002558,Training
9.986771734,9.886816621,Training
9.462397998,9.444260533,Training
9.880241776,9.780288854,Training
9.447158031,9.534617983,Training
9.515873844,9.615864247,Training
9.85672889,9.756234586,Training
10,9.90025692,Training
9.397940009,9.338681466,Training
9.968482949,9.868289964,Training
9.113943352,9.213744386,Training
9.876217841,9.776357619,Training
9.959994838,9.859683156,Training
9.531478917,9.43891198,Training
9.72427587,9.62380605,Training
9.820201459,9.774695378,Training
9.840106094,9.761317167,Training
9.342422681,9.319820306,Training
8.544068044,8.644297164,Training
9.414973348,9.314638879,Training
9.929418926,9.829068176,Training
10.30103,10.20092272,Training
9.653212514,9.726364899,Training
9.806179974,9.880229889,Training
9.397940009,9.498187249,Training
9.176091259,9.119895693,Training
9.380211242,9.321912316,Training
10.36172784,10.26215731,Training
9.544068044,9.443928431,Training
10.30103,10.20124987,Training
10.25527251,10.15531932,Training
8.718501689,8.818510219,Training
9.672097858,9.733670817,Training
10.16435286,10.06459769,Training
8.42975228,8.329774062,Training
8.041392685,8.141641417,Training
8.749736316,8.776582595,Training
9.903089987,9.803197065,Training
9.113943352,9.116453833,Training
9.579783597,9.598860075,Training
9.799340549,9.899232862,Training
9.77815125,9.878284238,Training
9.966610987,9.866525784,Training
10.51851394,10.41816707,Training
10.04532298,10.11322507,Training
9.755874856,9.74641475,Training
9.755874856,9.855862636,Training
9.079181246,9.179407837,Training
9.910090546,9.810090884,Training
6.322219295,6.422540102,Training
9.869818208,9.769816591,Training
9.907948522,10.00835315,Training
9.77815125,9.678016035,Training
7.602059991,7.502192869,Training
9.079181246,9.179358202,Training
9.505149978,9.777792707,Training
9.698970004,9.598872139,Training
10.07918125,9.97926858,Training
8.913813852,9.013811354,Training
9.681241237,9.614272837,Training
9.342422681,9.242123542,Training
9.477121255,9.402154867,Training
9.544068044,9.53726929,Training
10.50514998,10.47013767,Training
9.990782692,9.890486767,Training
9.176091259,9.07603906,Training
9.72427587,9.792965408,Training
10.07918125,9.979150702,Training
9.079181246,9.17900397,Training
9.698970004,9.598860075,Training
9.361727836,9.46129486,Training
10.32221929,10.22242939,Training
9.336459734,9.436517796,Training
10.41497335,10.31484286,Training
9.84509804,9.862523138,Training
9.880813592,9.814538278,Training
8.919078092,8.830119349,Training
9.889861721,9.818663878,Training
9.602059991,9.702305588,Training
9.953759692,9.853865166,Training
9.51054501,9.610688773,Training
9.875061263,9.775080735,Training
10.2787536,10.17879324,Training
9.840106094,9.752356341,Training
9.69019608,9.641565434,Training
7.949877704,8.050008136,Training
8.919078092,8.830119349,Training
9.342422681,9.24223768,Training
9.943494516,9.843805993,Training
9.342422681,9.442455596,Training
9.51851394,9.618614727,Training
9.530199698,9.55913924,Training
10,9.899753945,Training
9.459392488,9.559282981,Training
9.633468456,9.618195154,Training
9.740362689,9.754742842,Training
9.662757832,9.628692867,Training
8.959041392,8.858985053,Training
9.944482672,9.97291598,Training
9.71432976,9.614387534,Training
10.08278537,9.982758579,Training
10.11394335,10.01431163,Training
9.948901761,9.848632384,Training
9.57054294,9.635963408,Training
10.09691001,10.04607931,Training
7.820201459,7.920556124,Training
9.85672889,9.792155617,Training
9.414973348,9.515088292,Training
8.919078092,8.93311915,Training
9.92992956,9.829925802,Training
8.041392685,8.141400625,Training
9.204119983,9.104033721,Training
10.07918125,9.979130888,Training
9.875061263,9.887105495,Training
9.869818208,9.970037434,Training
9.720159303,9.717269932,Training
10.44715803,10.34730521,Training
9.799340549,9.821814786,Training
9.73239376,9.706071728,Training
10.23044892,10.13046763,Training
9.785329835,9.685417627,Training
8.113943352,8.013725367,Training
9.833147112,9.93284708,Training
7.88592634,7.986345099,Training
9.51851394,9.618614727,Training
9.92890769,9.829068176,Training
9.965201701,9.980534749,Training
9.799340549,9.899232862,Training
9.079181246,9.179385818,Training
10.14921911,10.0493245,Training
8.041392685,8.141400625,Training
10.07554696,10.04928406,Training
10.1903317,10.09011306,Training
10.17609126,10.07594659,Training
9.322219295,9.305400672,Training
9.681241237,9.781318376,Training
9.681241237,9.616335792,Training
9.544068044,9.443920365,Training
9.431363764,9.531375253,Training
9.897627091,9.997501012,Training
9.544068044,9.644273257,Training
9.910090546,9.810029085,Training
10.02938378,9.929445299,Training
9.84509804,9.92553843,Training
9.762678564,9.849655185,Training
9.344392274,9.244037343,Training
9.77815125,9.678098604,Training
9.579783597,9.581985584,Training
9.77815125,9.678016035,Training
9.146128036,9.147932418,Training
8.913813852,8.813426493,Training
9.923761961,9.823923173,Training
9.62324929,9.656972903,Training
8.342422681,8.442464414,Training
10,9.995388329,Training
9.968482949,9.86801562,Training
9.322219295,9.421814173,Training
9.670245853,9.770641343,Training
9.968482949,9.868580838,Training
9.86923172,9.769274326,Training
9.899820502,9.799947435,Training
9.808885867,9.7088902,Training
9.403120521,9.503511252,Training
9.540329475,9.640213144,Training
9.544068044,9.574176441,Training
8.255272505,8.155363939,Training
9.716003344,9.616086471,Training
8.255272505,8.155363939,Training
10.25527251,10.19613727,Training
9.58546073,9.672536188,Training
9.940018155,9.87451373,Training
9.462397998,9.562624346,Training
9.301029996,9.20113517,Training
8.28780173,8.387685264,Training
9.414973348,9.51501873,Training
9.519827994,9.52356222,Training
10,9.899849285,Training
10.14612804,10.24620317,Training
9.740362689,9.699559827,Training
8.079181246,7.978848276,Training
8.667452953,8.76756259,Training
6.301029996,6.401174447,Training
10.51851394,10.418623,Training
10.20411998,10.10393577,Training
9.949390007,9.849342549,Training
9.447158031,9.546910602,Training
9.910090546,9.809662798,Training
10.20411998,10.10396328,Training
9.990782692,10.0001287,Training
10.11394335,10.01420743,Training
9.880241776,9.780218212,Training
9.681241237,9.734234944,Training
9.342422681,9.242081013,Training
9.113943352,9.155938081,Training
9.770852012,9.855417253,Training
9.857332496,9.956975363,Training
10.13033377,10.1272384,Training
9.230448921,9.330513545,Training
10.23044892,10.13053056,Training
9.903089987,9.803035428,Training
10.36172784,10.26158246,Training
10.0211893,9.921523095,Training
9.762678564,9.7172416,Training
9,8.900044058,Training
9.579783597,9.679615038,Training
8.806179974,8.906360942,Training
10.47712125,10.37700169,Training
9.954242509,9.777792707,Training
8.84509804,8.813426493,Training
10.04139269,9.941749065,Training
9.176091259,9.27625817,Training
9.740362689,9.754090934,Training
9.093421685,9.193451877,Training
9.301029996,9.322579843,Training
8.11058971,8.050008136,Training
9.851258349,9.751160146,Training
8.633468456,8.733269329,Training
9.447158031,9.546910602,Training
9.77815125,9.678178026,Training
10,9.900020034,Training
9.079181246,9.179147563,Training
9.204119983,9.27959633,Training
9.913813852,9.813588621,Training
8.892094603,8.793358523,Training
9.672097858,9.772114491,Training
9.851258349,9.811568291,Training
8.301029996,8.200661128,Training
9.28780173,9.388149463,Training
9.462397998,9.591063961,Training
9.806179974,9.706036052,Training
9.57054294,9.634118184,Training
8.770852012,8.670817284,Training
9.390935107,9.491081006,Training
8.633468456,8.733077375,Training
9.531478917,9.63152492,Training
9.477121255,9.573611599,Training
9.812913357,9.71254445,Training
9.589949601,9.489673585,Training
8.176091259,8.276282432,Training
10.2787536,10.1785743,Training
8.079181246,8.17890217,Training
7.77815125,7.678169195,Training
9.790285164,9.680044295,Training
10.30103,10.20082626,Training
10.00860017,9.908736687,Training
9.447158031,9.547323513,Training
9.86923172,9.769195824,Training
10.04139269,9.941472581,Training
10.14612804,10.04612758,Training
9.230448921,9.130290504,Training
10.14612804,10.04605612,Training
9.589949601,9.689765287,Training
9.829946696,9.764422195,Training
10.17609126,10.07596556,Training
8.301029996,8.200856473,Training
9.322219295,9.222301144,Training
9.462397998,9.362331458,Training
9.899820502,9.799947435,Training
9.361727836,9.372221421,Training
9.424881637,9.525129934,Training
10.30103,10.20076163,Training
9.462397998,9.562221726,Training
9.77815125,9.716940213,Training
9.278753601,9.378434404,Training
9.72427587,9.710699777,Training
9.69019608,9.790111681,Training
10.07918125,9.979097519,Training
9.86923172,9.920526585,Training
8.176091259,8.329357729,Training
8.84509804,8.749255403,Training
8.72427587,8.824690818,Training
7.851869601,7.95215734,Training
10.25527251,10.15559893,Training
9.968015714,9.868173983,Training
9.826074803,9.838883817,Training
7.397940009,7.304407656,Training
9.477121255,9.49839868,Training
9.73239376,9.747140365,Training
9.397940009,9.297744919,Training
9.944482672,9.844132229,Training
10.23044892,10.13028477,Training
8.579783597,8.621968898,Training
10.04139269,10.05540039,Training
9.716003344,9.734330732,Training
9.812913357,9.780912361,Training
9.322219295,9.222301144,Training
8.892094603,8.792252224,Training
10.36172784,10.26194305,Training
9.361727836,9.414252168,Training
10.07918125,9.978966657,Training
9.833147112,8.905957022,Training
10.50514998,10.47013767,Training
10.09342169,9.993550973,Training
9.176091259,9.276261701,Training
9.46686762,9.566895317,Training
9.322219295,9.422323537,Training
9.869818208,9.769792563,Training
9.875061263,9.772427017,Training
10.07918125,9.978950863,Training
8.546542663,8.4469717,Training
9.920123326,9.820122687,Training
10.11394335,10.01397419,Training
9.113943352,9.214099792,Training
10.11394335,10.03227925,Training
9.278753601,9.379054318,Training
9.907948522,9.807678098,Training
9.079181246,9.179240251,Training
9.113943352,9.014032594,Training
9.301029996,9.401307476,Training
9.85672889,9.756739244,Training
10.20411998,10.1039165,Training
9,9.099951585,Training
9.462397998,9.444260533,Training
9.589949601,9.689902225,Training
9.780317312,9.684262995,Training
9.791690649,9.692134824,Training
9.993876915,9.894029489,Training
10.00432137,9.93585082,Training
8.959041392,9.059022416,Training
9.840106094,9.940493606,Training
7,8.155363939,Training
9.755874856,9.736454052,Training
7.633468456,7.733750414,Training
9.397940009,9.297929471,Training
9.374748346,9.274614548,Training
9.982271233,9.882062111,Training
9.77815125,9.678005482,Training
9.857332496,9.892720078,Training
9.92992956,9.830018465,Training
9.84509804,9.945154608,Training
8.880813592,8.980853591,Training
9.079181246,9.179028776,Training
8.053078443,8.153060507,Training
10.11394335,10.21398429,Training
9.638489257,9.538450209,Training
10.25527251,10.15534397,Training
9.812913357,9.712823177,Training
9.875061263,9.827627515,Training
9.73239376,9.632679811,Training
9.740362689,9.808279008,Training
9.77815125,9.694981458,Training
8.643452676,8.54350371,Training
9.361727836,9.414252168,Training
9.698970004,9.695228491,Training
9.146128036,9.245873773,Training
9.579783597,9.646355147,Training
9.806179974,9.706140364,Training
9.7084209,9.808082314,Training
9.257678575,9.776357619,Training
10.41497335,10.31457519,Training
9.920123326,9.820196065,Training
9.230448921,9.330812577,Training
9.762678564,9.808708632,Training
9.838849091,9.80264297,Training
9.643452676,9.620230006,Training
7.380211242,7.480312886,Training
7,7.100182015,Training
9.762678564,9.797330087,Training
10.11394335,10.01368316,Training
9.886490725,9.869400512,Training
8.544068044,8.64434705,Training
8.62324929,8.700343419,Training
9.437750563,9.538099413,Training
8.653212514,8.753348666,Training
10,10.09978862,Training
10.04139269,9.772114491,Training
9.691081492,9.591063961,Training
9.763427994,9.863441187,Training
9.923761961,9.869392331,Training
9.77815125,9.712915684,Training
9.672097858,9.572207161,Training
9.806179974,9.706071728,Training
9.591064607,9.665781445,Training
10.11394335,10.01382279,Training
9.544068044,9.444263037,Training
10.43136376,10.33114868,Training
9.84509804,9.945154608,Training
10.36172784,10.26177288,Training
9.591064607,9.503753649,Training
9.414973348,9.514860703,Training
9.716003344,9.616184057,Training
9.176091259,9.276317873,Training
9.869818208,9.769813219,Training
