Experimental value,Predictive value,Class
8.77815125,8.878428734,Training
9.681241237,9.580966015,Training
9.886490725,9.900515155,Training
9.462397998,9.362173993,Training
9.910090546,9.810280115,Training
8.770852012,8.670726506,Training
8.301029996,8.400910798,Training
9.602059991,9.644481192,Training
9.840106094,9.740096776,Training
9.913813852,9.813591268,Training
9.361727836,9.328818551,Training
9.838849091,9.938727636,Training
9.6599162,9.659669025,Training
9.77815125,9.677743804,Training
9.880241776,9.780365871,Training
8.892094603,8.992457731,Training
9.799340549,9.864196965,Training
9.342422681,9.242358194,Training
9.556302501,9.595918595,Training
9.146128036,9.074637515,Training
9.021189299,9.121039938,Training
8.820201459,8.920429357,Training
9.462397998,9.362270869,Training
9.740362689,9.640554494,Training
10.23044892,10.13001063,Training
10.34242268,10.24222434,Training
9.84509804,9.945325118,Training
10.36172784,10.26204648,Training
9.230448921,9.330442732,Training
9.86923172,9.769136027,Training
9.146128036,9.046068067,Training
9.204119983,9.242090173,Training
9.681241237,9.658036548,Training
10.14612804,10.04598305,Training
9.812913357,9.91306034,Training
9.352182518,9.311192257,Training
8.342422681,8.442438697,Training
9.837588438,9.737607817,Training
9.255272505,9.242090173,Training
9.255272505,9.155018504,Training
9.833147112,9.732726918,Training
7.859738566,7.959456923,Training
9.826074803,9.725695564,Training
7.69019608,7.789862442,Training
9.762678564,9.715677717,Training
9.301029996,9.386957968,Training
9.72427587,9.824282465,Training
9.204119983,9.303858894,Training
9.62324929,9.542536627,Training
9.643452676,9.543838119,Training
9.399673721,9.500027374,Training
8.84509804,8.744967033,Training
9.568201724,9.639360245,Training
9.204119983,9.150159105,Training
9.850033258,9.756834207,Training
9.390935107,9.490466359,Training
9.556302501,9.656332728,Training
9.869818208,9.894584885,Training
9.933993164,9.833883246,Training
9.414973348,9.515064867,Training
9.62324929,9.63800325,Training
9.204119983,9.103801239,Training
9.964730921,9.864232942,Training
9.51851394,9.418299636,Training
8.227886705,8.327801411,Training
9.491361694,9.591250732,Training
9.51851394,9.618248663,Training
9.447158031,9.347351073,Training
10.47712125,9.757806319,Training
10.04139269,9.94132452,Training
10,9.900166484,Training
9.792391689,9.692336833,Training
9.910090546,9.809962828,Training
9.77815125,9.836832805,Training
9.866287339,9.832641156,Training
9.397940009,9.497915701,Training
9.799340549,9.699340572,Training
9.380211242,9.480182293,Training
9.810232518,9.710041121,Training
9.146128036,9.229102123,Training
9.505149978,9.60560395,Training
10.11394335,10.01436518,Training
9.857332496,9.756995253,Training
8.767897616,8.868066319,Training
9.397940009,9.49791857,Training
7.698970004,7.799236858,Training
9.230448921,9.330652907,Training
9.276461804,9.376496977,Training
9.762678564,9.862480113,Training
9.84509804,9.775978724,Training
9.680335513,9.665866348,Training
9.643452676,9.614175134,Training
9.565847819,9.571402388,Training
10,9.899895846,Training
9.130333768,9.137977725,Training
9.880241776,9.780071339,Training
8.913813852,9.014309513,Training
9.73239376,9.632767905,Training
9.450249108,9.490956721,Training
9.278753601,9.178913819,Training
10.14921911,10.04921779,Training
9.519827994,9.620019391,Training
9.977723605,9.898279081,Training
7.903089987,8.003251118,Training
10.07918125,9.979157636,Training
8.812913357,8.913264563,Training
9.178976947,9.092127829,Training
9.903089987,9.80303939,Training
8.579783597,8.679685586,Training
9.359835482,9.454502463,Training
9.301029996,9.401203712,Training
9.531478917,9.6314703,Training
8.113943352,8.014409331,Training
9.079181246,9.178982848,Training
9.301029996,9.401385962,Training
9.531478917,9.631243712,Training
9.492760389,9.593133386,Training
10.05690485,9.978974832,Training
9.672097858,9.649202364,Training
9.770852012,9.670531586,Training
9.69019608,9.590239018,Training
9.176091259,9.276223696,Training
9.342422681,9.290191434,Training
9.51054501,9.610772202,Training
9.812913357,9.7408957,Training
8.602059991,8.702249157,Training
9.113943352,9.213554541,Training
9.907948522,9.808035664,Training
9.653212514,9.553163406,Training
9.653212514,9.553421807,Training
9.88592634,9.899895846,Training
8.910090546,9.009932208,Training
9.910624405,9.828551215,Training
10.23044892,10.28920534,Training
9,8.92056063,Training
10.14612804,10.07695235,Training
9.662757832,9.593199776,Training
9.851258349,9.751089776,Training
9.792391689,9.692360515,Training
9.62324929,9.523215763,Training
9.491361694,9.591624205,Training
8.511883361,8.27582651,Training
9.936010796,9.835893455,Training
8.079181246,8.179178564,Training
9.69019608,9.790223391,Training
7.903089987,8.003099574,Training
8.698970004,8.798592094,Training
9.98721923,9.88698308,Training
10.17609126,10.07608783,Training
9.92992956,9.830216752,Training
9.812913357,9.712893049,Training
10.11394335,10.01357897,Training
9.322219295,9.221786297,Training
8.505149978,8.405052525,Training
9.7084209,9.670916924,Training
9.491361694,9.591306518,Training
9.720159303,9.620379873,Training
9.397940009,9.49790874,Training
10.07918125,9.978873249,Training
8.591064607,8.523836018,Training
9.716003344,9.616077637,Training
8.820201459,8.920025396,Training
9.84509804,9.91112937,Training
9.833147112,9.933073456,Training
9.699837726,9.599612791,Training
10,9.900018301,Training
9.73239376,9.832869434,Training
8.230448921,8.33064492,Training
9.903089987,9.803122422,Training
10.07918125,9.979537642,Training
8.888179494,8.987746364,Training
9.799340549,9.792074935,Training
9.612783857,9.712793991,Training
7.820201459,7.92009444,Training
9.875061263,9.775181346,Training
8.953759692,8.853476133,Training
9.397940009,9.497983066,Training
10.11394335,10.01381802,Training
9.84509804,9.745298116,Training
7.922206277,8.022027972,Training
9.770115295,9.705883775,Training
10.13672057,10.23697028,Training
10.11394335,10.01404608,Training
10.17609126,10.07606764,Training
9.880241776,9.780071339,Training
7.69019608,7.79033391,Training
9.889861721,9.789888822,Training
9.820201459,9.720209759,Training
9.491361694,9.391115488,Training
9.278753601,9.378931827,Training
9.204119983,9.303953405,Training
9.84509804,9.945325118,Training
7.963787827,8.063982202,Training
9.477121255,9.577107603,Training
9.790285164,9.890128114,Training
9.729974286,9.629814134,Training
9.361727836,9.461681018,Training
8.301029996,8.401226116,Training
9.812913357,9.713070989,Training
9.62324929,9.523597202,Training
9.178976947,9.092127829,Training
9.973127854,9.890531826,Training
9.718501689,9.634097779,Training
9.257678575,9.211981478,Training
9.230448921,9.330772196,Training
9.041392685,9.141322697,Training
9.850033258,9.750147082,Training
10.07918125,9.979499002,Training
7.832508913,7.932824662,Training
9.204119983,9.104155496,Training
10.13672057,10.03661185,Training
9.599883072,9.569117939,Training
9.833147112,9.733577612,Training
9.910090546,9.810257479,Training
8.31386722,8.413966795,Training
9.736396502,9.836556466,Training
10.11394335,10.01385647,Training
9.832508913,9.909774981,Training
9.176091259,9.276417939,Training
9.149219113,9.249676948,Training
9.176091259,9.276068733,Training
7.51851394,7.618257343,Training
9.792391689,9.747322013,Training
10.30103,10.200929,Training
9.591064607,9.690988005,Training
9.579783597,9.679610869,Training
9.243038049,9.342963241,Training
10.11394335,10.04894528,Training
10,9.8995074,Training
10.41497335,10.31489364,Training
9.84509804,9.823533342,Training
9.954242509,9.854237901,Training
8.977723605,8.877716053,Training
9.84509804,9.74535014,Training
8.505149978,8.604909508,Training
8.176091259,8.276056527,Training
9.740362689,9.840624631,Training
8.92890769,9.0291343,Training
9.964730921,9.864669437,Training
10.20411998,10.10432906,Training
9.255272505,9.355511584,Training
10.14612804,10.04593915,Training
9.84509804,9.745336591,Training
9.716003344,9.576968837,Training
9.113943352,9.139959681,Training
9.230448921,9.330829735,Training
9.397940009,9.477136405,Training
9.431363764,9.531334799,Training
10,9.899543371,Training
9.499687083,9.452867394,Training
9.698970004,9.754217863,Training
9.079181246,9.179076638,Training
10.20411998,10.30421112,Training
9.790285164,9.700188232,Training
9.447158031,9.346754189,Training
9.672097858,9.737057893,Training
8.540329475,8.640589718,Training
8.113943352,9.108266997,Training
9.399673721,9.499999334,Training
9.079181246,9.179531763,Training
7.591064607,7.492241491,Training
9.875061263,9.90378674,Training
8.67669361,8.576962042,Training
9.591064607,9.691249024,Training
10.00432137,10.04781722,Training
9.505149978,9.604845463,Training
9.908485019,9.808473465,Training
9.77815125,9.878087128,Training
9.662757832,9.638064372,Training
9.77815125,9.67802664,Training
7.943988875,7.929879831,Training
9.770852012,9.870932677,Training
7.113943352,7.214157828,Training
9.322219295,9.422439381,Training
6.966141733,7.066314999,Training
9.477121255,9.576921274,Training
8.505149978,8.605441433,Training
9.672097858,9.771837429,Training
8.972202838,8.871956405,Training
9.146128036,9.089168331,Training
9.204119983,9.200426452,Training
10.11394335,10.01425873,Training
9.716003344,9.691249024,Training
10,9.899845507,Training
8.397940009,8.497799674,Training
9.579783597,9.611420683,Training
9.720159303,9.732665862,Training
8.72427587,8.823833818,Training
9.653212514,9.553223968,Training
9.895422546,9.795175206,Training
9.770852012,9.670916924,Training
9.812913357,9.712880966,Training
9.176091259,9.076216262,Training
9.84509804,9.744980647,Training
9.832508913,9.932689069,Training
9.838849091,9.739092104,Training
7.672097858,7.77173166,Training
8.113943352,8.213999649,Training
9.77815125,9.677743804,Training
7.633468456,7.733708561,Training
8.230448921,8.330433236,Training
8.278753601,8.378432109,Training
10.17609126,10.07624443,Training
10.23044892,10.13001063,Training
9.963787827,9.863472538,Training
9.892094603,9.978635858,Training
7.380211242,7.480327804,Training
9.98721923,10.08744938,Training
9.959994838,9.859966557,Training
9.959041392,9.859001275,Training
9.612783857,9.512673274,Training
9.612783857,9.712725517,Training
9.953759692,9.853576249,Training
9.447158031,9.347072995,Training
9.838849091,9.738563458,Training
8.826074803,8.725875573,Training
10.09691001,9.996733507,Training
10,9.89968655,Training
9.474216264,9.56760641,Training
9.851258349,9.7512237,Training
9.531478917,9.615973246,Training
10.04139269,10.14150097,Training
9.602059991,9.502275578,Training
9.783188691,9.682929304,Training
8.832508913,8.932246568,Training
10.41497335,10.31533992,Training
9.84509804,9.87362273,Training
9.92992956,9.830002326,Training
10.14612804,10.04613294,Training
9.041392685,8.941023423,Training
10.07918125,9.978707867,Training
9.079181246,8.979317528,Training
10.25527251,10.15574656,Training
9.982271233,9.882590497,Training
9.908485019,10.00885759,Training
8.397940009,8.498184965,Training
9.820201459,9.598573204,Training
9.84509804,9.745214459,Training
9.729974286,9.632367674,Training
9.167317335,9.267216718,Training
9.544068044,9.473731768,Training
9.88592634,9.785701594,Training
9.840106094,9.740194061,Training
9.857332496,9.956565489,Training
9.903089987,10.00295411,Training
8.301029996,8.400899788,Training
9.447158031,9.547006961,Training
9.609594409,9.690025218,Training
10.5797836,10.4800543,Training
9.740362689,9.840389948,Training
9.672097858,9.57194497,Training
9.86923172,9.769213051,Training
9.301029996,9.400816976,Training
7.949877704,8.050122884,Training
9.505149978,9.60560395,Training
9.698970004,9.599328532,Training
9.662757832,9.562571412,Training
9.278753601,9.287730218,Training
9.041392685,9.14134252,Training
9.934498451,10.03461448,Training
9.859738566,9.803467982,Training
9.589949601,9.48950517,Training
9.301029996,9.400952297,Training
9.301029996,9.400556765,Training
9.954242509,10.01387696,Training
9.477121255,9.377380442,Training
8.62324929,8.541250695,Training
10.53147892,10.43142678,Training
9.790285164,9.690260248,Training
9.772321707,9.768027472,Training
10.41497335,10.31519395,Training
9.230448921,9.330579696,Training
10.23044892,10.13026558,Training
9.57054294,9.470363606,Training
10.77815125,10.67795791,Training
9.670245853,9.719236325,Training
9.953759692,9.853970342,Training
10.14612804,10.04601995,Training
9.716003344,9.615777339,Training
8.230448921,8.330408521,Training
9.86332286,9.763546794,Training
9.041392685,9.141526201,Training
9.86332286,9.76324004,Training
9.176091259,9.276344151,Training
9.889861721,9.790154099,Training
9.301029996,9.330086331,Training
8.681241237,8.781447122,Training
10.19865709,10.098704,Training
9.469822016,9.369731241,Training
9.806179974,9.706440103,Training
9.041392685,9.141375179,Training
9.72427587,9.636048314,Training
8.301029996,8.40109107,Training
9.591064607,9.691127436,Training
9.880813592,9.980993417,Training
10.11394335,10.01381583,Training
9.675778342,9.670531586,Training
9.986771734,9.88698308,Training
9.462397998,9.362493523,Training
9.880241776,9.780275805,Training
9.447158031,9.346869043,Training
9.515873844,9.545718503,Training
9.85672889,9.756657048,Training
10,9.899961175,Training
9.397940009,9.297570301,Training
9.968482949,9.868570838,Training
9.113943352,9.214057561,Training
9.876217841,9.776184541,Training
9.959994838,9.860116028,Training
9.531478917,9.431497978,Training
9.72427587,9.624208813,Training
9.820201459,9.730186408,Training
9.840106094,9.739982758,Training
9.342422681,9.442352583,Training
8.544068044,8.644051115,Training
9.414973348,9.514940848,Training
9.929418926,9.829103764,Training
10.30103,10.20111225,Training
9.653212514,9.655673278,Training
9.806179974,9.788277671,Training
9.397940009,9.497998866,Training
9.176091259,9.076202697,Training
9.380211242,9.480064963,Training
10.36172784,10.26172903,Training
9.544068044,9.444069502,Training
10.30103,10.2011853,Training
10.25527251,10.15544323,Training
8.718501689,8.81843096,Training
9.672097858,9.572093516,Training
10.16435286,10.06454691,Training
8.42975228,8.529783603,Training
8.041392685,8.141444291,Training
8.749736316,8.849630851,Training
9.903089987,9.80292488,Training
9.113943352,9.21401325,Training
9.579783597,9.598733779,Training
9.799340549,9.899580152,Training
9.77815125,9.800100267,Training
9.966610987,9.88553967,Training
10.51851394,10.41849652,Training
10.04532298,9.945681354,Training
9.755874856,9.856249527,Training
9.755874856,9.856147449,Training
9.079181246,9.179520513,Training
9.910090546,9.809962828,Training
6.322219295,6.422055581,Training
9.869818208,9.769728485,Training
9.907948522,9.807646673,Training
9.77815125,9.677743804,Training
7.602059991,7.662788945,Training
9.079181246,9.17952341,Training
9.505149978,9.604652861,Training
9.698970004,9.799037192,Training
10.07918125,10.17906473,Training
8.913813852,9.013868151,Training
9.681241237,9.658036548,Training
9.342422681,9.317325174,Training
9.477121255,9.376903386,Training
9.544068044,9.444118777,Training
10.50514998,10.60528769,Training
9.990782692,10.09067502,Training
9.176091259,9.276470821,Training
9.72427587,9.824238766,Training
10.07918125,9.978888773,Training
9.079181246,9.127832845,Training
9.698970004,9.598733779,Training
9.361727836,9.461869161,Training
10.32221929,10.22226071,Training
9.336459734,9.436484321,Training
10.41497335,10.31527265,Training
9.84509804,9.899492836,Training
9.880813592,9.981055748,Training
8.919078092,9.019124119,Training
9.889861721,9.808294414,Training
9.602059991,9.656332728,Training
9.953759692,9.853796142,Training
9.51054501,9.610772202,Training
9.875061263,9.775129846,Training
10.2787536,10.17864842,Training
9.840106094,9.747505986,Training
9.69019608,9.596120033,Training
7.949877704,8.050146777,Training
8.919078092,9.019124119,Training
9.342422681,9.242358194,Training
9.943494516,9.843503652,Training
9.342422681,9.442616298,Training
9.51851394,9.53286656,Training
9.530199698,9.602494835,Training
10,9.900129094,Training
9.459392488,9.559271043,Training
9.633468456,9.646384009,Training
9.740362689,9.840624631,Training
9.662757832,9.562473289,Training
8.959041392,9.058903873,Training
9.944482672,10.04422646,Training
9.71432976,9.679065114,Training
10.08278537,9.982740316,Training
10.11394335,10.01425873,Training
9.948901761,9.807685876,Training
9.57054294,9.470499464,Training
10.09691001,10.04615,Training
7.820201459,7.92026255,Training
9.85672889,9.956565489,Training
9.414973348,9.515230954,Training
8.919078092,9.018844546,Training
9.92992956,9.829783693,Training
8.041392685,8.1411985,Training
9.204119983,9.104091326,Training
10.07918125,9.978807883,Training
9.875061263,9.975291731,Training
9.869818208,9.969517642,Training
9.720159303,9.732665862,Training
10.44715803,10.34713058,Training
9.799340549,9.867764125,Training
9.73239376,9.660875993,Training
10.23044892,10.1308181,Training
9.785329835,9.685445666,Training
8.113943352,8.172364785,Training
9.833147112,9.909774981,Training
7.88592634,7.986080277,Training
9.51851394,9.53286656,Training
9.92890769,9.829103764,Training
9.965201701,9.86502586,Training
9.799340549,9.899580152,Training
9.079181246,9.178944761,Training
10.14921911,10.04921779,Training
8.041392685,8.1411985,Training
10.07554696,9.975135779,Training
10.1903317,10.09028479,Training
10.17609126,10.07602077,Training
9.322219295,9.381550824,Training
9.681241237,9.781231731,Training
9.681241237,9.581154834,Training
9.544068044,9.444045122,Training
9.431363764,9.484750788,Training
9.897627091,9.99783427,Training
9.544068044,9.644326637,Training
9.910090546,9.809727894,Training
10.02938378,9.929525597,Training
9.84509804,9.869031827,Training
9.762678564,9.706015081,Training
9.344392274,9.348165726,Training
9.77815125,9.677813321,Training
9.579783597,9.623219136,Training
9.77815125,9.677743804,Training
9.146128036,9.086826583,Training
8.913813852,9.014309513,Training
9.923761961,9.913770428,Training
9.62324929,9.601774383,Training
8.342422681,8.442450501,Training
10,10.10041158,Training
9.968482949,9.868263046,Training
9.322219295,9.422347458,Training
9.670245853,9.719236325,Training
9.968482949,9.868395308,Training
9.86923172,9.769429596,Training
9.899820502,9.79976835,Training
9.808885867,9.708833404,Training
9.403120521,9.503050576,Training
9.540329475,9.640045229,Training
9.544068044,9.444140771,Training
8.255272505,8.155059687,Training
9.716003344,9.616121254,Training
8.255272505,8.155252771,Training
10.25527251,10.15511291,Training
9.58546073,9.585112705,Training
9.940018155,10.01045259,Training
9.462397998,9.562362575,Training
9.301029996,9.230923241,Training
8.28780173,8.388197114,Training
9.414973348,9.515218338,Training
9.519827994,9.620019391,Training
10,9.899903505,Training
10.14612804,10.24617762,Training
9.740362689,9.640446318,Training
8.079181246,7.979071184,Training
8.667452953,8.767604248,Training
6.301029996,6.401264056,Training
10.51851394,10.41881191,Training
10.20411998,10.10419181,Training
9.949390007,9.849766705,Training
9.447158031,9.546981107,Training
9.910090546,9.809946702,Training
10.20411998,10.10415009,Training
9.990782692,10.06831918,Training
10.11394335,10.01408313,Training
9.880241776,9.779839755,Training
9.681241237,9.781047172,Training
9.342422681,9.242090173,Training
9.113943352,9.213729692,Training
9.770852012,9.768027472,Training
9.857332496,9.862529736,Training
10.13033377,10.03770659,Training
9.230448921,9.330469778,Training
10.23044892,10.13030097,Training
9.903089987,9.803319107,Training
10.36172784,10.26157103,Training
10.0211893,9.920958173,Training
9.762678564,9.690431061,Training
9,8.95820612,Training
9.579783597,9.679423393,Training
8.806179974,8.905987337,Training
10.47712125,10.37689901,Training
9.954242509,9.604652861,Training
8.84509804,8.744967033,Training
10.04139269,9.941315431,Training
9.176091259,9.276344176,Training
9.740362689,9.640132427,Training
9.093421685,9.193180257,Training
9.301029996,9.330086331,Training
8.11058971,8.210486393,Training
9.851258349,9.751408198,Training
8.633468456,8.660420814,Training
9.447158031,9.546981107,Training
9.77815125,9.67802664,Training
10,9.899624521,Training
9.079181246,9.179642697,Training
9.204119983,9.304279606,Training
9.913813852,9.885125904,Training
8.892094603,8.821625344,Training
9.672097858,9.765460471,Training
9.851258349,9.819387195,Training
8.301029996,8.400899788,Training
9.28780173,9.387945103,Training
9.462397998,9.591035581,Training
9.806179974,9.813848739,Training
9.57054294,9.470363606,Training
8.770852012,8.670726506,Training
9.390935107,9.490466359,Training
8.633468456,8.733736837,Training
9.531478917,9.431407589,Training
9.477121255,9.567882808,Training
9.812913357,9.713039692,Training
9.589949601,9.514682346,Training
8.176091259,8.276288094,Training
10.2787536,10.17855221,Training
8.079181246,8.179447422,Training
7.77815125,7.878138059,Training
9.790285164,9.679610869,Training
10.30103,10.20139428,Training
10.00860017,9.908453036,Training
9.447158031,9.547272321,Training
9.86923172,9.769055497,Training
10.04139269,9.941826081,Training
10.14612804,10.04609686,Training
9.230448921,9.130395664,Training
10.14612804,10.04632871,Training
9.589949601,9.686633119,Training
9.829946696,9.730113309,Training
10.17609126,10.14471864,Training
8.301029996,8.200639924,Training
9.322219295,9.410441327,Training
9.462397998,9.362374133,Training
9.899820502,9.79976835,Training
9.361727836,9.261630117,Training
9.424881637,9.325210381,Training
10.30103,10.20103293,Training
9.462397998,9.362519843,Training
9.77815125,9.677989393,Training
9.278753601,9.379137471,Training
9.72427587,9.623966766,Training
9.69019608,9.590175213,Training
10.07918125,9.979192835,Training
9.86923172,9.769406968,Training
8.176091259,8.27582651,Training
8.84509804,8.945110638,Training
8.72427587,8.824354244,Training
7.851869601,7.95230787,Training
10.25527251,10.15493674,Training
9.968015714,9.867924142,Training
9.826074803,9.733060941,Training
7.397940009,7.297725947,Training
9.477121255,9.576968837,Training
9.73239376,9.83267858,Training
9.397940009,9.297854232,Training
9.944482672,9.844484295,Training
10.23044892,10.13052361,Training
8.579783597,8.679996275,Training
10.04139269,10.01387696,Training
9.716003344,9.716805576,Training
9.812913357,9.712832448,Training
9.322219295,9.410441327,Training
8.892094603,8.992327849,Training
10.36172784,10.26157306,Training
9.361727836,9.394301071,Training
10.07918125,9.978974832,Training
9.833147112,9.108266997,Training
10.50514998,10.60528769,Training
10.09342169,9.993091658,Training
9.176091259,9.276437089,Training
9.46686762,9.524641305,Training
9.322219295,9.415566946,Training
9.869818208,9.769849161,Training
9.875061263,9.775092365,Training
10.07918125,9.97892431,Training
8.546542663,8.446264684,Training
9.920123326,9.819816677,Training
10.11394335,10.01390058,Training
9.113943352,9.07025356,Training
10.11394335,10.01384779,Training
9.278753601,9.378582486,Training
9.907948522,9.807685876,Training
9.079181246,9.17897084,Training
9.113943352,9.21354484,Training
9.301029996,9.401225833,Training
9.85672889,9.756521977,Training
10.20411998,10.10436908,Training
9,9.100249975,Training
9.462397998,9.362493523,Training
9.589949601,9.48950517,Training
9.780317312,9.679842932,Training
9.791690649,9.692336833,Training
9.993876915,9.893805348,Training
10.00432137,10.00860405,Training
8.959041392,9.05918286,Training
9.840106094,9.939779554,Training
7,7.100258262,Training
9.755874856,9.724038429,Training
7.633468456,7.733708561,Training
9.397940009,9.389261519,Training
9.374748346,9.320324397,Training
9.982271233,9.881932817,Training
9.77815125,9.677860731,Training
9.857332496,9.757192699,Training
9.92992956,9.830216752,Training
9.84509804,9.945048177,Training
8.880813592,8.980400361,Training
9.079181246,9.178908744,Training
8.053078443,8.153192892,Training
10.11394335,10.2109227,Training
9.638489257,9.538446776,Training
10.25527251,10.15540665,Training
9.812913357,9.733291612,Training
9.875061263,9.775221566,Training
9.73239376,9.632175714,Training
9.740362689,9.795884744,Training
9.77815125,9.878468884,Training
8.643452676,8.743393308,Training
9.361727836,9.394301071,Training
9.698970004,9.598782663,Training
9.146128036,9.24612614,Training
9.579783597,9.580221083,Training
9.806179974,9.7064303,Training
9.7084209,9.689124442,Training
9.257678575,9.358003201,Training
10.41497335,10.31505179,Training
9.920123326,9.842425328,Training
9.230448921,9.330788427,Training
9.762678564,9.662574101,Training
9.838849091,9.739192835,Training
9.643452676,9.551872816,Training
7.380211242,7.480142535,Training
7,7.100361673,Training
9.762678564,9.662285324,Training
10.11394335,10.01387696,Training
9.886490725,9.899895846,Training
8.544068044,8.631757521,Training
8.62324929,8.571430402,Training
9.437750563,9.537591171,Training
8.653212514,8.753262711,Training
10,9.900148697,Training
10.04139269,9.941254829,Training
9.691081492,9.591035581,Training
9.763427994,9.674158455,Training
9.923761961,9.823651183,Training
9.77815125,9.683864471,Training
9.672097858,9.572359909,Training
9.806179974,9.706111735,Training
9.591064607,9.584666364,Training
10.11394335,10.01390204,Training
9.544068044,9.443937719,Training
10.43136376,10.33127389,Training
9.84509804,9.945048177,Training
10.36172784,10.26157556,Training
9.591064607,9.543637397,Training
9.414973348,9.514972895,Training
9.716003344,9.616268261,Training
9.176091259,9.276004837,Training
9.869818208,9.76990178,Training
