Experimental value,Predictive value,Class
9.899820502,9.799854424,Training
9.92992956,9.830211021,Training
9.544068044,9.443925784,Training
9.609594409,9.709630722,Training
9.84509804,9.833058399,Training
9.612783857,9.712507258,Training
10.07918125,9.97919079,Training
9.804139432,9.904282092,Training
10.07918125,9.97922236,Training
8.079181246,8.179122546,Training
9.230448921,9.312058277,Training
9.230448921,9.390445632,Training
9.791690649,9.732859905,Training
10.11394335,10.01403596,Training
6.85672889,9.177087874,Training
8.953759692,9.053536023,Training
7.230448921,7.941156518,Training
9.698970004,9.731125319,Training
8.301029996,8.558992695,Training
9.720159303,9.622735357,Training
9.462397998,9.525657827,Training
9.989004616,9.889127298,Training
8.11058971,8.617813366,Training
9.653212514,9.75315415,Training
9.568201724,9.635717347,Training
10.25527251,9.853591352,Training
9.716003344,9.616018062,Training
10,9.899951295,Training
10,9.899569879,Training
10.07918125,10.04606353,Training
8.204119983,8.303869672,Training
9.301029996,9.400833606,Training
10.19589965,8.912832936,Training
9.643452676,9.392008904,Training
9.602059991,9.50212554,Training
9.857332496,9.774736909,Training
9.041392685,9.141447442,Training
8.579783597,8.38530787,Training
9.910090546,9.830203132,Training
9.812913357,9.865936984,Training
9.953759692,9.853753821,Training
8.73239376,8.63379059,Training
9.740362689,9.640519174,Training
9.230448921,9.334139236,Training
9.740362689,9.65445005,Training
8.653212514,8.75338287,Training
9.762678564,9.66278671,Training
9.838849091,9.73916249,Training
10,9.918270916,Training
9.62324929,9.714656907,Training
9.790285164,9.924333216,Training
9.562292864,9.566027423,Training
9.755874856,9.656117103,Training
9.740362689,9.640164072,Training
10.51851394,10.41854855,Training
8.77815125,8.878117372,Training
9.681241237,9.581630999,Training
9.886490725,9.890579532,Training
9.462397998,8.647585991,Training
9.910090546,9.81013633,Training
8.770852012,8.671188421,Training
8.301029996,8.788563462,Training
9.602059991,9.553340536,Training
9.840106094,9.740049559,Training
9.913813852,10.01426976,Training
9.361727836,9.461500587,Training
9.838849091,9.923696292,Training
9.6599162,9.68299921,Training
9.77815125,9.678505457,Training
9.880241776,9.780263087,Training
8.892094603,9.719045459,Training
9.799340549,9.899470487,Training
9.342422681,9.246243743,Training
9.556302501,9.559189683,Training
9.146128036,9.246243743,Training
9.021189299,9.121604161,Training
8.820201459,8.920319921,Training
9.462397998,9.448549138,Training
9.740362689,9.640209405,Training
10.23044892,10.13045596,Training
10.34242268,10.24242037,Training
9.84509804,9.762941836,Training
10.36172784,10.26173759,Training
9.230448921,9.33019898,Training
9.86923172,9.904021226,Training
9.146128036,9.569979544,Training
9.204119983,9.242058735,Training
9.681241237,9.628130151,Training
10.14612804,10.04587079,Training
9.812913357,9.865936984,Training
9.352182518,9.452221913,Training
8.342422681,8.661648436,Training
9.837588438,9.737514881,Training
9.255272505,9.242058735,Training
9.255272505,9.139837692,Training
9.833147112,9.732716203,Training
7.859738566,7.965223467,Training
9.826074803,9.726097935,Training
7.69019608,8.210186657,Training
9.762678564,9.662691622,Training
9.301029996,9.200727404,Training
9.72427587,9.824297371,Training
9.204119983,9.303887337,Training
9.62324929,9.677984157,Training
9.643452676,9.590947162,Training
9.399673721,9.432702078,Training
8.84509804,8.944838438,Training
9.568201724,9.668332769,Training
9.204119983,9.473797542,Training
9.850033258,9.757088011,Training
9.390935107,9.490966254,Training
9.556302501,9.799914412,Training
9.869818208,9.906744231,Training
9.933993164,9.8341325,Training
9.414973348,9.514850479,Training
9.62324929,9.533390631,Training
9.204119983,9.506159921,Training
9.964730921,9.864549886,Training
9.51851394,9.417035277,Training
8.227886705,8.327535709,Training
9.491361694,9.591384273,Training
9.51851394,9.618528655,Training
9.447158031,9.474878268,Training
10.47712125,10.37714369,Training
10.04139269,10.09310077,Training
10,9.899751385,Training
9.792391689,9.790963228,Training
9.910090546,9.810053195,Training
9.77815125,9.678059078,Training
9.866287339,9.766258771,Training
9.397940009,9.497981557,Training
9.799340549,9.699329909,Training
9.380211242,9.480543085,Training
9.810232518,9.710351479,Training
9.146128036,9.246323912,Training
9.505149978,9.605189239,Training
10.11394335,10.01401219,Training
9.857332496,9.757371184,Training
8.767897616,9.043131823,Training
9.397940009,9.497978495,Training
7.698970004,8.487568304,Training
9.230448921,9.33045847,Training
9.276461804,9.37647909,Training
9.762678564,9.763418086,Training
9.84509804,9.878063489,Training
9.680335513,9.67790022,Training
9.643452676,9.434613309,Training
9.565847819,9.666106912,Training
10,9.890579532,Training
9.130333768,9.230222617,Training
9.880241776,9.780172923,Training
8.913813852,8.813758734,Training
9.73239376,9.632810828,Training
9.450249108,9.350932602,Training
9.278753601,9.337240481,Training
10.14921911,9.944978449,Training
9.519827994,9.619787078,Training
9.977723605,9.924437822,Training
7.903089987,8.289942195,Training
10.07918125,9.979061696,Training
8.812913357,8.912832936,Training
9.178976947,9.078918885,Training
9.903089987,9.803060923,Training
8.579783597,8.766974766,Training
9.359835482,9.459945066,Training
9.301029996,9.544018749,Training
9.531478917,9.631969011,Training
8.113943352,8.013964323,Training
9.079181246,9.399724196,Training
9.301029996,9.401533063,Training
9.531478917,9.551231929,Training
9.492760389,9.592656249,Training
10.05690485,9.600455671,Training
9.672097858,9.670435998,Training
9.770852012,9.339128505,Training
9.69019608,9.590550388,Training
9.176091259,9.076176092,Training
9.342422681,9.442591338,Training
9.51054501,9.610637403,Training
9.812913357,9.712702783,Training
8.602059991,8.70181544,Training
9.113943352,9.213465897,Training
9.907948522,9.80507929,Training
9.653212514,9.75315415,Training
9.653212514,9.613366227,Training
9.88592634,9.870127935,Training
8.910090546,9.010045298,Training
9.910624405,9.8108485,Training
10.23044892,10.13048741,Training
9,9.059597509,Training
10.14612804,10.04626308,Training
9.662757832,9.673019872,Training
9.851258349,9.751580247,Training
9.792391689,9.705708272,Training
9.62324929,9.523475613,Training
9.491361694,9.591413146,Training
8.511883361,8.276151718,Training
9.936010796,9.835595319,Training
8.079181246,8.843517356,Training
9.69019608,9.86559393,Training
7.903089987,8.56164148,Training
8.698970004,8.798980064,Training
9.98721923,9.887128193,Training
10.17609126,10.07570575,Training
9.92992956,9.830203132,Training
9.812913357,9.871579297,Training
10.11394335,10.01404562,Training
9.322219295,9.22230262,Training
8.505149978,8.791224038,Training
9.7084209,9.670531342,Training
9.491361694,9.590947162,Training
9.720159303,9.622735357,Training
9.397940009,9.498449072,Training
10.07918125,9.979573728,Training
8.591064607,8.361966739,Training
9.716003344,9.616026036,Training
8.820201459,8.719751042,Training
9.84509804,9.841568068,Training
9.833147112,9.747165476,Training
9.699837726,9.660643372,Training
10,9.95764265,Training
9.73239376,9.832813986,Training
8.230448921,8.481852985,Training
9.903089987,9.787296871,Training
10.07918125,9.979265957,Training
8.888179494,8.988611723,Training
9.799340549,9.725714841,Training
9.612783857,9.712923063,Training
7.820201459,7.920664307,Training
9.875061263,9.890579532,Training
8.953759692,8.853749878,Training
9.397940009,9.615746927,Training
10.11394335,9.769810238,Training
9.84509804,9.448549138,Training
7.922206277,8.021840134,Training
9.770115295,9.669979839,Training
10.13672057,10.03640959,Training
10.11394335,9.526809846,Training
10.17609126,10.07611654,Training
9.880241776,9.780172923,Training
7.69019608,8.73792567,Training
9.889861721,9.86559393,Training
9.820201459,9.720199083,Training
9.491361694,9.500314416,Training
9.278753601,9.493080433,Training
9.204119983,9.303982788,Training
9.84509804,9.762941836,Training
7.963787827,8.052204741,Training
9.477121255,9.577079288,Training
9.790285164,9.890405503,Training
9.729974286,9.784205408,Training
9.361727836,9.461696953,Training
8.301029996,9.094536346,Training
9.812913357,9.712895057,Training
9.62324929,9.653840482,Training
9.178976947,9.078918885,Training
9.973127854,9.873019493,Training
9.718501689,9.690469942,Training
9.257678575,9.157583023,Training
9.230448921,9.317751587,Training
9.041392685,9.141314618,Training
9.850033258,9.749900922,Training
10.07918125,9.881542776,Training
7.832508913,8.668260405,Training
9.204119983,9.304029886,Training
10.13672057,9.49218471,Training
9.599883072,9.595624019,Training
9.833147112,9.733175982,Training
9.910090546,9.809658147,Training
8.31386722,8.574768,Training
9.736396502,9.636135941,Training
10.11394335,10.01358807,Training
9.832508913,9.900348193,Training
9.176091259,9.383599484,Training
9.149219113,9.854592201,Training
9.176091259,9.275990343,Training
7.51851394,7.78165177,Training
9.792391689,9.892064422,Training
10.30103,10.20117846,Training
9.591064607,9.49098771,Training
9.579783597,9.679639153,Training
9.243038049,9.343372284,Training
10.11394335,10.01357419,Training
10,9.900013008,Training
10.41497335,10.31473279,Training
9.84509804,9.870127935,Training
9.954242509,9.854213689,Training
8.977723605,8.877786157,Training
9.84509804,9.744950424,Training
8.505149978,8.605150559,Training
8.176091259,8.614765404,Training
9.740362689,9.640626077,Training
8.92890769,9.33045847,Training
9.964730921,9.910907975,Training
10.20411998,10.04587117,Training
9.255272505,9.154924649,Training
10.14612804,10.04598499,Training
9.84509804,9.890579532,Training
9.716003344,9.911186972,Training
9.113943352,9.047078816,Training
9.230448921,9.330766046,Training
9.397940009,9.474878268,Training
9.431363764,9.53183381,Training
10,9.900164811,Training
9.499687083,9.399724196,Training
9.698970004,9.69028113,Training
9.079181246,9.17924976,Training
10.20411998,10.10425549,Training
9.790285164,9.767868823,Training
9.447158031,9.40534068,Training
9.672097858,9.744906538,Training
8.540329475,8.640477889,Training
8.113943352,8.378936302,Training
9.399673721,9.499695213,Training
9.079181246,9.179191595,Training
7.591064607,8.011086547,Training
9.875061263,9.878063489,Training
8.67669361,8.408139537,Training
9.591064607,9.616054391,Training
10.00432137,9.923315682,Training
9.505149978,9.605209501,Training
9.908485019,9.808439326,Training
9.77815125,9.878063489,Training
9.662757832,9.92615006,Training
9.77815125,9.776292867,Training
7.943988875,8.024690593,Training
9.770852012,9.865103314,Training
7.113943352,8.057313468,Training
9.322219295,9.653226297,Training
6.966141733,8.562983071,Training
9.477121255,9.542460289,Training
8.505149978,8.96693135,Training
9.672097858,9.57182009,Training
8.972202838,8.874452647,Training
9.146128036,9.246211785,Training
9.204119983,9.304237959,Training
10.11394335,9.460878648,Training
9.716003344,9.616054391,Training
10,9.899922315,Training
8.397940009,9.166409373,Training
9.579783597,9.639065431,Training
9.720159303,9.730009546,Training
8.72427587,8.824284214,Training
9.653212514,9.745298522,Training
9.895422546,9.795075669,Training
9.770852012,9.670993175,Training
9.812913357,8.860085289,Training
9.176091259,9.07601448,Training
9.84509804,9.745387088,Training
9.832508913,9.732675716,Training
9.838849091,9.738978056,Training
7.672097858,7.772148381,Training
8.113943352,8.669707507,Training
9.77815125,9.678505457,Training
7.633468456,7.946806909,Training
8.230448921,8.57525446,Training
8.278753601,8.438091206,Training
10.17609126,10.07584971,Training
10.23044892,10.13045596,Training
9.963787827,9.863619644,Training
9.892094603,9.991908985,Training
7.380211242,8.287433986,Training
9.98721923,9.878063489,Training
9.959994838,9.859984973,Training
9.959041392,9.859137459,Training
9.612783857,8.715722705,Training
9.612783857,9.712725329,Training
9.953759692,9.853806464,Training
9.447158031,8.829273977,Training
9.838849091,9.738812045,Training
8.826074803,8.618490502,Training
10.09691001,9.996773,Training
10,9.899862116,Training
9.474216264,9.469993464,Training
9.851258349,9.751293336,Training
9.531478917,9.63114648,Training
10.04139269,9.941577417,Training
9.602059991,9.502150163,Training
9.783188691,9.533288862,Training
8.832508913,8.932519105,Training
10.41497335,9.888980628,Training
9.84509804,9.745238643,Training
9.92992956,9.830174178,Training
10.14612804,10.04606353,Training
9.041392685,9.141388497,Training
10.07918125,9.978966052,Training
9.079181246,8.568053937,Training
10.25527251,10.15493623,Training
9.982271233,9.882242609,Training
9.908485019,9.846900918,Training
8.397940009,8.530117273,Training
9.820201459,9.606468589,Training
9.84509804,9.833031913,Training
9.729974286,9.671970941,Training
9.167317335,9.267268289,Training
9.544068044,9.620021507,Training
9.88592634,9.78595793,Training
9.840106094,9.745222414,Training
9.857332496,9.757093906,Training
9.903089987,9.803152762,Training
8.301029996,8.401140184,Training
9.447158031,9.546856149,Training
9.609594409,9.709630722,Training
10.5797836,10.48016127,Training
9.740362689,9.65445005,Training
9.672097858,9.640630245,Training
9.86923172,9.769258692,Training
9.301029996,9.401056114,Training
7.949877704,8.371843685,Training
9.505149978,9.605189239,Training
9.698970004,9.671668121,Training
9.662757832,9.762941836,Training
9.278753601,9.421952695,Training
9.041392685,9.080296542,Training
9.934498451,9.51380268,Training
9.859738566,9.847315778,Training
9.589949601,9.689892859,Training
9.301029996,9.362409424,Training
9.301029996,9.401027373,Training
9.954242509,9.854592201,Training
9.477121255,9.576912941,Training
8.62324929,8.518367309,Training
10.53147892,10.21359752,Training
9.790285164,9.767868823,Training
9.772321707,9.615746927,Training
10.41497335,10.31496534,Training
9.230448921,9.904021226,Training
10.23044892,10.13000606,Training
9.57054294,9.660972199,Training
10.77815125,10.67802225,Training
9.670245853,9.569979544,Training
9.953759692,9.853601934,Training
10.14612804,10.04625421,Training
9.716003344,9.616055885,Training
8.230448921,8.973051555,Training
9.86332286,9.963364211,Training
9.041392685,9.141625038,Training
9.86332286,9.512313668,Training
9.176091259,9.143488469,Training
9.889861721,9.809957655,Training
9.301029996,9.360895245,Training
8.681241237,9.041389096,Training
10.19865709,10.09869013,Training
9.469822016,9.744859063,Training
9.806179974,9.706658389,Training
9.041392685,9.141516515,Training
9.72427587,9.765159219,Training
8.301029996,8.586913264,Training
9.591064607,9.703996842,Training
9.880813592,9.780715747,Training
10.11394335,9.874985706,Training
9.675778342,9.339128505,Training
9.986771734,9.887128193,Training
9.462397998,9.478664438,Training
9.880241776,9.809124786,Training
9.447158031,9.504029632,Training
9.515873844,9.615746927,Training
9.85672889,9.756971024,Training
10,9.899860209,Training
9.397940009,9.497821741,Training
9.968482949,9.887286301,Training
9.113943352,9.214208404,Training
9.876217841,9.776229917,Training
9.959994838,9.859984973,Training
9.531478917,9.431289373,Training
9.72427587,9.632646303,Training
9.820201459,9.720199083,Training
9.840106094,9.739982875,Training
9.342422681,9.387527752,Training
8.544068044,8.644123408,Training
9.414973348,9.315400895,Training
9.929418926,9.553419131,Training
10.30103,10.20076696,Training
9.653212514,9.661853576,Training
9.806179974,9.790390433,Training
9.397940009,9.498109295,Training
9.176091259,9.098963937,Training
9.380211242,9.479852582,Training
10.36172784,9.854592201,Training
9.544068044,8.871054713,Training
10.30103,10.20102503,Training
10.25527251,10.15533673,Training
8.718501689,8.818526246,Training
9.672097858,9.586732695,Training
10.16435286,10.06481827,Training
8.42975228,8.329804533,Training
8.041392685,8.230277235,Training
8.749736316,8.825570948,Training
9.903089987,9.802885706,Training
9.113943352,9.213798517,Training
9.579783597,9.392008904,Training
9.799340549,9.7312205,Training
9.77815125,9.677984397,Training
9.966610987,9.866302102,Training
10.51851394,10.42804884,Training
10.04532298,10.1453,Training
9.755874856,9.655572936,Training
9.755874856,9.787336248,Training
9.079181246,9.179386353,Training
9.910090546,9.810053195,Training
6.322219295,7.80207257,Training
9.869818208,9.861251036,Training
9.907948522,9.807973042,Training
9.77815125,9.678505457,Training
7.602059991,7.79956212,Training
9.079181246,9.703827318,Training
9.505149978,9.684545402,Training
9.698970004,9.598997462,Training
10.07918125,9.979199806,Training
8.913813852,9.014172453,Training
9.681241237,9.628130151,Training
9.342422681,9.242788037,Training
9.477121255,9.376872057,Training
9.544068044,9.444222383,Training
10.50514998,10.44565434,Training
9.990782692,9.890623723,Training
9.176091259,9.195235118,Training
9.72427587,9.824512737,Training
10.07918125,9.979066563,Training
9.079181246,8.979444614,Training
9.698970004,9.392008904,Training
9.361727836,9.461539605,Training
10.32221929,10.22239445,Training
9.336459734,9.536642648,Training
10.41497335,10.31517741,Training
9.84509804,9.834005425,Training
9.880813592,9.780646414,Training
8.919078092,9.019180631,Training
9.889861721,9.807662425,Training
9.602059991,9.799914412,Training
9.953759692,9.853775928,Training
9.51054501,9.610637403,Training
9.875061263,9.775068385,Training
10.2787536,10.15192134,Training
9.840106094,9.740147085,Training
9.69019608,9.657149586,Training
7.949877704,8.088475765,Training
8.919078092,9.019180631,Training
9.342422681,9.246243743,Training
9.943494516,9.84366003,Training
9.342422681,9.442482047,Training
9.51851394,9.61881351,Training
9.530199698,9.630121275,Training
10,9.900055677,Training
9.459392488,9.559428541,Training
9.633468456,9.86559393,Training
9.740362689,9.640626077,Training
9.662757832,9.667632263,Training
8.959041392,9.059114866,Training
9.944482672,9.870127935,Training
9.71432976,9.428262616,Training
10.08278537,9.98273734,Training
10.11394335,9.460878648,Training
9.948901761,9.848944251,Training
9.57054294,9.626154728,Training
10.09691001,10.04625742,Training
7.820201459,8.946932561,Training
9.85672889,9.757093906,Training
9.414973348,9.514510265,Training
8.919078092,9.019267378,Training
9.92992956,9.830211021,Training
8.041392685,9.365183661,Training
9.204119983,9.103849084,Training
10.07918125,9.810199944,Training
9.875061263,9.799914412,Training
9.869818208,9.890407576,Training
9.720159303,9.730009546,Training
10.44715803,10.34720243,Training
9.799340549,9.699357469,Training
9.73239376,9.705870864,Training
10.23044892,10.09329911,Training
9.785329835,9.745298522,Training
8.113943352,8.272398482,Training
9.833147112,9.900348193,Training
7.88592634,8.133001244,Training
9.51851394,9.61881351,Training
9.92890769,9.553419131,Training
9.965201701,9.854592201,Training
9.799340549,9.7312205,Training
9.079181246,9.179112646,Training
10.14921911,9.944978449,Training
8.041392685,9.365183661,Training
10.07554696,9.736343547,Training
10.1903317,10.09008571,Training
10.17609126,9.514740246,Training
9.322219295,9.356450042,Training
9.681241237,9.781755807,Training
9.681241237,9.657036805,Training
9.544068044,9.64407291,Training
9.431363764,9.41408316,Training
9.897627091,9.989268763,Training
9.544068044,9.643970813,Training
9.910090546,9.830203132,Training
10.02938378,9.929431038,Training
9.84509804,9.856493304,Training
9.762678564,9.805420934,Training
9.344392274,9.249380859,Training
9.77815125,9.678174415,Training
9.579783597,9.672874992,Training
9.77815125,9.678505457,Training
9.146128036,9.24655609,Training
8.913813852,8.813758734,Training
9.923761961,9.823812951,Training
9.62324929,9.662481884,Training
8.342422681,8.459317719,Training
10,10.04339317,Training
9.968482949,9.868635354,Training
9.322219295,9.422325509,Training
9.670245853,9.569979544,Training
9.968482949,9.868371608,Training
9.86923172,9.769381912,Training
9.899820502,9.800049276,Training
9.808885867,9.683837235,Training
9.403120521,9.650228276,Training
9.540329475,9.640451286,Training
9.544068044,9.644247541,Training
8.255272505,8.907285682,Training
9.716003344,9.762941836,Training
8.255272505,8.350815688,Training
10.25527251,10.15528893,Training
9.58546073,9.685456083,Training
9.940018155,9.840244395,Training
9.462397998,9.562143056,Training
9.301029996,9.204764921,Training
8.28780173,8.387642373,Training
9.414973348,9.515221215,Training
9.519827994,9.619787078,Training
10,9.861192482,Training
10.14612804,10.02108348,Training
9.740362689,9.83995301,Training
8.079181246,8.178942535,Training
8.667452953,8.76783441,Training
6.301029996,8.22853709,Training
10.51851394,10.35767655,Training
10.20411998,10.10415991,Training
9.949390007,9.602067351,Training
9.447158031,9.547099659,Training
9.910090546,9.809658147,Training
10.20411998,10.1044185,Training
9.990782692,9.890407576,Training
10.11394335,10.01426962,Training
9.880241776,9.780263087,Training
9.681241237,9.636045469,Training
9.342422681,9.242058735,Training
9.113943352,9.213656708,Training
9.770852012,9.615746927,Training
9.857332496,9.889659136,Training
10.13033377,10.03008424,Training
9.230448921,9.330602362,Training
10.23044892,10.13000823,Training
9.903089987,9.750366488,Training
10.36172784,9.710806205,Training
10.0211893,9.920726729,Training
9.762678564,9.675677885,Training
9,8.886492213,Training
9.579783597,9.679776612,Training
8.806179974,8.906083676,Training
10.47712125,10.06540738,Training
9.954242509,9.684545402,Training
8.84509804,8.944838438,Training
10.04139269,9.941411431,Training
9.176091259,9.276402608,Training
9.740362689,9.707611209,Training
9.093421685,9.19338176,Training
9.301029996,9.360895245,Training
8.11058971,8.356495047,Training
9.851258349,9.751278631,Training
8.633468456,8.73353354,Training
9.447158031,9.547099659,Training
9.77815125,9.776292867,Training
10,9.899997239,Training
9.079181246,9.179627496,Training
9.204119983,9.29998679,Training
9.913813852,10.01361345,Training
8.892094603,9.226853619,Training
9.672097858,9.693040858,Training
9.851258349,9.890579532,Training
8.301029996,8.401140184,Training
9.28780173,9.387855758,Training
9.462397998,9.246243743,Training
9.806179974,9.346919002,Training
9.57054294,9.660972199,Training
8.770852012,8.671188421,Training
9.390935107,9.490966254,Training
8.633468456,8.975388087,Training
9.531478917,9.631349145,Training
9.477121255,9.577163665,Training
9.812913357,9.712890546,Training
9.589949601,9.667560149,Training
8.176091259,8.275120528,Training
10.2787536,10.17848797,Training
8.079181246,9.112911694,Training
7.77815125,7.963317821,Training
9.790285164,9.679639153,Training
10.30103,10.20144727,Training
10.00860017,9.908599943,Training
9.447158031,9.547296604,Training
9.86923172,9.769270122,Training
10.04139269,9.941107482,Training
10.14612804,10.09700405,Training
9.230448921,9.103849084,Training
10.14612804,10.04587079,Training
9.589949601,9.689571904,Training
9.829946696,9.729960518,Training
10.17609126,10.07588086,Training
8.301029996,8.036311862,Training
9.322219295,9.421952695,Training
9.462397998,9.157151286,Training
9.899820502,9.800049276,Training
9.361727836,9.461715617,Training
9.424881637,9.524661334,Training
10.30103,10.20059254,Training
9.462397998,9.483135232,Training
9.77815125,9.69728282,Training
9.278753601,9.378512816,Training
9.72427587,9.627150662,Training
9.69019608,9.890579532,Training
10.07918125,9.979140556,Training
9.86923172,9.769155499,Training
8.176091259,8.276151718,Training
8.84509804,9.339128505,Training
8.72427587,8.719751042,Training
7.851869601,8.205491278,Training
10.25527251,10.15530857,Training
9.968015714,9.868153813,Training
9.826074803,9.878063489,Training
7.397940009,7.973289724,Training
9.477121255,9.577298853,Training
9.73239376,9.754060789,Training
9.397940009,8.330977571,Training
9.944482672,9.562848815,Training
10.23044892,9.86559393,Training
8.579783597,9.094974,Training
10.04139269,9.941448988,Training
9.716003344,9.692646325,Training
9.812913357,9.712925986,Training
9.322219295,9.421952695,Training
8.892094603,8.992277965,Training
10.36172784,10.26196214,Training
9.361727836,9.41252698,Training
10.07918125,9.600455671,Training
9.833147112,8.378936302,Training
10.50514998,10.44565434,Training
10.09342169,9.993307045,Training
9.176091259,9.276543382,Training
9.46686762,9.566396684,Training
9.322219295,9.284691752,Training
9.869818208,9.769830159,Training
9.875061263,9.774976348,Training
10.07918125,9.979240635,Training
8.546542663,8.558992695,Training
9.920123326,9.820106078,Training
10.11394335,10.01390762,Training
9.113943352,9.01358704,Training
10.11394335,10.01391196,Training
9.278753601,9.378665762,Training
9.907948522,9.807600126,Training
9.079181246,9.179245806,Training
9.113943352,9.050340212,Training
9.301029996,9.401129708,Training
9.85672889,9.75642904,Training
10.20411998,9.723306215,Training
9,9.09980862,Training
9.462397998,9.478664438,Training
9.589949601,9.689892859,Training
9.780317312,9.724889763,Training
9.791690649,9.790963228,Training
9.993876915,9.893663918,Training
10.00432137,9.904204198,Training
8.959041392,9.059345868,Training
9.840106094,9.865103314,Training
7,8.647585991,Training
9.755874856,9.68590105,Training
7.633468456,7.946806909,Training
9.397940009,9.322239975,Training
9.374748346,9.475104505,Training
9.982271233,9.882065015,Training
9.77815125,9.773611813,Training
9.857332496,9.878063489,Training
9.92992956,9.830203132,Training
9.84509804,9.744859063,Training
8.880813592,8.981231479,Training
9.079181246,9.179407356,Training
8.053078443,8.928650143,Training
10.11394335,10.21359752,Training
9.638489257,9.618754218,Training
10.25527251,10.1551857,Training
9.812913357,9.414174016,Training
9.875061263,9.774736909,Training
9.73239376,9.632447193,Training
9.740362689,9.640086328,Training
9.77815125,9.67787422,Training
8.643452676,8.722868598,Training
9.361727836,9.41252698,Training
9.698970004,9.636068295,Training
9.146128036,9.72221106,Training
9.579783597,9.507840131,Training
9.806179974,9.446883698,Training
9.7084209,9.765634472,Training
9.257678575,9.452953043,Training
10.41497335,10.31501733,Training
9.920123326,9.820165058,Training
9.230448921,9.330380858,Training
9.762678564,9.736879103,Training
9.838849091,9.738812045,Training
9.643452676,9.766263689,Training
7.380211242,8.003407978,Training
7,9.322027312,Training
9.762678564,9.436402472,Training
10.11394335,10.01397638,Training
9.886490725,9.870127935,Training
8.544068044,8.994667553,Training
8.62324929,8.523130338,Training
9.437750563,9.537786247,Training
8.653212514,8.959767334,Training
10,10.071522,Training
10.04139269,9.941421695,Training
9.691081492,9.246243743,Training
9.763427994,9.798061324,Training
9.923761961,9.823617478,Training
9.77815125,9.692646325,Training
9.672097858,9.572382207,Training
9.806179974,9.705870864,Training
9.591064607,9.673046797,Training
10.11394335,9.870016445,Training
9.544068044,9.276170993,Training
10.43136376,9.614361749,Training
9.84509804,9.744859063,Training
10.36172784,10.26172898,Training
9.591064607,9.552866854,Training
9.414973348,9.515039651,Training
9.716003344,9.61582984,Training
9.176091259,9.276012456,Training
9.869818208,9.769650937,Training
